GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021800835,1610612755,Philadelphia,76ers,PHI,sixers,240:00,56,97,0.577,12,24,0.5,19,22,0.864,7,35,42,33,10,3,7,17,143,23.0
0021800835,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,48,93,0.516,10,27,0.37,14,19,0.737,9,34,43,31,3,4,16,21,120,-23.0
