GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021700487,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,599.0,119.8,595.7,119.1,3.2,0.6,0.7,2.8,19.6,0.358,0.81,0.558,10.417,10.4,0.517,0.569,1.0,0.957,19.0,95.0,79.17,96.0,0.537
0021700487,1610612746,LA,Clippers,LAC,clippers,240:00,595.7,119.1,599.0,119.8,-3.2,-0.6,0.359,1.27,12.1,0.19,0.642,0.442,11.702,11.7,0.576,0.613,1.0,0.99,19.0,95.0,79.17,94.0,0.463
