GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022500811,1610612756,Phoenix,Suns,PHX,suns,290:00,40,117,0.342,16,55,0.291,17,24,0.708,22,43,65,20,11,4,8,20,113,3.0
0022500811,1610612753,Orlando,Magic,ORL,magic,290:00,42,98,0.429,10,39,0.256,16,19,0.842,10,43,53,24,6,15,16,21,110,-3.0
