gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0021900173,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (10:42 PM EST),period,start,0,0,1
0021900173,4,PT12M00.00S,1,1610612744,GSW,1626161,Cauley-Stein,W. Cauley-Stein,0,0,0,,0,,,0,h,Jump Ball Cauley-Stein vs. Theis: Tip to Walker,Jump Ball,,1,0,2
0021900173,7,PT11M46.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,0,0,0,,0,,,0,v,Tatum Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0,3
0021900173,7,PT11M46.00S,1,1610612744,GSW,1626161,Cauley-Stein,W. Cauley-Stein,0,0,0,,0,,,0,h,Cauley-Stein STEAL (1 STL),,,1,0,4
0021900173,9,PT11M33.00S,1,1610612744,GSW,1626161,Cauley-Stein,W. Cauley-Stein,6,9,1,Made,1,2,0,2,h,Cauley-Stein 1' Cutting Dunk Shot (2 PTS) (Russell 1 AST),Made Shot,Cutting Dunk Shot,1,2,5
0021900173,11,PT11M16.00S,1,1610612738,BOS,203935,Smart,M. Smart,201,212,29,Missed,1,,,0,v,MISS Smart 29' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,6
0021900173,12,PT11M14.00S,1,1610612744,GSW,1629672,Paschall,E. Paschall,0,0,0,,0,,,0,h,Paschall REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,7
0021900173,13,PT11M07.00S,1,1610612744,GSW,1626156,Russell,D. Russell,191,203,28,Missed,1,,,0,h,MISS Russell 28' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,8
0021900173,14,PT11M05.00S,1,1610612738,BOS,202689,Walker,K. Walker,0,0,0,,0,,,0,v,Walker REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,9
0021900173,15,PT10M49.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,-57,63,8,Missed,1,,,0,v,MISS Tatum 8' Driving Finger Roll Layup,Missed Shot,Driving Finger Roll Layup Shot,1,2,10
0021900173,16,PT10M48.00S,1,1610612744,GSW,203110,Green,D. Green,0,0,0,,0,,,0,h,Green REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,11
0021900173,17,PT10M39.00S,1,1610612744,GSW,203922,Robinson III,G. Robinson III,-189,115,22,Missed,1,,,0,h,MISS Robinson III 22' Jump Shot,Missed Shot,Jump Shot,1,2,12
0021900173,18,PT10M37.00S,1,1610612738,BOS,1628464,Theis,D. Theis,0,0,0,,0,,,0,v,Theis REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,13
0021900173,19,PT10M31.00S,1,1610612738,BOS,203935,Smart,M. Smart,-217,125,25,Made,1,2,3,5,v,Smart 25' 3PT Running Jump Shot (3 PTS) (Walker 1 AST),Made Shot,Running Jump Shot,1,3,14
0021900173,21,PT10M22.00S,1,1610612738,BOS,203935,Smart,M. Smart,0,0,0,,0,,,0,v,Smart Violation:Kicked Ball (M.Smith),Violation,Kicked Ball,0,0,15
0021900173,22,PT10M14.00S,1,1610612744,GSW,1629672,Paschall,E. Paschall,137,246,28,Made,1,5,3,8,h,Paschall 28' 3PT Pullup Jump Shot (3 PTS) (Russell 2 AST),Made Shot,Pullup Jump shot,1,3,16
0021900173,24,PT10M00.00S,1,1610612738,BOS,202689,Walker,K. Walker,4,123,12,Missed,1,,,0,v,MISS Walker 12' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,2,17
0021900173,25,PT09M59.00S,1,1610612744,GSW,203922,Robinson III,G. Robinson III,0,0,0,,0,,,0,h,Robinson III REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,18
0021900173,27,PT09M50.00S,1,1610612744,GSW,1626156,Russell,D. Russell,-13,-1,1,Made,1,7,3,10,h,Russell 1' Cutting Layup Shot (2 PTS) (Cauley-Stein 1 AST),Made Shot,Cutting Layup Shot,1,2,19
0021900173,30,PT09M33.00S,1,1610612738,BOS,1627759,Brown,J. Brown,-6,42,4,Made,1,7,5,12,v,Brown 4' Driving Layup (2 PTS),Made Shot,Driving Layup Shot,1,2,20
0021900173,31,PT09M21.00S,1,1610612744,GSW,1626156,Russell,D. Russell,93,278,29,Missed,1,,,0,h,MISS Russell 29' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,21
0021900173,32,PT09M19.00S,1,1610612738,BOS,1628464,Theis,D. Theis,0,0,0,,0,,,0,v,Theis REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,22
0021900173,33,PT09M15.00S,1,1610612744,GSW,203110,Green,D. Green,0,0,0,,0,,,0,h,Green S.FOUL (P1.T1) (M.Smith),Foul,Shooting,1,0,23
