GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022400800,1610612748,MIA,Miami,203952,Andrew Wiggins,Andrew,F,,42.000000:24,114.8,116.3,106.5,104.9,8.2,11.3,0.037,0.33,4.0,0.056,0.136,0.1,12.0,0.526,0.578,0.27,0.273,91.04,91.13,75.94,80,0.12
0022400800,1610612748,MIA,Miami,1628389,Bam Adebayo,Bam,F,,37.000000:16,126.2,128.4,121.8,120.3,4.4,8.1,0.042,0.0,6.3,0.103,0.273,0.194,0.0,0.615,0.644,0.203,0.202,87.79,87.58,72.99,67,0.137
0022400800,1610612748,MIA,Miami,1642276,Kel'el Ware,Kel'el,C,,20.000000:40,123.6,123.8,104.4,100.0,19.2,23.8,0.063,0.33,9.1,0.067,0.238,0.167,27.3,0.286,0.286,0.217,0.217,96.71,98.71,82.26,42,0.023
0022400800,1610612748,MIA,Miami,1629639,Tyler Herro,Tyler,G,,40.000000:02,114.0,116.3,103.3,101.3,10.7,15.0,0.292,2.33,24.1,0.0,0.075,0.041,10.3,0.667,0.709,0.247,0.251,95.37,95.32,79.43,80,0.196
0022400800,1610612748,MIA,Miami,1630558,Davion Mitchell,Davion,G,,33.000000:57,115.2,114.7,107.7,107.5,7.5,7.2,0.045,0.5,7.7,0.0,0.059,0.032,15.4,0.833,0.81,0.158,0.163,95.12,95.43,79.53,68,0.087
0022400800,1610612748,MIA,Miami,1629130,Duncan Robinson,Duncan,,,23.000000:10,103.8,104.3,111.5,108.5,-7.7,-4.3,0.0,0.0,0.0,0.0,0.115,0.063,0.0,0.667,0.709,0.196,0.203,96.26,97.38,81.15,47,0.12
0022400800,1610612748,MIA,Miami,1631107,Nikola Jović,Nikola,,,34.000000:42,112.0,111.6,106.6,104.4,5.4,7.2,0.179,0.0,41.7,0.034,0.1,0.072,0.0,0.5,0.5,0.092,0.096,93.59,94.76,78.96,69,0.086
0022400800,1610612748,MIA,Miami,1626179,Terry Rozier,Terry,,,15.000000:56,120.6,117.2,130.8,128.6,-10.2,-11.3,0.083,0.0,20.0,0.0,0.111,0.063,0.0,0.625,0.625,0.129,0.132,83.93,85.86,71.55,29,0.091
0022400800,1610612748,MIA,Miami,202692,Alec Burks,Alec,,,6.000000:18,133.3,133.3,134.7,123.1,-1.3,10.3,0.0,0.0,0.0,0.0,0.143,0.067,0.0,0.0,0.0,0.0,0.0,90.97,95.24,79.37,12,0.033
0022400800,1610612748,MIA,Miami,203937,Kyle Anderson,Kyle,,,10.000000:35,96.2,100.0,88.2,85.7,7.9,14.3,0.333,3.0,37.5,0.091,0.083,0.087,12.5,0.25,0.25,0.2,0.209,98.15,97.51,81.26,22,0.018
0022400800,1610612748,MIA,Miami,1629312,Haywood Highsmith,Haywood,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400800,1610612748,MIA,Miami,1631170,Jaime Jaquez Jr.,Jaime,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400800,1610612748,MIA,Miami,1641796,Pelle Larsson,Pelle,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400800,1610612748,MIA,Miami,201567,Kevin Love,Kevin,,NWT - Not With Team,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
