GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021800613,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,30,70,0.429,12,34,0.353,32,45,0.711,8,34,42,21,7,5,19,17,104,10.0
0021800613,1610612756,Phoenix,Suns,PHX,suns,240:00,36,84,0.429,7,25,0.28,15,21,0.714,7,30,37,22,10,8,15,34,94,-10.0
