GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0022000870,1610612744,Warriors,GSW,Golden State,240:00,17.69,20,60,77,369,3,4,257,15,17,38,0.447,17,38,0.447,0.447,12,26,0.462,0022000870
0022000870,1610612755,76ers,PHI,Philadelphia,240:00,18.08,31,40,69,478,2,3,356,26,15,36,0.417,20,53,0.377,0.393,14,24,0.583,0022000870
