gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,matchupMinutes,partialPossessions,switchesOn,playerPoints,defensiveRebounds,matchupAssists,matchupTurnovers,steals,blocks,matchupFieldGoalsMade,matchupFieldGoalsAttempted,matchupFieldGoalPercentage,matchupThreePointersMade,matchupThreePointersAttempted,matchupThreePointerPercentage
0022400492,1610612758,Sacramento,Kings,SAC,kings,1631099,Keegan,Murray,K. Murray,keegan-murray,F,,13,10:25,48.8,0,16,2,2,0,1,1,6,13,0.462,1,2,0.5
0022400492,1610612758,Sacramento,Kings,SAC,kings,201942,DeMar,DeRozan,D. DeRozan,demar-derozan,F,,10,11:40,61.3,0,11,0,1,3,1,0,5,10,0.5,1,6,0.167
0022400492,1610612758,Sacramento,Kings,SAC,kings,1627734,Domantas,Sabonis,D. Sabonis,domantas-sabonis,C,,11,11:04,59.8,0,13,10,5,5,0,0,5,17,0.294,1,2,0.5
0022400492,1610612758,Sacramento,Kings,SAC,kings,1628370,Malik,Monk,M. Monk,malik-monk,G,,0,10:48,58.0,0,10,3,1,1,4,1,3,6,0.5,1,2,0.5
0022400492,1610612758,Sacramento,Kings,SAC,kings,1631165,Keon,Ellis,K. Ellis,keon-ellis,G,,23,9:27,51.0,0,9,1,2,3,2,0,4,6,0.667,1,2,0.5
0022400492,1610612758,Sacramento,Kings,SAC,kings,1628989,Kevin,Huerter,K. Huerter,kevin-huerter,,,9,7:24,41.4,0,9,1,0,1,2,0,4,9,0.444,1,6,0.167
0022400492,1610612758,Sacramento,Kings,SAC,kings,1626168,Trey,Lyles,T. Lyles,trey-lyles,,,41,9:05,51.0,0,10,7,4,4,2,0,4,8,0.5,1,4,0.25
0022400492,1610612758,Sacramento,Kings,SAC,kings,1642269,Devin,Carter,D. Carter,devin-carter,,,22,8:47,44.9,0,5,6,4,0,1,0,2,6,0.333,1,4,0.25
0022400492,1610612758,Sacramento,Kings,SAC,kings,203458,Alex,Len,A. Len,alex-len,,,25,3:47,19.1,0,14,1,2,0,0,1,6,8,0.75,2,3,0.667
0022400492,1610612758,Sacramento,Kings,SAC,kings,1629162,Jordan,McLaughlin,J. McLaughlin,jordan-mclaughlin,,,3,3:10,15.4,0,6,0,0,0,1,0,2,2,1.0,1,1,1.0
0022400492,1610612758,Sacramento,Kings,SAC,kings,203926,Doug,McDermott,D. McDermott,doug-mcdermott,,,7,2:24,12.0,0,3,0,1,0,0,0,1,3,0.333,0,1,0.0
0022400492,1610612758,Sacramento,Kings,SAC,kings,1631115,Orlando,Robinson,O. Robinson,orlando-robinson,,,77,2:23,12.0,0,0,2,0,1,1,0,0,2,0.0,0,2,0.0
0022400492,1610612744,Golden State,Warriors,GSW,warriors,203952,Andrew,Wiggins,A. Wiggins,andrew-wiggins,F,,22,11:02,55.0,0,15,3,4,2,0,0,6,9,0.667,0,0,0.0
0022400492,1610612744,Golden State,Warriors,GSW,warriors,203110,Draymond,Green,D. Green,draymond-green,F,,23,10:52,54.1,0,16,3,4,2,2,1,6,15,0.4,4,11,0.364
0022400492,1610612744,Golden State,Warriors,GSW,warriors,1631218,Trayce,Jackson-Davis,T. Jackson-Davis,trayce-jackson-davis,C,,32,7:40,38.4,0,16,2,1,2,0,0,8,11,0.727,0,1,0.0
0022400492,1610612744,Golden State,Warriors,GSW,warriors,203471,Dennis,Schröder,D. Schröder,dennis-schröder,G,,71,9:03,43.9,0,10,1,4,0,0,0,4,7,0.571,2,3,0.667
0022400492,1610612744,Golden State,Warriors,GSW,warriors,201939,Stephen,Curry,S. Curry,stephen-curry,G,,30,12:23,63.5,0,12,7,3,3,1,0,4,12,0.333,2,8,0.25
0022400492,1610612744,Golden State,Warriors,GSW,warriors,203937,Kyle,Anderson,K. Anderson,kyle-anderson,,,1,6:60,37.7,0,11,1,0,0,0,1,3,6,0.5,1,3,0.333
0022400492,1610612744,Golden State,Warriors,GSW,warriors,1627741,Buddy,Hield,B. Hield,buddy-hield,,,7,7:49,41.8,0,7,3,2,0,0,0,2,4,0.5,1,3,0.333
0022400492,1610612744,Golden State,Warriors,GSW,warriors,1630541,Moses,Moody,M. Moody,moses-moody,,,4,10:31,51.0,0,16,1,1,1,2,0,6,12,0.5,4,8,0.5
0022400492,1610612744,Golden State,Warriors,GSW,warriors,1630322,Lindy,Waters III,L. Waters III,lindy-waters-iii,,,43,8:09,36.8,0,3,2,3,2,1,0,1,6,0.167,1,3,0.333
0022400492,1610612744,Golden State,Warriors,GSW,warriors,1626172,Kevon,Looney,K. Looney,kevon-looney,,,5,6:43,29.0,0,7,1,3,3,2,1,3,6,0.5,1,2,0.5
0022400492,1610612744,Golden State,Warriors,GSW,warriors,1630611,Gui,Santos,G. Santos,gui-santos,,,15,5:10,22.0,0,10,1,3,3,1,0,3,4,0.75,1,1,1.0
0022400492,1610612744,Golden State,Warriors,GSW,warriors,1630311,Pat,Spencer,P. Spencer,pat-spencer,,,61,5:10,21.9,0,0,1,1,0,1,0,0,2,0.0,0,0,0.0
