GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021901288,1610612753,Magic,ORL,Orlando,265.000000:00,41,102,0.402,15,47,0.319,22,26,0.846,12,40,52,24,7,4,13,25,119,-3.0
0021901288,1610612738,Celtics,BOS,Boston,265.000000:00,45,102,0.441,12,40,0.3,20,24,0.833,13,41,54,32,9,7,12,19,122,3.0
