GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,PLAYER_ID,firstName,familyName,NICKNAME,playerSlug,START_POSITION,COMMENT,jerseyNum,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,PLAYER_NAME
0021800222,1610612740,New Orleans,Pelicans,NOP,pelicans,202734,E'Twaun,Moore,E. Moore,etwaun-moore,F,,,30:06,6,11,0.545,1,3,0.333,0,0,0.0,0,2,2,1,0,0,0,5,13,3.0,E'Twaun Moore
0021800222,1610612740,New Orleans,Pelicans,NOP,pelicans,203076,Anthony,Davis,A. Davis,anthony-davis,F,,,40:23,16,25,0.64,1,4,0.25,10,15,0.667,4,13,17,5,1,1,2,2,43,10.0,Anthony Davis
0021800222,1610612740,New Orleans,Pelicans,NOP,pelicans,202703,Nikola,Mirotic,N. Mirotic,nikola-mirotic,C,,,27:03,4,11,0.364,2,8,0.25,2,2,1.0,1,9,10,1,0,1,0,2,12,-7.0,Nikola Mirotic
0021800222,1610612740,New Orleans,Pelicans,NOP,pelicans,201950,Jrue,Holiday,J. Holiday,jrue-holiday,G,,,35:53,9,18,0.5,3,5,0.6,3,3,1.0,1,3,4,10,1,1,4,3,24,6.0,Jrue Holiday
0021800222,1610612740,New Orleans,Pelicans,NOP,pelicans,203901,Elfrid,Payton,E. Payton,elfrid-payton,G,,,8:07,0,3,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,1,2,0,-12.0,Elfrid Payton
0021800222,1610612740,New Orleans,Pelicans,NOP,pelicans,202325,Wesley,Johnson,W. Johnson,wesley-johnson,,,,12:07,2,4,0.5,1,3,0.333,0,0,0.0,0,1,1,0,1,1,2,3,5,-8.0,Wesley Johnson
0021800222,1610612740,New Orleans,Pelicans,NOP,pelicans,203944,Julius,Randle,J. Randle,julius-randle,,,,30:15,7,10,0.7,0,2,0.0,5,8,0.625,3,8,11,2,1,0,3,4,19,4.0,Julius Randle
0021800222,1610612740,New Orleans,Pelicans,NOP,pelicans,203546,Ian,Clark,I. Clark,ian-clark,,,,14:48,1,8,0.125,0,1,0.0,2,2,1.0,1,0,1,3,0,0,0,2,4,6.0,Ian Clark
0021800222,1610612740,New Orleans,Pelicans,NOP,pelicans,203121,Darius,Miller,D. Miller,darius-miller,,,,29:40,1,6,0.167,1,6,0.167,0,0,0.0,1,5,6,5,0,1,0,0,3,25.0,Darius Miller
0021800222,1610612740,New Orleans,Pelicans,NOP,pelicans,1628402,Frank,Jackson,F. Jackson,frank-jackson,,,,11:38,2,3,0.667,1,2,0.5,1,2,0.5,0,1,1,0,0,0,3,2,6,-2.0,Frank Jackson
0021800222,1610612740,New Orleans,Pelicans,NOP,pelicans,1627767,Cheick,Diallo,C. Diallo,cheick-diallo,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Cheick Diallo
0021800222,1610612740,New Orleans,Pelicans,NOP,pelicans,204025,Tim,Frazier,T. Frazier,tim-frazier,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Tim Frazier
0021800222,1610612740,New Orleans,Pelicans,NOP,pelicans,203524,Solomon,Hill,S. Hill,solomon-hill,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Solomon Hill
0021800222,1610612752,New York,Knicks,NYK,knicks,1629019,Allonzo,Trier,A. Trier,allonzo-trier,F,,,32:19,4,11,0.364,1,4,0.25,2,2,1.0,1,1,2,5,0,1,1,2,11,-9.0,Allonzo Trier
0021800222,1610612752,New York,Knicks,NYK,knicks,1628995,Kevin,Knox II,K. Knox II,kevin-knox-ii,F,,,20:50,4,9,0.444,3,6,0.5,0,1,0.0,2,3,5,2,1,0,2,4,11,3.0,Kevin Knox II
0021800222,1610612752,New York,Knicks,NYK,knicks,1629011,Mitchell,Robinson,M. Robinson,mitchell-robinson,C,,,24:19,3,6,0.5,0,0,0.0,1,2,0.5,4,3,7,1,1,1,1,5,7,2.0,Mitchell Robinson
0021800222,1610612752,New York,Knicks,NYK,knicks,203501,Tim,Hardaway Jr.,T. Hardaway Jr.,tim-hardaway-jr,G,,,38:05,9,23,0.391,4,12,0.333,8,10,0.8,2,6,8,2,2,0,3,2,30,-5.0,Tim Hardaway Jr.
0021800222,1610612752,New York,Knicks,NYK,knicks,1626144,Emmanuel,Mudiay,E. Mudiay,emmanuel-mudiay,G,,,22:49,8,12,0.667,2,3,0.667,1,2,0.5,0,6,6,0,2,2,1,0,19,10.0,Emmanuel Mudiay
0021800222,1610612752,New York,Knicks,NYK,knicks,1628422,Damyean,Dotson,D. Dotson,damyean-dotson,,,,18:33,3,8,0.375,0,2,0.0,0,0,0.0,0,2,2,0,2,0,1,2,6,0.0,Damyean Dotson
0021800222,1610612752,New York,Knicks,NYK,knicks,203504,Trey,Burke,T. Burke,trey-burke,,,,25:45,10,13,0.769,1,2,0.5,3,5,0.6,0,1,1,1,1,1,1,3,24,-8.0,Trey Burke
0021800222,1610612752,New York,Knicks,NYK,knicks,1628373,Frank,Ntilikina,F. Ntilikina,frank-ntilikina,,,,14:47,2,6,0.333,0,3,0.0,0,0,0.0,0,2,2,2,0,0,0,5,4,-16.0,Frank Ntilikina
0021800222,1610612752,New York,Knicks,NYK,knicks,202683,Enes,Freedom,E. Freedom,enes-freedom,,,,15:06,3,5,0.6,0,0,0.0,2,2,1.0,3,2,5,0,1,0,2,4,8,-2.0,Enes Freedom
0021800222,1610612752,New York,Knicks,NYK,knicks,203943,Noah,Vonleh,N. Vonleh,noah-vonleh,,,,27:27,2,5,0.4,0,2,0.0,0,0,0.0,0,6,6,2,0,1,1,4,4,0.0,Noah Vonleh
0021800222,1610612752,New York,Knicks,NYK,knicks,1627758,Ron,Baker,R. Baker,ron-baker,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Ron Baker
0021800222,1610612752,New York,Knicks,NYK,knicks,1626209,Mario,Hezonja,M. Hezonja,mario-hezonja,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Mario Hezonja
