GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,PLAYER_ID,firstName,familyName,NICKNAME,playerSlug,position,comment,jerseyNum,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,PLAYER_NAME
0022500836,1610612766,Charlotte,Hornets,CHA,hornets,1642851,Kon,Knueppel,K. Knueppel,kon-knueppel,F,,,22:31,131.4,131.4,86.0,86.0,45.4,45.4,0.111,0.0,12.5,0.053,0.0,0.023,0.0,0.708,0.763,0.25,0.25,107.63,107.63,89.69,51.0,0.183,Kon Knueppel
0022500836,1610612766,Charlotte,Hornets,CHA,hornets,1628970,Miles,Bridges,M. Bridges,miles-bridges,F,,,22:17,128.6,128.6,91.7,91.7,36.9,36.9,0.105,1.0,13.3,0.056,0.261,0.171,13.3,0.727,0.727,0.236,0.236,104.5,104.5,87.08,49.0,0.198,Miles Bridges
0022500836,1610612766,Charlotte,Hornets,CHA,hornets,1631217,Moussa,Diabaté,M. Diabaté,moussa-diabaté,C,,,30:39,129.2,129.2,96.9,96.9,32.4,32.4,0.172,0.0,50.0,0.12,0.125,0.123,0.0,1.0,0.922,0.067,0.067,101.01,101.01,84.18,65.0,0.158,Moussa Diabaté
0022500836,1610612766,Charlotte,Hornets,CHA,hornets,1641706,Brandon,Miller,B. Miller,brandon-miller,G,,,25:24,120.0,120.0,90.9,90.9,29.1,29.1,0.176,0.5,12.0,0.04,0.16,0.1,24.0,0.719,0.719,0.349,0.349,103.93,103.93,86.61,55.0,0.173,Brandon Miller
0022500836,1610612766,Charlotte,Hornets,CHA,hornets,1630163,LaMelo,Ball,L. Ball,lamelo-ball,G,,,23:14,145.1,145.1,84.3,84.3,60.8,60.8,0.304,3.5,28.0,0.0,0.115,0.068,8.0,0.5,0.5,0.3,0.3,105.35,105.35,87.79,51.0,0.108,LaMelo Ball
0022500836,1610612766,Charlotte,Hornets,CHA,hornets,1629632,Coby,White,C. White,coby-white,,,,15:33,150.0,150.0,93.3,93.3,56.7,56.7,0.333,2.0,26.7,0.059,0.118,0.088,13.3,0.556,0.556,0.275,0.275,95.69,95.69,79.74,32.0,0.152,Coby White
0022500836,1610612766,Charlotte,Hornets,CHA,hornets,1630182,Josh,Green,J. Green,josh-green,,,,16:51,160.0,160.0,106.1,106.1,53.9,53.9,0.0,0.0,0.0,0.133,0.143,0.138,14.3,0.917,0.917,0.163,0.163,96.88,96.88,80.74,35.0,0.125,Josh Green
0022500836,1610612766,Charlotte,Hornets,CHA,hornets,1629684,Grant,Williams,G. Williams,grant-williams,,,,19:17,140.0,140.0,100.0,100.0,40.0,40.0,0.125,2.0,22.2,0.053,0.15,0.103,11.1,0.8,0.87,0.149,0.149,95.83,95.83,79.86,40.0,0.153,Grant Williams
0022500836,1610612766,Charlotte,Hornets,CHA,hornets,1641750,Ryan,Kalkbrenner,R. Kalkbrenner,ryan-kalkbrenner,,,,16:40,138.2,138.2,105.7,105.7,32.5,32.5,0.063,0.0,100.0,0.05,0.0,0.029,0.0,0.0,0.0,0.0,0.0,99.33,99.33,82.78,34.0,0.033,Ryan Kalkbrenner
0022500836,1610612766,Charlotte,Hornets,CHA,hornets,1642883,Sion,James,S. James,sion-james,,,,19:34,107.5,107.5,123.1,123.1,-15.6,-15.6,0.25,4.0,66.7,0.0,0.056,0.026,16.7,0.0,0.0,0.045,0.045,96.92,96.92,80.77,40.0,0.035,Sion James
