GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,PLAYER_ID,firstName,familyName,NICKNAME,playerSlug,position,comment,jerseyNum,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,PLAYER_NAME
0022500735,1610612762,Utah,Jazz,UTA,jazz,1642262,Cody,Williams,C. Williams,cody-williams,F,,,37:36,110.4,110.4,121.8,121.8,-11.4,-11.4,0.063,0.0,16.7,0.042,0.053,0.047,0.0,0.222,0.253,0.101,0.101,98.94,98.94,82.45,77.0,0.016,Cody Williams
0022500735,1610612762,Utah,Jazz,UTA,jazz,1628374,Lauri,Markkanen,L. Markkanen,lauri-markkanen,F,,,23:26,108.0,108.0,111.8,111.8,-3.8,-3.8,0.063,1.0,6.7,0.065,0.115,0.088,6.7,0.625,0.676,0.226,0.226,103.44,103.44,86.2,50.0,0.15,Lauri Markkanen
0022500735,1610612762,Utah,Jazz,UTA,jazz,1642271,Kyle,Filipowski,K. Filipowski,kyle-filipowski,C,,,28:25,107.0,107.0,117.5,117.5,-10.5,-10.5,0.053,0.33,6.7,0.235,0.257,0.246,20.0,0.667,0.67,0.194,0.194,96.28,96.28,80.23,57.0,0.145,Kyle Filipowski
0022500735,1610612762,Utah,Jazz,UTA,jazz,1642846,Ace,Bailey,A. Bailey,ace-bailey,G,,,40:21,116.9,116.9,118.3,118.3,-1.4,-1.4,0.034,0.0,3.7,0.06,0.064,0.062,0.0,0.385,0.385,0.245,0.245,98.14,98.14,81.78,83.0,0.05,Ace Bailey
0022500735,1610612762,Utah,Jazz,UTA,jazz,1642268,Isaiah,Collier,I. Collier,isaiah-collier,G,,,48:00,120.2,120.2,122.2,122.2,-2.0,-2.0,0.306,5.5,29.7,0.018,0.113,0.064,5.4,0.5,0.526,0.211,0.211,99.0,99.0,82.5,99.0,0.131,Isaiah Collier
0022500735,1610612762,Utah,Jazz,UTA,jazz,1641729,Brice,Sensabaugh,B. Sensabaugh,brice-sensabaugh,,,,29:34,127.7,127.7,122.7,122.7,5.0,5.0,0.08,2.0,11.8,0.0,0.114,0.059,5.9,0.682,0.66,0.2,0.2,106.34,106.34,88.61,65.0,0.061,Brice Sensabaugh
0022500735,1610612762,Utah,Jazz,UTA,jazz,1629004,Svi,Mykhailiuk,S. Mykhailiuk,svi-mykhailiuk,,,,22:42,144.7,144.7,120.8,120.8,23.8,23.8,0.0,0.0,0.0,0.0,0.167,0.093,0.0,0.7,0.7,0.196,0.196,100.44,100.44,83.7,47.0,0.109,Svi Mykhailiuk
0022500735,1610612762,Utah,Jazz,UTA,jazz,1631131,Oscar,Tshiebwe,O. Tshiebwe,oscar-tshiebwe,,,,9:56,140.0,140.0,161.1,161.1,-21.1,-21.1,0.111,1.0,25.0,0.154,0.0,0.1,25.0,1.0,1.0,0.1,0.1,91.81,91.81,76.51,20.0,0.077,Oscar Tshiebwe
0022500735,1610612762,Utah,Jazz,UTA,jazz,1641718,Keyonte,George,K. George,keyonte-george,,DND - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Keyonte George
0022500735,1610612762,Utah,Jazz,UTA,jazz,1641989,Elijah,Harkless,E. Harkless,elijah-harkless,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Elijah Harkless
