GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022500885,1610612753,Orlando,Magic,ORL,magic,240:00,630.0,126.0,545.0,109.0,85.0,17.0,0.786,3.67,24.3,0.132,0.636,0.43,9.0,9.0,0.618,0.683,1.0,0.981,20.0,100.0,83.33,100.0,0.626
0022500885,1610612764,Washington,Wizards,WAS,wizards,240:00,545.0,109.0,630.0,126.0,-85.0,-17.0,0.535,1.64,16.2,0.364,0.868,0.57,14.0,14.0,0.505,0.529,1.0,0.958,20.0,100.0,83.33,100.0,0.374
