GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021900682,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,42,84,0.5,13,30,0.433,9,11,0.818,11,32,43,30,5,1,21,20,106,-12.0
0021900682,1610612741,Bulls,CHI,Chicago,240.000000:00,44,85,0.518,12,33,0.364,18,24,0.75,7,29,36,24,15,2,9,16,118,12.0
