GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022400822,1610612743,DEN,Denver,1629008,Michael Porter Jr.,Michael,F,,32.000000:58,115.9,117.8,106.6,104.2,9.3,13.6,0.1,3.0,15.0,0.16,0.241,0.204,5.0,0.594,0.594,0.207,0.209,105.22,105.54,87.95,73,0.133
0022400822,1610612743,DEN,Denver,203932,Aaron Gordon,Aaron,F,,23.000000:38,120.8,124.0,105.5,102.0,15.3,22.0,0.118,1.0,9.5,0.167,0.083,0.119,9.5,0.706,0.717,0.339,0.343,102.16,102.57,85.47,50,0.177
0022400822,1610612743,DEN,Denver,203999,Nikola Jokić,Nikola,C,,38.000000:32,122.5,124.7,105.8,104.7,16.7,20.0,0.5,4.75,51.4,0.0,0.257,0.136,10.8,0.643,0.643,0.186,0.186,106.28,105.88,88.24,85,0.198
0022400822,1610612743,DEN,Denver,1631128,Christian Braun,Christian,G,,37.000000:05,115.3,117.5,109.4,111.1,5.9,6.4,0.029,0.5,6.7,0.031,0.184,0.114,13.3,0.636,0.69,0.152,0.153,106.01,104.22,86.85,80,0.096
0022400822,1610612743,DEN,Denver,1627750,Jamal Murray,Jamal,G,,33.000000:14,123.4,125.0,101.2,98.6,22.2,26.4,0.194,2.0,28.6,0.0,0.029,0.016,14.3,0.667,0.667,0.181,0.183,104.79,105.42,87.85,72,0.076
0022400822,1610612743,DEN,Denver,201566,Russell Westbrook,Russell,,,23.000000:23,120.0,117.3,120.6,126.9,-0.6,-9.6,0.227,1.67,27.8,0.0,0.13,0.063,16.7,0.25,0.359,0.206,0.214,108.34,106.74,88.95,52,0.017
0022400822,1610612743,DEN,Denver,1630192,Zeke Nnaji,Zeke,,,23.000000:57,111.4,113.2,113.1,118.5,-1.6,-5.3,0.0,0.0,0.0,0.12,0.0,0.063,0.0,0.813,0.788,0.141,0.141,110.7,107.25,89.38,53,0.093
0022400822,1610612743,DEN,Denver,1631124,Julian Strawther,Julian,,,14.000000:09,126.0,121.9,104.3,109.1,21.7,12.8,0.154,2.0,25.0,0.0,0.067,0.033,12.5,0.25,0.41,0.158,0.167,111.06,110.25,91.87,32,0.032
0022400822,1610612743,DEN,Denver,201599,DeAndre Jordan,DeAndre,,,9.000000:28,96.7,95.0,118.6,128.6,-21.9,-33.6,0.0,0.0,0.0,0.25,0.167,0.208,60.0,0.0,0.266,0.2,0.212,107.46,103.91,86.59,20,0.0
0022400822,1610612743,DEN,Denver,1629618,Jalen Pickett,Jalen,,,3.000000:36,88.9,100.0,104.7,100.0,-15.8,0.0,0.5,0.0,25.0,0.0,0.0,0.0,0.0,0.667,0.667,0.3,0.3,110.93,106.67,88.89,8,0.25
0022400822,1610612743,DEN,Denver,1642461,Spencer Jones,Spencer,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400822,1610612743,DEN,Denver,1641816,Hunter Tyson,Hunter,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400822,1610612743,DEN,Denver,203967,Dario Šarić,Dario,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400822,1610612754,IND,Indiana,1630174,Aaron Nesmith,Aaron,F,,32.000000:60,109.4,107.0,104.1,107.1,5.3,-0.1,0.0,0.0,0.0,0.0,0.133,0.063,14.3,0.6,0.697,0.177,0.185,102.96,102.56,85.46,71,0.102
