GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022400358,1610612757,Trail Blazers,POR,Portland,240:00,35,84,0.417,9,36,0.25,19,21,0.905,12,37,49,17,4,3,17,19,98,-9
0022400358,1610612747,Lakers,LAL,Los Angeles,240:00,38,83,0.458,13,34,0.382,18,21,0.857,8,32,40,25,14,7,11,20,107,9
