GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022400954,1610612764,Wizards,WAS,Washington,240:00,43,90,0.478,20,45,0.444,23,27,0.852,10,37,47,30,10,5,15,29,129,4
0022400954,1610612765,Pistons,DET,Detroit,240:00,39,85,0.459,10,30,0.333,37,43,0.86,9,32,41,23,8,6,12,23,125,-4
