GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0022500183,1610612764,Wizards,WAS,Washington,240:00,17.31,26,65,88,391,1,4,264,17,19,41,0.463,18,48,0.375,0.416,24,40,0.6,0022500183
0022500183,1610612742,Mavericks,DAL,Dallas,240:00,17.13,36,61,95,367,1,2,237,26,20,41,0.488,22,52,0.423,0.452,17,30,0.567,0022500183
