GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022000549,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,29,87,0.333,9,39,0.231,11,17,0.647,8,37,45,13,6,4,13,20,78,-9.0
0022000549,1610612742,Mavericks,DAL,Dallas,240.000000:00,32,83,0.386,8,40,0.2,15,19,0.789,7,46,53,18,8,3,12,13,87,9.0
