gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,matchupMinutes,partialPossessions,switchesOn,playerPoints,defensiveRebounds,matchupAssists,matchupTurnovers,steals,blocks,matchupFieldGoalsMade,matchupFieldGoalsAttempted,matchupFieldGoalPercentage,matchupThreePointersMade,matchupThreePointersAttempted,matchupThreePointerPercentage
0022000091,1610612746,LA,Clippers,LAC,clippers,202695,Kawhi,Leonard,K. Leonard,kawhi-leonard,F,,2,12:49,65.9,0,6,5,2,2,1,1,3,6,0.5,0,1,0.0
0022000091,1610612746,LA,Clippers,LAC,clippers,201587,Nicolas,Batum,N. Batum,nicolas-batum,F,,33,12:21,62.7,0,15,1,5,1,1,0,7,13,0.538,1,4,0.25
0022000091,1610612746,LA,Clippers,LAC,clippers,201586,Serge,Ibaka,S. Ibaka,serge-ibaka,C,,9,9:11,44.8,0,18,4,4,1,0,0,8,13,0.615,1,1,1.0
0022000091,1610612746,LA,Clippers,LAC,clippers,202331,Paul,George,P. George,paul-george,G,,13,15:09,72.0,0,33,3,4,0,2,1,10,15,0.667,6,10,0.6
0022000091,1610612746,LA,Clippers,LAC,clippers,201976,Patrick,Beverley,P. Beverley,patrick-beverley,G,,21,10:37,52.9,0,11,7,5,1,0,0,4,7,0.571,1,2,0.5
0022000091,1610612746,LA,Clippers,LAC,clippers,101150,Lou,Williams,L. Williams,lou-williams,,,23,8:12,39.1,0,3,1,1,3,1,0,1,6,0.167,0,4,0.0
0022000091,1610612746,LA,Clippers,LAC,clippers,1628379,Luke,Kennard,L. Kennard,luke-kennard,,,5,9:12,46.0,0,11,4,3,1,0,0,5,11,0.455,1,6,0.167
0022000091,1610612746,LA,Clippers,LAC,clippers,1627826,Ivica,Zubac,I. Zubac,ivica-zubac,,,40,8:52,43.0,0,12,2,2,0,0,0,5,9,0.556,0,2,0.0
0022000091,1610612746,LA,Clippers,LAC,clippers,202704,Reggie,Jackson,R. Jackson,reggie-jackson,,,1,6:09,28.3,0,4,2,1,4,0,0,1,4,0.25,0,2,0.0
0022000091,1610612756,Phoenix,Suns,PHX,suns,1628969,Mikal,Bridges,M. Bridges,mikal-bridges,F,,25,15:26,68.9,0,4,8,3,3,0,2,2,6,0.333,0,0,0.0
0022000091,1610612756,Phoenix,Suns,PHX,suns,203109,Jae,Crowder,J. Crowder,jae-crowder,F,,99,13:14,56.5,0,14,2,1,1,0,0,4,13,0.308,2,7,0.286
0022000091,1610612756,Phoenix,Suns,PHX,suns,1629028,Deandre,Ayton,D. Ayton,deandre-ayton,C,,22,12:55,54.3,0,21,4,5,3,1,0,8,15,0.533,4,7,0.571
0022000091,1610612756,Phoenix,Suns,PHX,suns,1626164,Devin,Booker,D. Booker,devin-booker,G,,1,18:43,83.1,0,21,4,5,0,0,0,9,14,0.643,3,5,0.6
0022000091,1610612756,Phoenix,Suns,PHX,suns,101108,Chris,Paul,C. Paul,chris-paul,G,,3,14:47,66.1,0,5,9,2,3,1,1,2,8,0.25,1,2,0.5
0022000091,1610612756,Phoenix,Suns,PHX,suns,1626166,Cameron,Payne,C. Payne,cameron-payne,,,15,7:08,31.2,0,0,1,1,0,0,0,0,2,0.0,0,0,0.0
0022000091,1610612756,Phoenix,Suns,PHX,suns,1629661,Cameron,Johnson,C. Johnson,cameron-johnson,,,23,9:11,45.1,0,12,2,1,0,1,0,5,7,0.714,2,2,1.0
0022000091,1610612756,Phoenix,Suns,PHX,suns,203967,Dario,Šarić,D. Šarić,dario-šarić,,,20,6:41,33.3,0,13,3,3,1,1,0,5,15,0.333,1,2,0.5
0022000091,1610612756,Phoenix,Suns,PHX,suns,204038,Langston,Galloway,L. Galloway,langston-galloway,,,2,1:50,9.1,0,8,0,3,0,0,0,3,3,1.0,2,2,1.0
0022000091,1610612756,Phoenix,Suns,PHX,suns,1628975,Jevon,Carter,J. Carter,jevon-carter,,,4,1:35,8.0,0,3,0,1,0,0,0,1,2,0.5,1,1,1.0
