GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021800116,1610612757,Portland,Trail Blazers,POR,blazers,240:00,622.6,124.5,572.1,114.4,50.5,10.1,0.591,1.86,18.1,0.283,0.695,0.514,13.208,13.2,0.609,0.656,1.0,0.975,21.0,105.0,87.5,106.0,0.557
0021800116,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,572.1,114.4,622.6,124.5,-50.5,-10.1,0.575,1.77,15.9,0.305,0.717,0.486,12.5,12.5,0.468,0.54,1.0,0.992,21.0,105.0,87.5,104.0,0.443
