GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022500198,1610612766,Charlotte,Hornets,CHA,hornets,240:00,37,71,0.521,17,36,0.472,20,22,0.909,9,28,37,28,6,6,22,25,111,-10.0
0022500198,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,45,90,0.5,14,39,0.359,17,20,0.85,12,24,36,25,12,2,11,22,121,10.0
