GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021801116,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,48,89,0.539,11,33,0.333,17,23,0.739,13,39,52,37,9,5,18,21,124,18.0
0021801116,1610612764,Washington,Wizards,WAS,wizards,240:00,39,90,0.433,6,32,0.188,22,27,0.815,11,28,39,21,5,4,17,20,106,-18.0
