GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022000471,1610612758,Kings,SAC,Sacramento,240.000000:00,44,100,0.44,12,33,0.364,15,20,0.75,14,29,43,29,6,3,12,26,115,-13.0
0022000471,1610612749,Bucks,MIL,Milwaukee,240.000000:00,44,90,0.489,11,28,0.393,29,36,0.806,14,42,56,22,8,5,17,19,128,13.0
