game_id,game_date,matchup,player_name,impact_score
0022300046,Unknown date,Away team @ Home team,Carter,0.8022000517480176
0022300046,Unknown date,Away team @ Home team,Dick,0.000362207388722946
0022300047,Unknown date,Away team @ Home team,Hayes,9.157475529286675
0022300047,Unknown date,Away team @ Home team,Umude,6.151281656373994
0022300047,Unknown date,Away team @ Home team,Sasser,0.0
0022300048,Unknown date,Away team @ Home team,Strawther,0.0
0022300048,Unknown date,Away team @ Home team,Gillespie,-0.9018404907975461
0022300048,Unknown date,Away team @ Home team,Nnaji,-1.041640378548896
0022300049,Unknown date,Away team @ Home team,Beauchamp,3.7141659387524406
0022300049,Unknown date,Away team @ Home team,Green,3.4757929883138563
0022300049,Unknown date,Away team @ Home team,Jackson Jr.,1.1024122807017545
0022300050,Unknown date,Away team @ Home team,Anderson,4.99516129032258
0022300050,Unknown date,Away team @ Home team,Mitchell,3.7018780120005483
0022300050,Unknown date,Away team @ Home team,Duarte,3.2965861385586672
0022300051,Unknown date,Away team @ Home team,Podziemski,1.8019812552790462
0022300051,Unknown date,Away team @ Home team,Bassey,1.5025773195876289
0022300051,Unknown date,Away team @ Home team,Jackson-Davis,-0.2999591106567854
0022300052,Unknown date,Away team @ Home team,Westbrook,10.152678800856558
0022300052,Unknown date,Away team @ Home team,Alvarado,8.240958062202914
0022300052,Unknown date,Away team @ Home team,Tucker,3.909640852804053
0022300053,Unknown date,Away team @ Home team,Stevens,4.949999999999999
0022300053,Unknown date,Away team @ Home team,Taylor,2.275
0022300053,Unknown date,Away team @ Home team,Phillips,1.5565489163545103
0022300054,Unknown date,Away team @ Home team,Walker IV,5.885484632414064
0022300054,Unknown date,Away team @ Home team,Achiuwa,3.965237422198503
0022300054,Unknown date,Away team @ Home team,Watford,1.7929495854826065
0022300055,Unknown date,Away team @ Home team,Mathews,2.2609756097560973
0022300055,Unknown date,Away team @ Home team,Forrest,0.0
0022300055,Unknown date,Away team @ Home team,Porter Jr.,-0.039831994110874236
0022300056,Unknown date,Away team @ Home team,Beauchamp,3.2648159453558527
0022300056,Unknown date,Away team @ Home team,Payne,2.5059502515093763
0022300056,Unknown date,Away team @ Home team,Green,0.0
0022300057,Unknown date,Away team @ Home team,Black,2.259656652360515
0022300057,Unknown date,Away team @ Home team,Maledon,0.0
0022300057,Unknown date,Away team @ Home team,Thor,-2.0030045908261647
0022300058,Unknown date,Away team @ Home team,Alexander-Walker,4.0196809362522785
0022300058,Unknown date,Away team @ Home team,Milton,3.630463929278114
0022300058,Unknown date,Away team @ Home team,Dieng,1.3090909090909093
0022300059,Unknown date,Away team @ Home team,Holmes,3.2537187001658454
