gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personIdOff,firstNameOff,familyNameOff,nameIOff,playerSlugOff,positionOff,jerseyNumOff,personIdDef,firstNameDef,familyNameDef,nameIDef,playerSlugDef,jerseyNumDef,matchupMinutes,matchupMinutesSort,partialPossessions,percentageDefenderTotalTime,percentageOffensiveTotalTime,percentageTotalTimeBothOn,switchesOn,playerPoints,teamPoints,matchupAssists,matchupPotentialAssists,matchupTurnovers,matchupBlocks,matchupFieldGoalsMade,matchupFieldGoalsAttempted,matchupFieldGoalsPercentage,matchupThreePointersMade,matchupThreePointersAttempted,matchupThreePointersPercentage,helpBlocks,helpFieldGoalsMade,helpFieldGoalsAttempted,helpFieldGoalsPercentage,matchupFreeThrowsMade,matchupFreeThrowsAttempted,shootingFouls,GAME_ID
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1629008,Michael,Porter Jr.,M. Porter Jr.,michael-porter-jr,F,1,203937,Kyle,Anderson,K. Anderson,kyle-anderson,1,12.0,12.2,1.6,0.03,0.017,0.066,0,0,1,0,0,0,1,0,1,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1629008,Michael,Porter Jr.,M. Porter Jr.,michael-porter-jr,F,1,201939,Stephen,Curry,S. Curry,stephen-curry,30,9.0,9.1,0.9,0.012,0.012,0.018,0,2,4,0,0,0,0,1,2,0.5,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1629008,Michael,Porter Jr.,M. Porter Jr.,michael-porter-jr,F,1,1627741,Buddy,Hield,B. Hield,buddy-hield,7,37.0,37.1,4.6,0.079,0.051,0.116,0,4,6,0,0,0,0,2,3,0.667,0,1,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1629008,Michael,Porter Jr.,M. Porter Jr.,michael-porter-jr,F,1,1631218,Trayce,Jackson-Davis,T. Jackson-Davis,trayce-jackson-davis,32,32.0,32.4,2.8,0.067,0.044,0.116,0,2,3,0,0,0,0,1,3,0.333,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1629008,Michael,Porter Jr.,M. Porter Jr.,michael-porter-jr,F,1,1630228,Jonathan,Kuminga,J. Kuminga,jonathan-kuminga,0,53.0,52.8,6.8,0.081,0.072,0.094,0,4,6,0,0,0,0,2,3,0.667,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1629008,Michael,Porter Jr.,M. Porter Jr.,michael-porter-jr,F,1,1626172,Kevon,Looney,K. Looney,kevon-looney,5,23.0,22.7,1.8,0.04,0.031,0.052,0,2,5,0,0,2,0,1,1,1.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1629008,Michael,Porter Jr.,M. Porter Jr.,michael-porter-jr,F,1,1630541,Moses,Moody,M. Moody,moses-moody,4,55.0,55.2,4.1,0.126,0.075,0.31,0,2,9,0,0,0,0,1,2,0.5,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1629008,Michael,Porter Jr.,M. Porter Jr.,michael-porter-jr,F,1,1627780,Gary,Payton II,G. Payton II,gary-payton-ii,0,83.0,82.8,6.4,0.247,0.113,0.335,0,2,7,0,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1629008,Michael,Porter Jr.,M. Porter Jr.,michael-porter-jr,F,1,1641764,Brandin,Podziemski,B. Podziemski,brandin-podziemski,2,333.0,333.1,27.5,0.579,0.455,0.707,0,9,33,2,0,0,0,2,4,0.5,0,1,0.0,0,0,0,0.0,5,5,2,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1629008,Michael,Porter Jr.,M. Porter Jr.,michael-porter-jr,F,1,203952,Andrew,Wiggins,A. Wiggins,andrew-wiggins,22,136.0,135.7,14.6,0.198,0.185,0.276,0,5,15,0,0,0,0,2,2,1.0,1,1,1.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,203932,Aaron,Gordon,A. Gordon,aaron-gordon,F,32,203937,Kyle,Anderson,K. Anderson,kyle-anderson,1,84.0,83.8,7.0,0.208,0.115,0.415,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,203932,Aaron,Gordon,A. Gordon,aaron-gordon,F,32,201939,Stephen,Curry,S. Curry,stephen-curry,30,19.0,18.5,2.2,0.025,0.025,0.038,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,203932,Aaron,Gordon,A. Gordon,aaron-gordon,F,32,1627741,Buddy,Hield,B. Hield,buddy-hield,7,11.0,11.4,3.0,0.024,0.016,0.043,0,2,4,0,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,203932,Aaron,Gordon,A. Gordon,aaron-gordon,F,32,1631218,Trayce,Jackson-Davis,T. Jackson-Davis,trayce-jackson-davis,32,74.0,74.3,6.9,0.154,0.102,0.264,0,0,5,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,203932,Aaron,Gordon,A. Gordon,aaron-gordon,F,32,1630228,Jonathan,Kuminga,J. Kuminga,jonathan-kuminga,0,393.0,392.7,35.6,0.604,0.537,0.713,0,6,45,3,0,1,0,2,3,0.667,2,3,0.667,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,203932,Aaron,Gordon,A. Gordon,aaron-gordon,F,32,1626172,Kevon,Looney,K. Looney,kevon-looney,5,17.0,17.0,2.7,0.03,0.023,0.04,0,4,4,0,0,0,0,1,1,1.0,1,1,1.0,0,0,0,0.0,1,2,1,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,203932,Aaron,Gordon,A. Gordon,aaron-gordon,F,32,1630541,Moses,Moody,M. Moody,moses-moody,4,28.0,28.2,5.5,0.064,0.039,0.142,0,0,11,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,203932,Aaron,Gordon,A. Gordon,aaron-gordon,F,32,1627780,Gary,Payton II,G. Payton II,gary-payton-ii,0,7.0,6.7,0.5,0.02,0.009,0.058,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,203932,Aaron,Gordon,A. Gordon,aaron-gordon,F,32,1641764,Brandin,Podziemski,B. Podziemski,brandin-podziemski,2,19.0,19.3,4.0,0.034,0.026,0.038,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,203932,Aaron,Gordon,A. Gordon,aaron-gordon,F,32,203952,Andrew,Wiggins,A. Wiggins,andrew-wiggins,22,61.0,60.9,6.2,0.089,0.083,0.097,0,1,6,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,2,1,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,203999,Nikola,Jokić,N. Jokić,nikola-jokić,C,15,203937,Kyle,Anderson,K. Anderson,kyle-anderson,1,22.0,21.9,1.9,0.054,0.024,0.065,0,0,2,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,203999,Nikola,Jokić,N. Jokić,nikola-jokić,C,15,201939,Stephen,Curry,S. Curry,stephen-curry,30,28.0,28.0,2.9,0.037,0.031,0.048,0,5,5,1,0,0,0,2,2,1.0,1,1,1.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,203999,Nikola,Jokić,N. Jokić,nikola-jokić,C,15,1627741,Buddy,Hield,B. Hield,buddy-hield,7,37.0,37.2,5.2,0.079,0.041,0.106,0,3,8,1,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0.0,1,2,1,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,203999,Nikola,Jokić,N. Jokić,nikola-jokić,C,15,1631218,Trayce,Jackson-Davis,T. Jackson-Davis,trayce-jackson-davis,32,269.0,269.1,21.3,0.557,0.297,0.662,0,8,16,0,0,1,0,4,7,0.571,0,1,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,203999,Nikola,Jokić,N. Jokić,nikola-jokić,C,15,1630228,Jonathan,Kuminga,J. Kuminga,jonathan-kuminga,0,35.0,34.9,2.9,0.054,0.038,0.063,0,0,14,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,203999,Nikola,Jokić,N. Jokić,nikola-jokić,C,15,1626172,Kevon,Looney,K. Looney,kevon-looney,5,384.0,383.7,37.0,0.677,0.423,0.802,0,14,43,3,0,2,1,5,11,0.455,2,2,1.0,0,0,0,0.0,2,2,1,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,203999,Nikola,Jokić,N. Jokić,nikola-jokić,C,15,1630541,Moses,Moody,M. Moody,moses-moody,4,36.0,35.6,4.9,0.081,0.039,0.096,0,1,6,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0.0,1,2,1,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,203999,Nikola,Jokić,N. Jokić,nikola-jokić,C,15,1627780,Gary,Payton II,G. Payton II,gary-payton-ii,0,12.0,11.8,1.4,0.035,0.013,0.063,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,203999,Nikola,Jokić,N. Jokić,nikola-jokić,C,15,1641764,Brandin,Podziemski,B. Podziemski,brandin-podziemski,2,31.0,31.3,4.3,0.054,0.035,0.054,0,2,9,1,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,203999,Nikola,Jokić,N. Jokić,nikola-jokić,C,15,203952,Andrew,Wiggins,A. Wiggins,andrew-wiggins,22,29.0,28.6,4.1,0.042,0.032,0.042,0,0,6,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631128,Christian,Braun,C. Braun,christian-braun,G,0,203937,Kyle,Anderson,K. Anderson,kyle-anderson,1,28.0,27.6,4.0,0.068,0.035,0.105,0,2,8,0,0,0,0,1,2,0.5,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631128,Christian,Braun,C. Braun,christian-braun,G,0,201939,Stephen,Curry,S. Curry,stephen-curry,30,317.0,317.0,28.3,0.421,0.4,0.67,0,4,41,0,0,0,0,2,3,0.667,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631128,Christian,Braun,C. Braun,christian-braun,G,0,1627741,Buddy,Hield,B. Hield,buddy-hield,7,157.0,157.4,15.0,0.335,0.198,0.489,0,0,13,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631128,Christian,Braun,C. Braun,christian-braun,G,0,1631218,Trayce,Jackson-Davis,T. Jackson-Davis,trayce-jackson-davis,32,13.0,13.3,1.8,0.027,0.017,0.042,0,0,4,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631128,Christian,Braun,C. Braun,christian-braun,G,0,1630228,Jonathan,Kuminga,J. Kuminga,jonathan-kuminga,0,41.0,41.4,5.0,0.064,0.052,0.075,0,0,4,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631128,Christian,Braun,C. Braun,christian-braun,G,0,1626172,Kevon,Looney,K. Looney,kevon-looney,5,29.0,28.9,4.5,0.051,0.036,0.063,0,1,6,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,2,1,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631128,Christian,Braun,C. Braun,christian-braun,G,0,1630541,Moses,Moody,M. Moody,moses-moody,4,29.0,29.2,2.2,0.067,0.037,0.113,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631128,Christian,Braun,C. Braun,christian-braun,G,0,1627780,Gary,Payton II,G. Payton II,gary-payton-ii,0,37.0,37.4,3.1,0.112,0.047,0.359,0,0,6,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631128,Christian,Braun,C. Braun,christian-braun,G,0,1641764,Brandin,Podziemski,B. Podziemski,brandin-podziemski,2,97.0,97.4,9.2,0.169,0.123,0.169,0,5,11,1,0,0,0,1,2,0.5,0,1,0.0,0,0,0,0.0,3,4,2,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631128,Christian,Braun,C. Braun,christian-braun,G,0,203952,Andrew,Wiggins,A. Wiggins,andrew-wiggins,22,58.0,57.6,8.2,0.084,0.073,0.089,0,0,6,1,0,1,0,0,1,0.0,0,1,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1627750,Jamal,Murray,J. Murray,jamal-murray,G,27,203937,Kyle,Anderson,K. Anderson,kyle-anderson,1,54.0,53.9,5.0,0.134,0.071,0.224,0,2,6,0,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1627750,Jamal,Murray,J. Murray,jamal-murray,G,27,201939,Stephen,Curry,S. Curry,stephen-curry,30,78.0,78.0,10.5,0.104,0.103,0.125,0,0,11,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1627750,Jamal,Murray,J. Murray,jamal-murray,G,27,1627741,Buddy,Hield,B. Hield,buddy-hield,7,56.0,56.1,5.3,0.119,0.074,0.269,0,0,5,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1627750,Jamal,Murray,J. Murray,jamal-murray,G,27,1631218,Trayce,Jackson-Davis,T. Jackson-Davis,trayce-jackson-davis,32,29.0,28.9,2.7,0.06,0.038,0.096,0,0,3,2,0,0,0,0,2,0.0,0,1,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1627750,Jamal,Murray,J. Murray,jamal-murray,G,27,1630228,Jonathan,Kuminga,J. Kuminga,jonathan-kuminga,0,25.0,24.6,4.3,0.038,0.032,0.049,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1627750,Jamal,Murray,J. Murray,jamal-murray,G,27,1626172,Kevon,Looney,K. Looney,kevon-looney,5,34.0,34.5,3.3,0.061,0.045,0.079,0,2,4,2,0,1,0,0,3,0.0,0,0,0.0,0,0,0,0.0,2,2,1,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1627750,Jamal,Murray,J. Murray,jamal-murray,G,27,1630541,Moses,Moody,M. Moody,moses-moody,4,27.0,27.0,2.4,0.062,0.036,0.097,0,0,4,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1627750,Jamal,Murray,J. Murray,jamal-murray,G,27,1627780,Gary,Payton II,G. Payton II,gary-payton-ii,0,109.0,108.5,8.0,0.325,0.143,0.516,0,0,7,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1627750,Jamal,Murray,J. Murray,jamal-murray,G,27,1641764,Brandin,Podziemski,B. Podziemski,brandin-podziemski,2,33.0,33.3,3.4,0.058,0.044,0.085,0,0,2,0,0,0,0,0,1,0.0,0,1,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1627750,Jamal,Murray,J. Murray,jamal-murray,G,27,203952,Andrew,Wiggins,A. Wiggins,andrew-wiggins,22,314.0,314.2,28.2,0.458,0.413,0.515,0,8,41,2,0,0,0,3,5,0.6,1,1,1.0,0,0,0,0.0,1,1,1,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,201566,Russell,Westbrook,R. Westbrook,russell-westbrook,,4,203937,Kyle,Anderson,K. Anderson,kyle-anderson,1,105.0,105.0,9.6,0.261,0.211,0.342,0,4,10,0,0,1,0,2,2,1.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,201566,Russell,Westbrook,R. Westbrook,russell-westbrook,,4,201939,Stephen,Curry,S. Curry,stephen-curry,30,37.0,37.5,5.2,0.05,0.075,0.119,0,3,9,0,0,0,0,1,2,0.5,1,2,0.5,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,201566,Russell,Westbrook,R. Westbrook,russell-westbrook,,4,1627741,Buddy,Hield,B. Hield,buddy-hield,7,22.0,21.9,2.9,0.047,0.044,0.07,0,0,3,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,201566,Russell,Westbrook,R. Westbrook,russell-westbrook,,4,1631218,Trayce,Jackson-Davis,T. Jackson-Davis,trayce-jackson-davis,32,32.0,32.2,4.3,0.067,0.065,0.095,0,0,8,1,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,201566,Russell,Westbrook,R. Westbrook,russell-westbrook,,4,1630228,Jonathan,Kuminga,J. Kuminga,jonathan-kuminga,0,85.0,84.9,7.0,0.131,0.17,0.541,0,0,5,2,0,0,0,0,1,0.0,0,1,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,201566,Russell,Westbrook,R. Westbrook,russell-westbrook,,4,1626172,Kevon,Looney,K. Looney,kevon-looney,5,2.0,1.9,0.2,0.003,0.004,0.012,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,201566,Russell,Westbrook,R. Westbrook,russell-westbrook,,4,1630541,Moses,Moody,M. Moody,moses-moody,4,97.0,97.2,7.8,0.221,0.195,0.279,0,0,8,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,201566,Russell,Westbrook,R. Westbrook,russell-westbrook,,4,1627780,Gary,Payton II,G. Payton II,gary-payton-ii,0,37.0,36.6,2.6,0.11,0.073,0.144,0,0,2,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,201566,Russell,Westbrook,R. Westbrook,russell-westbrook,,4,1641764,Brandin,Podziemski,B. Podziemski,brandin-podziemski,2,14.0,14.3,1.9,0.025,0.029,0.077,0,0,4,1,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,201566,Russell,Westbrook,R. Westbrook,russell-westbrook,,4,203952,Andrew,Wiggins,A. Wiggins,andrew-wiggins,22,42.0,41.8,4.9,0.061,0.084,0.339,0,0,5,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631212,Peyton,Watson,P. Watson,peyton-watson,,8,203937,Kyle,Anderson,K. Anderson,kyle-anderson,1,71.0,70.6,7.4,0.175,0.182,0.285,0,5,7,1,0,0,0,1,1,1.0,1,1,1.0,0,0,0,0.0,2,2,1,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631212,Peyton,Watson,P. Watson,peyton-watson,,8,201939,Stephen,Curry,S. Curry,stephen-curry,30,216.0,216.3,17.3,0.288,0.559,0.681,0,0,16,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631212,Peyton,Watson,P. Watson,peyton-watson,,8,1627741,Buddy,Hield,B. Hield,buddy-hield,7,18.0,17.9,1.9,0.038,0.046,0.087,0,0,2,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631212,Peyton,Watson,P. Watson,peyton-watson,,8,1631218,Trayce,Jackson-Davis,T. Jackson-Davis,trayce-jackson-davis,32,8.0,7.8,0.7,0.016,0.02,0.032,0,0,2,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631212,Peyton,Watson,P. Watson,peyton-watson,,8,1630228,Jonathan,Kuminga,J. Kuminga,jonathan-kuminga,0,10.0,10.1,0.7,0.016,0.026,0.102,0,0,2,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631212,Peyton,Watson,P. Watson,peyton-watson,,8,1626172,Kevon,Looney,K. Looney,kevon-looney,5,3.0,3.2,0.2,0.006,0.008,0.023,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631212,Peyton,Watson,P. Watson,peyton-watson,,8,1630541,Moses,Moody,M. Moody,moses-moody,4,24.0,23.9,2.9,0.054,0.062,0.083,0,0,12,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631212,Peyton,Watson,P. Watson,peyton-watson,,8,1627780,Gary,Payton II,G. Payton II,gary-payton-ii,0,32.0,31.9,2.7,0.095,0.082,0.12,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631212,Peyton,Watson,P. Watson,peyton-watson,,8,1641764,Brandin,Podziemski,B. Podziemski,brandin-podziemski,2,17.0,17.1,1.5,0.03,0.044,0.246,0,0,3,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631212,Peyton,Watson,P. Watson,peyton-watson,,8,203952,Andrew,Wiggins,A. Wiggins,andrew-wiggins,22,16.0,15.7,1.0,0.023,0.041,0.285,0,0,2,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631124,Julian,Strawther,J. Strawther,julian-strawther,,3,203937,Kyle,Anderson,K. Anderson,kyle-anderson,1,28.0,27.5,3.6,0.068,0.064,0.129,0,0,6,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631124,Julian,Strawther,J. Strawther,julian-strawther,,3,201939,Stephen,Curry,S. Curry,stephen-curry,30,32.0,32.4,2.7,0.043,0.075,0.092,0,0,2,0,0,0,0,0,1,0.0,0,1,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631124,Julian,Strawther,J. Strawther,julian-strawther,,3,1627741,Buddy,Hield,B. Hield,buddy-hield,7,131.0,131.5,10.4,0.279,0.305,0.526,0,3,10,0,0,0,0,1,3,0.333,1,1,1.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631124,Julian,Strawther,J. Strawther,julian-strawther,,3,1631218,Trayce,Jackson-Davis,T. Jackson-Davis,trayce-jackson-davis,32,8.0,8.2,1.4,0.017,0.019,0.038,0,0,5,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631124,Julian,Strawther,J. Strawther,julian-strawther,,3,1630228,Jonathan,Kuminga,J. Kuminga,jonathan-kuminga,0,1.0,1.1,0.1,0.002,0.003,0.006,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631124,Julian,Strawther,J. Strawther,julian-strawther,,3,1626172,Kevon,Looney,K. Looney,kevon-looney,5,4.0,3.7,0.9,0.007,0.009,0.017,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631124,Julian,Strawther,J. Strawther,julian-strawther,,3,1630541,Moses,Moody,M. Moody,moses-moody,4,137.0,137.0,14.7,0.312,0.318,0.54,0,2,12,2,0,0,0,1,4,0.25,0,2,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631124,Julian,Strawther,J. Strawther,julian-strawther,,3,1627780,Gary,Payton II,G. Payton II,gary-payton-ii,0,13.0,12.6,0.8,0.038,0.029,0.068,0,2,4,0,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631124,Julian,Strawther,J. Strawther,julian-strawther,,3,1641764,Brandin,Podziemski,B. Podziemski,brandin-podziemski,2,30.0,29.6,3.4,0.051,0.069,0.283,0,0,4,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1631124,Julian,Strawther,J. Strawther,julian-strawther,,3,203952,Andrew,Wiggins,A. Wiggins,andrew-wiggins,22,32.0,31.8,2.5,0.046,0.074,0.169,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1630192,Zeke,Nnaji,Z. Nnaji,zeke-nnaji,,22,201939,Stephen,Curry,S. Curry,stephen-curry,30,16.0,15.6,2.7,0.021,0.131,0.131,0,0,2,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
22400058,1610612743,Denver,Nuggets,DEN,nuggets,1630192,Zeke,Nnaji,Z. Nnaji,zeke-nnaji,,22,1631218,Trayce,Jackson-Davis,T. Jackson-Davis,trayce-jackson-davis,32,17.0,17.2,2.1,0.035,0.144,0.565,0,2,2,0,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0.0,0,0,0,22400058
