game_id,game_date,matchup,player_name,impact_score
0022300032,Unknown date,Away team @ Home team,Sabonis,42.563696493940114
0022300033,Unknown date,Away team @ Home team,Wagner,66.18190304404615
0022300033,Unknown date,Away team @ Home team,LaVine,42.52344907184674
0022300033,Unknown date,Away team @ Home team,Harris,39.976629434628414
0022300034,Unknown date,Away team @ Home team,Braun,51.86446164222669
0022300034,Unknown date,Away team @ Home team,Jokić,42.49886559727089
0022300034,Unknown date,Away team @ Home team,Valančiūnas,42.40253259996034
0022300035,Unknown date,Away team @ Home team,Durant,55.26246664464408
0022300035,Unknown date,Away team @ Home team,Clarkson,51.8591808201775
0022300035,Unknown date,Away team @ Home team,Collins,37.04328246688412
0022300036,Unknown date,Away team @ Home team,James,46.079859218913725
0022300036,Unknown date,Away team @ Home team,Davis,45.210220323731484
0022300036,Unknown date,Away team @ Home team,Ayton,34.15796625194613
0022300037,Unknown date,Away team @ Home team,Zubac,41.11218215588998
0022300037,Unknown date,Away team @ Home team,Leonard,40.17984727375618
0022300037,Unknown date,Away team @ Home team,George,39.70756707691929
0022300038,Unknown date,Away team @ Home team,Wagner,59.754547141805574
0022300038,Unknown date,Away team @ Home team,Banchero,32.117184338044275
0022300038,Unknown date,Away team @ Home team,Barnes,26.69247297621546
0022300039,Unknown date,Away team @ Home team,Hield,50.343177291105874
0022300039,Unknown date,Away team @ Home team,Young,50.29574554391972
0022300039,Unknown date,Away team @ Home team,Toppin,45.986876842656855
0022300040,Unknown date,Away team @ Home team,Allen,64.76409433844765
0022300040,Unknown date,Away team @ Home team,Embiid,53.5790567463059
0022300040,Unknown date,Away team @ Home team,Maxey,51.981377518923054
0022300041,Unknown date,Away team @ Home team,Nurkić,41.178089538901986
0022300041,Unknown date,Away team @ Home team,Durant,40.70042933134148
0022300041,Unknown date,Away team @ Home team,Grant,35.41929380058537
0022300042,Unknown date,Away team @ Home team,Davis,53.21602327868867
0022300042,Unknown date,Away team @ Home team,Reaves,38.23205491157942
0022300042,Unknown date,Away team @ Home team,Yurtseven,35.904094125845404
0022300043,Unknown date,Away team @ Home team,Wagner,71.18198878478725
0022300043,Unknown date,Away team @ Home team,Banchero,37.48172600106107
0022300043,Unknown date,Away team @ Home team,Kornet,31.279036793088874
0022300044,Unknown date,Away team @ Home team,Booker,48.909579989149
0022300044,Unknown date,Away team @ Home team,Aldama,33.88987878398991
0022300044,Unknown date,Away team @ Home team,Goodwin,27.36844357536725
0022300045,Unknown date,Away team @ Home team,Brunson,39.526915948230425
0022300045,Unknown date,Away team @ Home team,Adebayo,38.58320448565466
0022300045,Unknown date,Away team @ Home team,Barrett,33.8570814078269
0022300046,Unknown date,Away team @ Home team,Anunoby,44.47714197354409
0022300046,Unknown date,Away team @ Home team,LaVine,44.18231022533221
0022300046,Unknown date,Away team @ Home team,Poeltl,44.028798399310645
0022300047,Unknown date,Away team @ Home team,Turner,59.534073787050055
0022300047,Unknown date,Away team @ Home team,Haliburton,34.51406584101686
0022300047,Unknown date,Away team @ Home team,Duren,32.6971870016503
0022300048,Unknown date,Away team @ Home team,Jokić,63.79113474184817
0022300048,Unknown date,Away team @ Home team,Green,45.81855171033056
0022300048,Unknown date,Away team @ Home team,Sengun,39.73663856206963
0022300049,Unknown date,Away team @ Home team,Lopez,73.01341730914228
0022300049,Unknown date,Away team @ Home team,Antetokounmpo,61.1412093865592
0022300049,Unknown date,Away team @ Home team,Lillard,51.47968940802105
0022300050,Unknown date,Away team @ Home team,Edwards,58.73861148486812
0022300050,Unknown date,Away team @ Home team,Fox,54.86425598519347
0022300050,Unknown date,Away team @ Home team,Sabonis,43.35361353950205
0022300051,Unknown date,Away team @ Home team,Johnson,45.2555711549799
0022300051,Unknown date,Away team @ Home team,Vassell,38.240267657954895
0022300051,Unknown date,Away team @ Home team,Curry,31.40867508318589
0022300052,Unknown date,Away team @ Home team,George,56.79717685494708
0022300052,Unknown date,Away team @ Home team,Williamson,54.22821195043664
0022300052,Unknown date,Away team @ Home team,Leonard,36.83475432021495
0022300053,Unknown date,Away team @ Home team,Brown,48.93859543293173
0022300053,Unknown date,Away team @ Home team,White,42.96724164789821
0022300053,Unknown date,Away team @ Home team,Williams,32.63143434559505
0022300054,Unknown date,Away team @ Home team,Bridges,42.31597900507413
0022300054,Unknown date,Away team @ Home team,Claxton,38.630234094490724
0022300054,Unknown date,Away team @ Home team,Dinwiddie,37.83682232348417
0022300055,Unknown date,Away team @ Home team,Mobley,68.51121731165435
0022300055,Unknown date,Away team @ Home team,Mitchell,67.52537318970391
0022300055,Unknown date,Away team @ Home team,Capela,35.352269729475296
0022300056,Unknown date,Away team @ Home team,Adebayo,54.67399070166426
0022300056,Unknown date,Away team @ Home team,Antetokounmpo,51.42911820667078
0022300056,Unknown date,Away team @ Home team,Lowry,38.5429185325894
0022300057,Unknown date,Away team @ Home team,Randle,46.67051553386312
0022300057,Unknown date,Away team @ Home team,Quickley,32.61164740338163
0022300057,Unknown date,Away team @ Home team,Hart,31.89829292328021
0022300058,Unknown date,Away team @ Home team,Gilgeous-Alexander,54.99364515733295
0022300058,Unknown date,Away team @ Home team,Gobert,46.891898507062805
0022300058,Unknown date,Away team @ Home team,Holmgren,37.281733612640984
0022300059,Unknown date,Away team @ Home team,Dončić,61.54055122826025
0022300059,Unknown date,Away team @ Home team,Sengun,52.288183741950164
0022300059,Unknown date,Away team @ Home team,Green,41.04002583127731
0022300060,Unknown date,Away team @ Home team,Wiggins,43.98467399453273
0022300060,Unknown date,Away team @ Home team,Fox,40.71778237898749
0022300060,Unknown date,Away team @ Home team,Huerter,39.595805597404315
0022300061,Unknown date,Away team @ Home team,Jokić,51.963236454629794
0022300061,Unknown date,Away team @ Home team,James,46.68703511707706
0022300061,Unknown date,Away team @ Home team,Gordon,39.11635875936868
0022300062,Unknown date,Away team @ Home team,Booker,41.56916963146046
0022300062,Unknown date,Away team @ Home team,Curry,35.481638205890455
0022300062,Unknown date,Away team @ Home team,Nurkić,35.148963329450446
0022300063,Unknown date,Away team @ Home team,Williams,45.84677298173186
0022300063,Unknown date,Away team @ Home team,Washington,45.37672917022147
0022300063,Unknown date,Away team @ Home team,Johnson,42.597203908873674
0022300064,Unknown date,Away team @ Home team,Kuzma,35.522036357747844
0022300064,Unknown date,Away team @ Home team,Haliburton,31.228007983505833
0022300064,Unknown date,Away team @ Home team,Brown,27.728575126365687
0022300065,Unknown date,Away team @ Home team,Tatum,54.97278304719908
0022300065,Unknown date,Away team @ Home team,Porziņģis,48.879295172552375
0022300065,Unknown date,Away team @ Home team,Randle,35.06409834325345
0022300066,Unknown date,Away team @ Home team,Anthony,29.156488123646767
0022300066,Unknown date,Away team @ Home team,Harris,24.0327958151071
0022300066,Unknown date,Away team @ Home team,Sengun,23.47675746921119
0022300067,Unknown date,Away team @ Home team,Mitchell,62.820730099551454
0022300067,Unknown date,Away team @ Home team,Strus,49.284707303738216
0022300067,Unknown date,Away team @ Home team,Thomas,38.3028813829613
0022300068,Unknown date,Away team @ Home team,Duren,50.582422695654884
0022300068,Unknown date,Away team @ Home team,Cunningham,40.65407557453568
0022300068,Unknown date,Away team @ Home team,Butler III,40.529331104411035
0022300069,Unknown date,Away team @ Home team,Gobert,46.032507290198076
0022300069,Unknown date,Away team @ Home team,Towns,43.69434812170897
0022300069,Unknown date,Away team @ Home team,Edwards,42.071646182009566
0022300070,Unknown date,Away team @ Home team,Gilgeous-Alexander,41.3652784614293
0022300070,Unknown date,Away team @ Home team,Williams,39.59756001354695
0022300070,Unknown date,Away team @ Home team,DeRozan,34.840826402372365
0022300071,Unknown date,Away team @ Home team,Bane,49.34133631866664
0022300071,Unknown date,Away team @ Home team,Tillman,46.79989875240138
0022300071,Unknown date,Away team @ Home team,Williamson,41.908160228720284
0022300072,Unknown date,Away team @ Home team,Collins,40.811550949577125
0022300072,Unknown date,Away team @ Home team,Sabonis,40.24933508570967
0022300072,Unknown date,Away team @ Home team,Barnes,39.92001562400059
0022300073,Unknown date,Away team @ Home team,Dončić,64.99644363623584
0022300073,Unknown date,Away team @ Home team,Irving,41.531211971660376
0022300073,Unknown date,Away team @ Home team,Lively II,40.75769372461728
0022300074,Unknown date,Away team @ Home team,Zubac,38.26231812782747
0022300074,Unknown date,Away team @ Home team,George,35.35400699449303
0022300074,Unknown date,Away team @ Home team,Leonard,32.054008799107116
0022300075,Unknown date,Away team @ Home team,Antetokounmpo,49.64226814289801
0022300075,Unknown date,Away team @ Home team,Lillard,47.585591948290116
0022300075,Unknown date,Away team @ Home team,Maxey,42.78741499908951
0022300076,Unknown date,Away team @ Home team,Davis,62.11021735670818
0022300076,Unknown date,Away team @ Home team,Durant,52.156914218558356
0022300076,Unknown date,Away team @ Home team,James,45.02739897973959
0022300077,Unknown date,Away team @ Home team,Duren,43.65280901567685
0022300077,Unknown date,Away team @ Home team,Burks,30.46764104478639
0022300077,Unknown date,Away team @ Home team,Stewart,30.098431940179623
0022300078,Unknown date,Away team @ Home team,Jackson Jr.,46.89014742119698
0022300078,Unknown date,Away team @ Home team,Jokić,36.919545288703596
0022300078,Unknown date,Away team @ Home team,Gordon,28.88945799782821
0022300079,Unknown date,Away team @ Home team,Hunter,40.75850463041294
0022300079,Unknown date,Away team @ Home team,Murray,39.53575266562668
0022300079,Unknown date,Away team @ Home team,Robinson,38.4933869247194
0022300080,Unknown date,Away team @ Home team,Brown,47.528107716966
0022300080,Unknown date,Away team @ Home team,White,44.922159563494894
0022300080,Unknown date,Away team @ Home team,Adebayo,42.9400965385222
0022300081,Unknown date,Away team @ Home team,Gilgeous-Alexander,61.412133885732
0022300081,Unknown date,Away team @ Home team,Mitchell,60.80155773139074
0022300081,Unknown date,Away team @ Home team,Holmgren,53.80124710217224
0022300082,Unknown date,Away team @ Home team,DeRozan,65.0108568791807
0022300082,Unknown date,Away team @ Home team,Caruso,54.02889073030646
0022300082,Unknown date,Away team @ Home team,Barnes,31.716030463932658
0022300083,Unknown date,Away team @ Home team,Green,61.678318847460964
0022300083,Unknown date,Away team @ Home team,Wembanyama,52.26748286690549
0022300083,Unknown date,Away team @ Home team,Sengun,50.37009302297771
0022300084,Unknown date,Away team @ Home team,Dončić,82.74733466836625
0022300084,Unknown date,Away team @ Home team,Thomas,48.223158336988234
0022300084,Unknown date,Away team @ Home team,Simmons,36.65131418509851
0022300085,Unknown date,Away team @ Home team,Markkanen,59.86901046895011
0022300085,Unknown date,Away team @ Home team,Leonard,54.787990846099575
0022300085,Unknown date,Away team @ Home team,George,39.94454688069297
0022300086,Unknown date,Away team @ Home team,Wagner,69.1768579824089
0022300086,Unknown date,Away team @ Home team,Ayton,54.40639154449115
0022300086,Unknown date,Away team @ Home team,Sharpe,32.58453081240624
