gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,matchupMinutes,partialPossessions,switchesOn,playerPoints,defensiveRebounds,matchupAssists,matchupTurnovers,steals,blocks,matchupFieldGoalsMade,matchupFieldGoalsAttempted,matchupFieldGoalPercentage,matchupThreePointersMade,matchupThreePointersAttempted,matchupThreePointerPercentage
0021800913,1610612757,Portland,Trail Blazers,POR,blazers,203090,Maurice,Harkless,M. Harkless,maurice-harkless,F,,4,13:54,72.0,0,8,6,1,1,3,0,4,8,0.5,0,2,0.0
0021800913,1610612757,Portland,Trail Blazers,POR,blazers,202329,Al-Farouq,Aminu,A. Aminu,al-farouq-aminu,F,,8,10:34,55.7,0,4,7,1,1,2,0,1,3,0.333,0,2,0.0
0021800913,1610612757,Portland,Trail Blazers,POR,blazers,203994,Jusuf,Nurkić,J. Nurkić,jusuf-nurkić,C,,27,11:03,58.6,0,6,5,5,5,1,2,3,15,0.2,0,5,0.0
0021800913,1610612757,Portland,Trail Blazers,POR,blazers,203468,CJ,McCollum,C. McCollum,cj-mccollum,G,,3,14:38,72.8,0,14,4,2,4,0,0,6,11,0.545,1,5,0.2
0021800913,1610612757,Portland,Trail Blazers,POR,blazers,203081,Damian,Lillard,D. Lillard,damian-lillard,G,,0,13:40,75.6,0,25,4,4,1,1,0,11,20,0.55,2,6,0.333
0021800913,1610612757,Portland,Trail Blazers,POR,blazers,202683,Enes,Freedom,E. Freedom,enes-freedom,,,00,7:13,36.5,0,13,6,3,1,2,0,5,11,0.455,1,3,0.333
0021800913,1610612757,Portland,Trail Blazers,POR,blazers,203918,Rodney,Hood,R. Hood,rodney-hood,,,5,7:48,40.2,0,4,1,3,0,0,0,2,7,0.286,0,1,0.0
0021800913,1610612757,Portland,Trail Blazers,POR,blazers,1627774,Jake,Layman,J. Layman,jake-layman,,,10,4:57,26.7,0,12,2,0,0,0,0,6,8,0.75,0,2,0.0
0021800913,1610612757,Portland,Trail Blazers,POR,blazers,203552,Seth,Curry,S. Curry,seth-curry,,,31,7:59,41.8,0,9,0,1,1,2,0,4,7,0.571,0,2,0.0
0021800913,1610612738,Boston,Celtics,BOS,celtics,1628369,Jayson,Tatum,J. Tatum,jayson-tatum,F,,0,14:53,70.6,0,12,4,2,2,1,0,4,13,0.308,1,7,0.143
0021800913,1610612738,Boston,Celtics,BOS,celtics,202694,Marcus,Morris Sr.,M. Morris Sr.,marcus-morris-sr,F,,13,12:52,59.2,0,12,6,0,1,0,0,4,11,0.364,0,2,0.0
0021800913,1610612738,Boston,Celtics,BOS,celtics,201143,Al,Horford,A. Horford,al-horford,C,,42,15:18,72.4,0,30,4,5,2,1,2,12,26,0.462,2,7,0.286
0021800913,1610612738,Boston,Celtics,BOS,celtics,203935,Marcus,Smart,M. Smart,marcus-smart,G,,36,15:03,72.1,0,11,4,0,2,2,0,4,14,0.286,0,7,0.0
0021800913,1610612738,Boston,Celtics,BOS,celtics,202681,Kyrie,Irving,K. Irving,kyrie-irving,G,,11,15:26,69.0,0,15,4,2,2,0,1,7,13,0.538,1,4,0.25
0021800913,1610612738,Boston,Celtics,BOS,celtics,1627759,Jaylen,Brown,J. Brown,jaylen-brown,,,7,13:02,61.1,0,16,9,0,0,1,0,7,11,0.636,2,5,0.4
0021800913,1610612738,Boston,Celtics,BOS,celtics,202330,Gordon,Hayward,G. Hayward,gordon-hayward,,,20,11:56,54.8,0,0,2,0,2,0,0,0,6,0.0,0,2,0.0
0021800913,1610612738,Boston,Celtics,BOS,celtics,1628464,Daniel,Theis,D. Theis,daniel-theis,,,27,4:08,19.4,0,13,0,3,0,0,1,6,9,0.667,0,1,0.0
0021800913,1610612738,Boston,Celtics,BOS,celtics,1629057,Robert,Williams III,R. Williams III,robert-williams-iii,,,44,0:14,1.2,0,2,0,0,0,0,0,1,1,1.0,0,0,0.0
