gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0021801025,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (10:44 PM EST),period,start,0,0,1
0021801025,4,PT12M00.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,0,0,0,,0,,,0,h,Jokic Violation:Jump Ball (M.Callahan),Violation,Jump Ball,0,0,2
0021801025,5,PT12M00.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,0,0,0,,0,,,0,h,Jump Ball Jokic vs. Powell: Tip to Harris,Jump Ball,,1,0,3
0021801025,12,PT11M44.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,26,18,3,Missed,1,,,0,h,MISS Jokic 3' Finger Roll Layup,Missed Shot,Finger Roll Layup Shot,1,2,4
0021801025,13,PT11M42.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,,,0,v,Doncic REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,5
0021801025,14,PT11M30.00S,1,1610612742,DAL,203939,Powell,D. Powell,-19,14,2,Made,1,0,2,2,v,Powell 2' Reverse Layup (2 PTS) (Doncic 1 AST),Made Shot,Reverse Layup Shot,1,2,6
0021801025,16,PT11M30.00S,1,1610612743,DEN,200794,Millsap,P. Millsap,0,0,0,,0,,,0,h,Millsap S.FOUL (P1.T1) (C.Washington),Foul,Shooting,1,0,7
0021801025,18,PT11M30.00S,1,1610612742,DAL,203939,Powell,D. Powell,0,0,0,,0,0,3,3,v,Powell Free Throw 1 of 1 (3 PTS),Free Throw,Free Throw 1 of 1,0,0,8
0021801025,19,PT11M11.00S,1,1610612743,DEN,200794,Millsap,P. Millsap,133,5,13,Made,1,2,3,5,h,Millsap 13' Turnaround Fadeaway (2 PTS) (Barton 1 AST),Made Shot,Turnaround Fadeaway shot,1,2,9
0021801025,21,PT10M58.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,-35,17,4,Made,1,2,5,7,v,Doncic 4' Driving Floating Bank Jump Shot (2 PTS),Made Shot,Driving Floating Bank Jump Shot,1,2,10
0021801025,22,PT10M47.00S,1,1610612743,DEN,203115,Barton,W. Barton,68,162,18,Missed,1,,,0,h,MISS Barton 18' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,11
0021801025,23,PT10M44.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,,,0,v,Doncic REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,12
0021801025,24,PT10M24.00S,1,1610612742,DAL,203939,Powell,D. Powell,225,30,0,Made,1,2,8,10,v,Powell 3PT Jump Shot (6 PTS) (Doncic 2 AST),Made Shot,Jump Shot,1,3,13
0021801025,26,PT10M10.00S,1,1610612743,DEN,200794,Millsap,P. Millsap,154,199,25,Missed,1,,,0,h,MISS Millsap 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,14
0021801025,27,PT10M07.00S,1,1610612742,DAL,203939,Powell,D. Powell,0,0,0,,0,,,0,v,Powell REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,15
0021801025,28,PT10M02.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,27,264,27,Missed,1,,,0,v,MISS Doncic 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,16
0021801025,29,PT09M58.00S,1,1610612743,DEN,200794,Millsap,P. Millsap,0,0,0,,0,,,0,h,Millsap REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,17
0021801025,30,PT09M49.00S,1,1610612743,DEN,200794,Millsap,P. Millsap,15,70,7,Made,1,4,8,12,h,Millsap 7' Turnaround Fadeaway (4 PTS) (Jokic 1 AST),Made Shot,Turnaround Fadeaway shot,1,2,18
0021801025,32,PT09M29.00S,1,1610612742,DAL,203939,Powell,D. Powell,-20,14,2,Missed,1,,,0,v,MISS Powell 2' Cutting Layup Shot,Missed Shot,Cutting Layup Shot,1,2,19
0021801025,33,PT09M27.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,0,0,0,,0,,,0,h,Jokic REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,20
0021801025,34,PT09M21.00S,1,1610612743,DEN,200794,Millsap,P. Millsap,-7,13,1,Made,1,6,8,14,h,Millsap 1' Running Finger Roll Layup (6 PTS) (Jokic 2 AST),Made Shot,Running Finger Roll Layup Shot,1,2,21
0021801025,36,PT08M58.00S,1,1610612742,DAL,203501,Hardaway Jr.,T. Hardaway Jr.,111,161,20,Missed,1,,,0,v,MISS Hardaway Jr. 20' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,22
0021801025,37,PT08M56.00S,1,1610612743,DEN,200794,Millsap,P. Millsap,0,0,0,,0,,,0,h,Millsap REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,23
0021801025,38,PT08M38.00S,1,1610612743,DEN,1627750,Murray,J. Murray,228,37,0,Missed,1,,,0,h,MISS Murray 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,24
0021801025,39,PT08M36.00S,1,1610612743,DEN,200794,Millsap,P. Millsap,0,0,0,,0,,,0,h,Millsap REBOUND (Off:1 Def:2),Rebound,Unknown,1,0,25
