GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,PLAYER_ID,firstName,familyName,NICKNAME,playerSlug,position,comment,jerseyNum,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,PLAYER_NAME
0021800640,1610612749,Milwaukee,Bucks,MIL,bucks,203114,Khris,Middleton,K. Middleton,khris-middleton,F,,,28:09,126.6,126.6,109.4,109.4,17.2,17.2,0.174,1.0,14.3,0.033,0.294,0.172,14.3,0.421,0.428,0.333,0.333,109.13,109.13,90.94,64.0,0.097,Khris Middleton
0021800640,1610612749,Milwaukee,Bucks,MIL,bucks,203507,Giannis,Antetokounmpo,G. Antetokounmpo,giannis-antetokounmpo,F,,,30:52,123.6,123.6,97.2,97.2,26.4,26.4,0.174,1.0,11.8,0.059,0.108,0.085,11.8,0.559,0.651,0.366,0.366,111.21,111.21,92.67,72.0,0.211,Giannis Antetokounmpo
0021800640,1610612749,Milwaukee,Bucks,MIL,bucks,201572,Brook,Lopez,B. Lopez,brook-lopez,C,,,26:21,124.1,124.1,115.3,115.3,8.9,8.9,0.04,1.0,12.5,0.036,0.03,0.033,12.5,0.75,0.75,0.106,0.106,106.57,106.57,88.8,58.0,0.023,Brook Lopez
0021800640,1610612749,Milwaukee,Bucks,MIL,bucks,1627763,Malcolm,Brogdon,M. Brogdon,malcolm-brogdon,G,,,27:12,114.3,114.3,101.5,101.5,12.8,12.8,0.174,0.0,21.1,0.031,0.081,0.058,0.0,0.423,0.474,0.211,0.211,114.71,114.71,95.59,63.0,0.122,Malcolm Brogdon
0021800640,1610612749,Milwaukee,Bucks,MIL,bucks,202339,Eric,Bledsoe,E. Bledsoe,eric-bledsoe,G,,,26:15,125.4,125.4,113.8,113.8,11.6,11.6,0.526,0.0,40.0,0.0,0.069,0.036,0.0,0.769,0.813,0.231,0.231,106.97,106.97,89.14,59.0,0.275,Eric Bledsoe
0021800640,1610612749,Milwaukee,Bucks,MIL,bucks,1628425,Sterling,Brown,S. Brown,sterling-brown,,,,16:24,115.4,115.4,100.0,100.0,15.4,15.4,0.0,0.0,0.0,0.0,0.048,0.029,0.0,0.625,0.625,0.095,0.095,114.15,114.15,95.12,39.0,0.066,Sterling Brown
0021800640,1610612749,Milwaukee,Bucks,MIL,bucks,1628391,D.J.,Wilson,D. Wilson,dj-wilson,,,,17:18,128.6,128.6,100.0,100.0,28.6,28.6,0.063,1.0,16.7,0.091,0.136,0.121,16.7,1.333,1.031,0.114,0.114,115.14,115.14,95.95,42.0,0.135,D.J. Wilson
0021800640,1610612749,Milwaukee,Bucks,MIL,bucks,201588,George,Hill,G. Hill,george-hill,,,,26:06,122.6,122.6,87.3,87.3,35.3,35.3,0.143,3.0,27.3,0.0,0.031,0.017,9.1,0.786,0.786,0.116,0.116,114.94,114.94,95.79,62.0,0.113,George Hill
0021800640,1610612749,Milwaukee,Bucks,MIL,bucks,101141,Ersan,Ilyasova,E. Ilyasova,ersan-ilyasova,,,,17:13,102.3,102.3,102.4,102.4,-0.1,-0.1,0.0,0.0,0.0,0.048,0.095,0.071,0.0,0.5,0.5,0.106,0.106,118.49,118.49,98.74,43.0,0.094,Ersan Ilyasova
0021800640,1610612749,Milwaukee,Bucks,MIL,bucks,203503,Tony,Snell,T. Snell,tony-snell,,,,18:30,102.2,102.2,84.1,84.1,18.1,18.1,0.0,0.0,0.0,0.053,0.125,0.093,0.0,0.625,0.625,0.082,0.082,115.43,115.43,96.19,45.0,0.12,Tony Snell
0021800640,1610612749,Milwaukee,Bucks,MIL,bucks,201160,Jason,Smith,J. Smith,jason-smith,,,,3:23,77.8,77.8,77.8,77.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.143,50.0,0.0,0.532,0.444,0.444,127.68,127.68,106.4,9.0,-0.308,Jason Smith
0021800640,1610612749,Milwaukee,Bucks,MIL,bucks,1626192,Pat,Connaughton,P. Connaughton,pat-connaughton,,,,2:17,71.4,71.4,100.0,100.0,-28.6,-28.6,1.0,1.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.143,0.143,147.15,147.15,122.63,7.0,0.0,Pat Connaughton
0021800640,1610612749,Milwaukee,Bucks,MIL,bucks,1627748,Thon,Maker,T. Maker,thon-maker,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thon Maker
0021800640,1610612737,Atlanta,Hawks,ATL,hawks,1627761,DeAndre',Bembry,D. Bembry,deandre-bembry,F,,,31:59,97.4,97.4,120.5,120.5,-23.2,-23.2,0.0,0.0,0.0,0.0,0.206,0.096,27.3,0.533,0.567,0.242,0.242,111.81,111.81,93.17,76.0,0.063,DeAndre' Bembry
0021800640,1610612737,Atlanta,Hawks,ATL,hawks,1628381,John,Collins,J. Collins,john-collins,F,,,33:34,106.5,106.5,122.1,122.1,-15.6,-15.6,0.174,4.0,18.2,0.083,0.216,0.151,4.5,0.353,0.373,0.2,0.2,110.11,110.11,91.76,77.0,0.07,John Collins
0021800640,1610612737,Atlanta,Hawks,ATL,hawks,1629016,Omari,Spellman,O. Spellman,omari-spellman,C,,,29:54,108.3,108.3,109.7,109.7,-1.4,-1.4,0.045,0.5,7.7,0.054,0.125,0.087,15.4,0.667,0.658,0.14,0.14,115.59,115.59,96.32,72.0,0.071,Omari Spellman
