gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,matchupMinutes,partialPossessions,switchesOn,playerPoints,defensiveRebounds,matchupAssists,matchupTurnovers,steals,blocks,matchupFieldGoalsMade,matchupFieldGoalsAttempted,matchupFieldGoalPercentage,matchupThreePointersMade,matchupThreePointersAttempted,matchupThreePointerPercentage
0021800610,1610612749,Milwaukee,Bucks,MIL,bucks,203114,Khris,Middleton,K. Middleton,khris-middleton,F,,22,15:08,74.9,0,15,3,2,1,3,0,3,7,0.429,3,6,0.5
0021800610,1610612749,Milwaukee,Bucks,MIL,bucks,203507,Giannis,Antetokounmpo,G. Antetokounmpo,giannis-antetokounmpo,F,,34,15:36,78.1,0,10,17,4,3,1,0,3,11,0.273,2,7,0.286
0021800610,1610612749,Milwaukee,Bucks,MIL,bucks,201572,Brook,Lopez,B. Lopez,brook-lopez,C,,11,14:40,72.4,0,12,3,2,3,2,4,3,17,0.176,0,2,0.0
0021800610,1610612749,Milwaukee,Bucks,MIL,bucks,1627763,Malcolm,Brogdon,M. Brogdon,malcolm-brogdon,G,,13,15:13,76.8,0,7,5,4,6,1,0,3,15,0.2,1,9,0.111
0021800610,1610612749,Milwaukee,Bucks,MIL,bucks,202339,Eric,Bledsoe,E. Bledsoe,eric-bledsoe,G,,6,11:50,60.2,0,13,3,3,2,2,1,3,13,0.231,1,4,0.25
0021800610,1610612749,Milwaukee,Bucks,MIL,bucks,1628425,Sterling,Brown,S. Brown,sterling-brown,,,23,8:22,43.0,0,6,2,0,0,1,0,2,6,0.333,2,6,0.333
0021800610,1610612749,Milwaukee,Bucks,MIL,bucks,201588,George,Hill,G. Hill,george-hill,,,3,10:10,50.8,0,26,1,0,1,1,0,9,13,0.692,7,11,0.636
0021800610,1610612749,Milwaukee,Bucks,MIL,bucks,101141,Ersan,Ilyasova,E. Ilyasova,ersan-ilyasova,,,77,6:40,34.0,0,12,5,4,2,0,0,4,7,0.571,0,1,0.0
0021800610,1610612749,Milwaukee,Bucks,MIL,bucks,1627748,Thon,Maker,T. Maker,thon-maker,,,7,1:01,5.1,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0
0021800610,1610612749,Milwaukee,Bucks,MIL,bucks,203503,Tony,Snell,T. Snell,tony-snell,,,21,2:43,14.5,0,5,0,0,0,0,0,2,3,0.667,1,1,1.0
0021800610,1610612745,Houston,Rockets,HOU,rockets,1627863,Danuel,House Jr.,D. House Jr.,danuel-house-jr,F,,4,9:52,53.1,0,17,4,2,1,0,2,6,10,0.6,2,3,0.667
0021800610,1610612745,Houston,Rockets,HOU,rockets,200782,P.J.,Tucker,P. Tucker,pj-tucker,F,,17,17:23,92.1,0,12,5,8,2,1,1,5,13,0.385,0,3,0.0
0021800610,1610612745,Houston,Rockets,HOU,rockets,203991,Clint,Capela,C. Capela,clint-capela,C,,15,14:06,73.1,0,22,6,4,2,0,2,9,22,0.409,2,8,0.25
0021800610,1610612745,Houston,Rockets,HOU,rockets,203085,Austin,Rivers,A. Rivers,austin-rivers,G,,25,16:03,85.0,0,24,3,6,6,0,1,9,18,0.5,1,3,0.333
0021800610,1610612745,Houston,Rockets,HOU,rockets,201935,James,Harden,J. Harden,james-harden,G,,13,16:08,83.9,0,10,10,5,3,2,1,4,11,0.364,0,4,0.0
0021800610,1610612745,Houston,Rockets,HOU,rockets,101123,Gerald,Green,G. Green,gerald-green,,,14,13:33,68.0,0,10,1,2,0,1,0,5,7,0.714,0,1,0.0
0021800610,1610612745,Houston,Rockets,HOU,rockets,203516,James,Ennis III,J. Ennis III,james-ennis-iii,,,8,4:31,21.9,0,11,1,1,0,0,0,5,7,0.714,1,2,0.5
0021800610,1610612745,Houston,Rockets,HOU,rockets,1629109,Gary,Clark,G. Clark,gary-clark,,,6,2:22,11.0,0,0,1,0,0,0,0,0,2,0.0,0,1,0.0
0021800610,1610612745,Houston,Rockets,HOU,rockets,202688,Brandon,Knight,B. Knight,brandon-knight,,,2,3:20,16.9,0,3,1,0,1,0,0,1,1,1.0,1,1,1.0
