GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022400532,1610612745,HOU,Houston,1628415,Dillon Brooks,Dillon,F,,32.000000:25,88.9,91.3,96.9,98.6,-8.0,-7.3,0.053,0.33,6.3,0.0,0.051,0.028,18.8,0.458,0.458,0.205,0.206,106.7,104.39,86.99,69,0.008
0022400532,1610612745,HOU,Houston,1641708,Amen Thompson,Amen,F,,30.000000:46,88.3,89.2,84.6,85.1,3.7,4.2,0.158,1.5,23.1,0.03,0.114,0.074,15.4,0.4,0.681,0.141,0.143,103.84,102.97,85.81,65,0.169
0022400532,1610612745,HOU,Houston,1630578,Alperen Sengun,Alperen,C,,29.000000:19,85.4,89.1,98.5,95.4,-13.0,-6.3,0.154,1.0,11.1,0.063,0.235,0.152,11.1,0.583,0.654,0.229,0.229,106.14,105.59,87.99,64,0.194
0022400532,1610612745,HOU,Houston,1630224,Jalen Green,Jalen,G,,33.000000:25,86.8,89.0,91.8,93.2,-5.0,-4.2,0.0,0.0,0.0,0.0,0.2,0.103,21.9,0.479,0.502,0.4,0.405,107.77,105.56,87.96,73,0.116
0022400532,1610612745,HOU,Houston,1627832,Fred VanVleet,Fred,G,,36.000000:01,99.8,103.9,92.0,92.3,7.8,11.6,0.214,3.0,35.3,0.0,0.095,0.054,11.8,0.278,0.278,0.133,0.132,104.91,102.62,85.52,76,0.023
0022400532,1610612745,HOU,Houston,1641715,Cam Whitmore,Cam,,,19.000000:32,107.2,106.8,98.8,95.6,8.4,11.3,0.063,0.33,12.5,0.067,0.208,0.154,37.5,0.25,0.25,0.143,0.146,107.34,109.35,91.13,44,0.007
0022400532,1610612745,HOU,Houston,1628988,Aaron Holiday,Aaron,,,16.000000:55,94.1,88.2,94.9,97.2,-0.8,-9.0,0.4,4.0,40.0,0.0,0.053,0.032,10.0,0.75,0.82,0.171,0.182,97.52,99.28,82.73,34,0.178
0022400532,1610612745,HOU,Houston,1629111,Jock Landale,Jock,,,16.000000:17,127.8,120.6,77.3,76.5,50.5,44.1,0.143,2.0,33.3,0.222,0.222,0.222,16.7,0.667,0.667,0.108,0.114,96.83,100.19,83.5,34,0.147
0022400532,1610612745,HOU,Houston,1630256,Jae'Sean Tate,Jae'Sean,,,25.000000:19,122.9,117.6,83.2,84.9,39.6,32.7,0.0,0.0,0.0,0.0,0.103,0.065,0.0,1.0,0.976,0.14,0.149,97.59,98.61,82.18,51,0.241
0022400532,1610612745,HOU,Houston,203500,Steven Adams,Steven,,DND - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400532,1610612745,HOU,Houston,1631106,Tari Eason,Tari,,DND - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400532,1610612745,HOU,Houston,201145,Jeff Green,Jeff,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400532,1610612745,HOU,Houston,1642263,Reed Sheppard,Reed,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400532,1610612745,HOU,Houston,1631095,Jabari Smith Jr.,Jabari,,DND - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
