gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,matchupMinutes,partialPossessions,switchesOn,playerPoints,defensiveRebounds,matchupAssists,matchupTurnovers,steals,blocks,matchupFieldGoalsMade,matchupFieldGoalsAttempted,matchupFieldGoalPercentage,matchupThreePointersMade,matchupThreePointersAttempted,matchupThreePointerPercentage
0022000859,1610612763,Memphis,Grizzlies,MEM,grizzlies,1628415,Dillon,Brooks,D. Brooks,dillon-brooks,F,,24,12:30,70.1,0,19,3,6,3,2,0,7,17,0.412,2,5,0.4
0022000859,1610612763,Memphis,Grizzlies,MEM,grizzlies,203937,Kyle,Anderson,K. Anderson,kyle-anderson,F,,1,12:19,70.2,0,27,8,4,3,1,1,10,15,0.667,3,6,0.5
0022000859,1610612763,Memphis,Grizzlies,MEM,grizzlies,202685,Jonas,Valančiūnas,J. Valančiūnas,jonas-valančiūnas,C,,17,9:25,56.9,0,13,6,1,2,0,1,5,15,0.333,3,8,0.375
0022000859,1610612763,Memphis,Grizzlies,MEM,grizzlies,1628960,Grayson,Allen,G. Allen,grayson-allen,G,,3,12:16,70.3,0,9,4,3,1,2,0,4,13,0.308,1,6,0.167
0022000859,1610612763,Memphis,Grizzlies,MEM,grizzlies,1629630,Ja,Morant,J. Morant,ja-morant,G,,12,11:31,64.5,0,12,5,3,2,0,0,4,9,0.444,2,4,0.5
0022000859,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630217,Desmond,Bane,D. Bane,desmond-bane,,,22,9:39,51.8,0,3,4,2,1,0,0,1,10,0.1,1,6,0.167
0022000859,1610612763,Memphis,Grizzlies,MEM,grizzlies,1626145,Tyus,Jones,T. Jones,tyus-jones,,,21,6:38,35.3,0,6,1,3,1,2,0,2,5,0.4,2,4,0.5
0022000859,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630214,Xavier,Tillman,X. Tillman,xavier-tillman,,,2,8:22,42.0,0,16,2,4,1,0,0,4,10,0.4,1,5,0.2
0022000859,1610612763,Memphis,Grizzlies,MEM,grizzlies,1629681,Killian,Tillie,K. Tillie,killian-tillie,,,35,2:41,11.7,0,2,2,0,1,0,1,0,1,0.0,0,1,0.0
0022000859,1610612763,Memphis,Grizzlies,MEM,grizzlies,1629723,John,Konchar,J. Konchar,john-konchar,,,46,5:04,25.9,0,10,1,1,1,3,0,4,9,0.444,2,5,0.4
0022000859,1610612763,Memphis,Grizzlies,MEM,grizzlies,1629007,Jontay,Porter,J. Porter,jontay-porter,,,4,0:23,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
0022000859,1610612749,Milwaukee,Bucks,MIL,bucks,203114,Khris,Middleton,K. Middleton,khris-middleton,F,,22,13:40,74.4,0,28,4,8,1,2,0,10,20,0.5,5,10,0.5
0022000859,1610612749,Milwaukee,Bucks,MIL,bucks,203507,Giannis,Antetokounmpo,G. Antetokounmpo,giannis-antetokounmpo,F,,34,11:45,64.4,0,15,8,2,2,0,0,6,8,0.75,3,5,0.6
0022000859,1610612749,Milwaukee,Bucks,MIL,bucks,201572,Brook,Lopez,B. Lopez,brook-lopez,C,,11,11:21,59.0,0,33,3,2,3,0,1,15,24,0.625,0,5,0.0
0022000859,1610612749,Milwaukee,Bucks,MIL,bucks,1627854,Bryn,Forbes,B. Forbes,bryn-forbes,G,,7,11:31,64.0,0,6,5,5,1,0,0,3,6,0.5,0,2,0.0
0022000859,1610612749,Milwaukee,Bucks,MIL,bucks,201950,Jrue,Holiday,J. Holiday,jrue-holiday,G,,21,14:44,78.0,0,25,2,6,2,2,0,10,20,0.5,5,8,0.625
0022000859,1610612749,Milwaukee,Bucks,MIL,bucks,1626192,Pat,Connaughton,P. Connaughton,pat-connaughton,,,24,9:21,54.6,0,12,4,2,1,1,0,5,9,0.556,1,4,0.25
0022000859,1610612749,Milwaukee,Bucks,MIL,bucks,200782,P.J.,Tucker,P. Tucker,pj-tucker,,,17,7:57,43.7,0,6,3,2,0,1,0,3,5,0.6,0,1,0.0
0022000859,1610612749,Milwaukee,Bucks,MIL,bucks,1626171,Bobby,Portis,B. Portis,bobby-portis,,,9,3:05,20.0,0,9,1,1,1,0,0,4,5,0.8,1,1,1.0
0022000859,1610612749,Milwaukee,Bucks,MIL,bucks,201952,Jeff,Teague,J. Teague,jeff-teague,,,5,4:36,27.9,0,4,2,3,0,0,0,2,6,0.333,0,3,0.0
0022000859,1610612749,Milwaukee,Bucks,MIL,bucks,203648,Thanasis,Antetokounmpo,T. Antetokounmpo,thanasis-antetokounmpo,,,43,1:42,6.1,0,0,0,1,0,1,0,0,1,0.0,0,1,0.0
0022000859,1610612749,Milwaukee,Bucks,MIL,bucks,1629066,Rodions,Kurucs,R. Kurucs,rodions-kurucs,,,00,0:48,2.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
0022000859,1610612749,Milwaukee,Bucks,MIL,bucks,1630241,Sam,Merrill,S. Merrill,sam-merrill,,,15,0:47,2.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
0022000859,1610612749,Milwaukee,Bucks,MIL,bucks,1629670,Jordan,Nwora,J. Nwora,jordan-nwora,,,13,0:47,1.9,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
0022000859,1610612749,Milwaukee,Bucks,MIL,bucks,1629603,Mamadi,Diakite,M. Diakite,mamadi-diakite,,,25,0:47,2.0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0
