GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0022000315,1610612752,NYK,New York,203493,Reggie Bullock Jr.,F,,21:49,4.17,1.61,1,3,4,25,0,0,17,1,0,3,0.0,1,4,0.25,0.142,0,0,0.0,0022000315
0022000315,1610612752,NYK,New York,203944,Julius Randle,F,,39:14,4.12,2.91,6,12,17,78,0,0,52,7,3,7,0.429,4,9,0.444,0.438,2,3,0.667,0022000315
0022000315,1610612752,NYK,New York,1629011,Mitchell Robinson,C,,20:22,4.32,1.55,8,4,12,32,0,0,24,0,2,4,0.5,2,2,1.0,0.667,4,5,0.8,0022000315
0022000315,1610612752,NYK,New York,1629628,RJ Barrett,G,,30:19,4.36,2.35,4,9,13,44,0,2,26,3,5,10,0.5,2,7,0.286,0.411,3,3,1.0,0022000315
0022000315,1610612752,NYK,New York,203901,Elfrid Payton,G,,17:41,4.42,1.38,0,3,3,31,0,0,23,0,1,2,0.5,1,3,0.333,0.4,1,1,1.0,0022000315
0022000315,1610612752,NYK,New York,203457,Nerlens Noel,,,27:38,4.33,2.19,4,10,14,31,0,0,22,0,4,6,0.667,0,0,0.0,0.667,2,7,0.286,0022000315
0022000315,1610612752,NYK,New York,202692,Alec Burks,,,28:30,4.1,2.13,1,4,5,39,0,0,24,1,1,1,1.0,5,11,0.455,0.5,3,3,1.0,0022000315
0022000315,1610612752,NYK,New York,1630193,Immanuel Quickley,,,30:19,4.21,2.32,2,7,9,64,0,0,45,7,3,7,0.429,2,6,0.333,0.385,2,3,0.667,0022000315
0022000315,1610612752,NYK,New York,203085,Austin Rivers,,,15:22,4.23,1.2,2,1,3,18,0,1,12,1,0,1,0.0,0,3,0.0,0.0,1,1,1.0,0022000315
0022000315,1610612752,NYK,New York,1630167,Obi Toppin,,,8:46,4.37,0.69,0,0,0,12,0,0,9,1,1,1,1.0,0,0,0.0,1.0,0,0,0.0,0022000315
0022000315,1610612752,NYK,New York,201959,Taj Gibson,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022000315
0022000315,1610612752,NYK,New York,1628995,Kevin Knox II,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022000315
0022000315,1610612752,NYK,New York,1628373,Frank Ntilikina,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022000315
0022000315,1610612752,NYK,New York,1629033,Theo Pinson,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022000315
0022000315,1610612741,CHI,Chicago,1630172,Patrick Williams,F,,28:01,4.39,2.17,1,5,6,29,0,0,15,2,2,3,0.667,1,5,0.2,0.375,2,3,0.667,0022000315
0022000315,1610612741,CHI,Chicago,1628374,Lauri Markkanen,F,,33:36,4.45,2.66,1,7,8,53,0,1,30,2,4,5,0.8,7,13,0.538,0.61,3,9,0.333,0022000315
0022000315,1610612741,CHI,Chicago,1629655,Daniel Gafford,C,,21:49,4.08,1.61,7,8,14,37,0,1,29,0,4,6,0.667,2,2,1.0,0.75,1,4,0.25,0022000315
0022000315,1610612741,CHI,Chicago,203897,Zach LaVine,G,,32:11,4.19,2.45,2,8,10,57,1,0,37,3,1,4,0.25,7,12,0.583,0.5,3,3,1.0,0022000315
0022000315,1610612741,CHI,Chicago,1629632,Coby White,G,,37:28,4.22,2.82,1,11,12,75,2,0,59,6,2,4,0.5,3,8,0.375,0.416,1,1,1.0,0022000315
0022000315,1610612741,CHI,Chicago,201152,Thaddeus Young,,,30:38,4.33,2.41,4,13,16,82,1,1,69,8,4,8,0.5,2,2,1.0,0.599,3,6,0.5,0022000315
0022000315,1610612741,CHI,Chicago,202066,Garrett Temple,,,24:38,4.16,1.87,1,0,1,29,0,0,20,4,1,2,0.5,1,6,0.167,0.25,2,2,1.0,0022000315
0022000315,1610612741,CHI,Chicago,203490,Otto Porter Jr.,,,18:09,4.34,1.44,4,5,9,25,0,0,18,1,0,1,0.0,0,4,0.0,0.0,1,1,1.0,0022000315
0022000315,1610612741,CHI,Chicago,203107,Tomas Satoransky,,,10:06,4.42,0.82,1,3,4,22,0,1,19,4,0,0,0.0,0,1,0.0,0.0,0,0,0.0,0022000315
0022000315,1610612741,CHI,Chicago,1627756,Denzel Valentine,,,3:09,3.72,0.21,0,0,0,2,0,0,0,0,0,0,0.0,1,2,0.5,0.5,0,0,0.0,0022000315
