GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021800388,1610612761,Toronto,Raptors,TOR,raptors,240:00,39,94,0.415,15,44,0.341,6,7,0.857,11,34,45,24,6,11,11,21,99,-5.0
0021800388,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,36,87,0.414,15,39,0.385,17,20,0.85,9,36,45,22,6,7,11,13,104,5.0
