gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,matchupMinutes,partialPossessions,switchesOn,playerPoints,defensiveRebounds,matchupAssists,matchupTurnovers,steals,blocks,matchupFieldGoalsMade,matchupFieldGoalsAttempted,matchupFieldGoalPercentage,matchupThreePointersMade,matchupThreePointersAttempted,matchupThreePointerPercentage
0022001006,1610612745,Houston,Rockets,HOU,rockets,1630231,KJ,Martin,K. Martin,kj-martin,F,,6,14:23,90.4,0,26,6,3,0,0,0,10,16,0.625,3,8,0.375
0022001006,1610612745,Houston,Rockets,HOU,rockets,1630237,Anthony,Lamb,A. Lamb,anthony-lamb,F,,33,12:09,78.7,0,27,4,8,3,0,2,11,20,0.55,1,4,0.25
0022001006,1610612745,Houston,Rockets,HOU,rockets,203482,Kelly,Olynyk,K. Olynyk,kelly-olynyk,C,,41,11:01,66.0,0,33,10,5,2,2,1,14,24,0.583,5,11,0.455
0022001006,1610612745,Houston,Rockets,HOU,rockets,1629610,DaQuan,Jeffries,D. Jeffries,daquan-jeffries,G,,55,11:44,76.1,0,12,3,9,2,1,0,5,12,0.417,0,5,0.0
0022001006,1610612745,Houston,Rockets,HOU,rockets,201571,D.J.,Augustin,D. Augustin,dj-augustin,G,,14,9:59,63.4,0,26,2,4,3,0,0,10,13,0.769,6,7,0.857
0022001006,1610612745,Houston,Rockets,HOU,rockets,1629717,Armoni,Brooks,A. Brooks,armoni-brooks,,,7,12:15,77.2,0,11,2,3,4,3,1,5,9,0.556,1,2,0.5
0022001006,1610612745,Houston,Rockets,HOU,rockets,1627863,Danuel,House Jr.,D. House Jr.,danuel-house-jr,,,4,5:44,38.7,0,8,2,2,3,1,0,3,4,0.75,1,1,1.0
0022001006,1610612745,Houston,Rockets,HOU,rockets,1629017,Khyri,Thomas,K. Thomas,khyri-thomas,,,13,8:19,49.9,0,14,1,2,1,3,1,6,11,0.545,2,5,0.4
0022001006,1610612749,Milwaukee,Bucks,MIL,bucks,203114,Khris,Middleton,K. Middleton,khris-middleton,F,,22,13:49,75.6,0,8,2,4,3,0,0,4,9,0.444,0,2,0.0
0022001006,1610612749,Milwaukee,Bucks,MIL,bucks,203507,Giannis,Antetokounmpo,G. Antetokounmpo,giannis-antetokounmpo,F,,34,11:44,66.1,0,32,11,6,2,2,1,11,20,0.55,6,12,0.5
0022001006,1610612749,Milwaukee,Bucks,MIL,bucks,201572,Brook,Lopez,B. Lopez,brook-lopez,C,,11,9:31,56.2,0,12,4,5,3,0,2,4,16,0.25,2,7,0.286
0022001006,1610612749,Milwaukee,Bucks,MIL,bucks,1628978,Donte,DiVincenzo,D. DiVincenzo,donte-divincenzo,G,,0,13:55,76.4,0,28,5,7,1,2,0,10,15,0.667,5,8,0.625
0022001006,1610612749,Milwaukee,Bucks,MIL,bucks,201950,Jrue,Holiday,J. Holiday,jrue-holiday,G,,21,13:28,77.6,0,15,3,7,4,2,2,6,15,0.4,3,7,0.429
0022001006,1610612749,Milwaukee,Bucks,MIL,bucks,1627854,Bryn,Forbes,B. Forbes,bryn-forbes,,,7,6:52,39.2,0,17,3,0,1,1,0,6,8,0.75,3,4,0.75
0022001006,1610612749,Milwaukee,Bucks,MIL,bucks,200782,P.J.,Tucker,P. Tucker,pj-tucker,,,17,7:51,43.6,0,5,1,1,2,0,0,2,6,0.333,1,3,0.333
0022001006,1610612749,Milwaukee,Bucks,MIL,bucks,1626192,Pat,Connaughton,P. Connaughton,pat-connaughton,,,24,11:45,64.3,0,14,8,5,2,0,0,6,7,0.857,2,3,0.667
0022001006,1610612749,Milwaukee,Bucks,MIL,bucks,1626171,Bobby,Portis,B. Portis,bobby-portis,,,9,6:20,33.1,0,8,3,3,1,0,0,3,7,0.429,2,5,0.4
0022001006,1610612749,Milwaukee,Bucks,MIL,bucks,201952,Jeff,Teague,J. Teague,jeff-teague,,,5,3:34,17.9,0,4,0,0,0,1,0,2,3,0.667,0,1,0.0
