GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0022300933,1610612766,Hornets,CHA,Charlotte,240:00,18.42,21,52,72,401,3,1,283,27,15,33,0.455,19,54,0.352,0.386,22,26,0.846,0022300933
0022300933,1610612765,Pistons,DET,Detroit,240:00,18.3,22,78,99,391,3,5,278,26,16,26,0.615,25,60,0.417,0.477,14,21,0.667,0022300933
