GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021700961,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,556.6,111.3,509.5,101.9,47.1,9.4,0.558,1.5,16.9,0.235,0.768,0.514,15.094,15.1,0.561,0.589,1.0,0.966,21.1,105.5,87.92,106.0,0.541
0021700961,1610612743,Denver,Nuggets,DEN,nuggets,240:00,509.5,101.9,556.6,111.3,-47.1,-9.4,0.605,1.64,16.3,0.232,0.765,0.486,13.333,13.3,0.473,0.517,1.0,0.992,21.1,105.5,87.92,105.0,0.459
