GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021701178,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,560.6,112.1,601.0,120.2,-40.4,-8.1,0.512,2.63,15.6,0.291,0.806,0.495,8.081,8.1,0.468,0.523,1.0,0.991,19.8,99.0,82.5,99.0,0.444
0021701178,1610612751,Brooklyn,Nets,BKN,nets,240:00,601.0,120.2,560.6,112.1,40.4,8.1,0.732,1.5,22.1,0.194,0.709,0.505,20.202,20.2,0.673,0.706,1.0,0.953,19.8,99.0,82.5,99.0,0.556
