GAME_ID,GAME_DATE,MATCHUP
0022501119,2026-04-02,SAS @ LAC
0022501116,2026-04-02,OKC vs. LAL
0022501118,2026-04-02,POR vs. NOP
0022501108,2026-04-01,SAC @ TOR
0022501107,2026-04-01,ORL vs. ATL
0022501003,2026-04-01,MEM vs. NYK
0022501110,2026-04-01,HOU vs. MIL
0022501106,2026-04-01,BOS @ MIA
0022501113,2026-04-01,GSW vs. SAS
0022501105,2026-04-01,WAS vs. PHI
0022501109,2026-04-01,CHI vs. IND
0022501112,2026-04-01,DEN @ UTA
0022501102,2026-03-31,NYK @ HOU
0022501099,2026-03-31,PHX @ ORL
0022501103,2026-03-31,LAL vs. CLE
0022501104,2026-03-31,LAC vs. POR
0022501101,2026-03-31,TOR @ DET
0022500652,2026-03-31,MIL vs. DAL
0022501100,2026-03-31,CHA @ BKN
0022501094,2026-03-30,CHI @ SAS
0022501096,2026-03-30,CLE @ UTA
0022501097,2026-03-30,OKC vs. DET
0022501092,2026-03-30,ATL vs. BOS
0022501093,2026-03-30,PHX @ MEM
0022501091,2026-03-30,MIA vs. PHI
0022501098,2026-03-30,LAL vs. WAS
0022501095,2026-03-30,DAL vs. MIN
0022501084,2026-03-29,BKN vs. SAC
0022501087,2026-03-29,POR vs. WAS
0022501089,2026-03-29,NYK @ OKC
0022501086,2026-03-29,ORL @ TOR
0022501090,2026-03-29,DEN vs. GSW
0022501083,2026-03-29,IND vs. MIA
0022501085,2026-03-29,BOS @ CHA
0022501082,2026-03-29,MIL vs. LAC
0022501088,2026-03-29,NOP vs. HOU
0022501079,2026-03-28,MEM vs. CHI
0022501077,2026-03-28,CHA vs. PHI
0022501076,2026-03-28,MIL vs. SAS
0022501080,2026-03-28,DET @ MIN
0022501078,2026-03-28,ATL vs. SAC
0022501081,2026-03-28,PHX vs. UTA
0022501067,2026-03-27,ATL @ BOS
0022501068,2026-03-27,MIA @ CLE
0022501072,2026-03-27,DEN vs. UTA
0022501075,2026-03-27,BKN @ LAL
0022501070,2026-03-27,CHI @ OKC
0022501069,2026-03-27,MEM vs. HOU
0022501066,2026-03-27,LAC @ IND
0022501071,2026-03-27,NOP @ TOR
0022501073,2026-03-27,GSW vs. WAS
0022501074,2026-03-27,DAL @ POR
0022501065,2026-03-26,SAC @ ORL
0022501063,2026-03-26,NYK @ CHA
0022501064,2026-03-26,NOP @ DET
0022501057,2026-03-25,WAS @ UTA
0022501055,2026-03-25,MIA @ CLE
0022501052,2026-03-25,IND vs. LAL
0022501056,2026-03-25,SAS @ MEM
0022501062,2026-03-25,LAC vs. TOR
0022501059,2026-03-25,DAL @ DEN
0022501061,2026-03-25,MIL @ POR
0022501060,2026-03-25,BKN @ GSW
0022501053,2026-03-25,PHI vs. CHI
0022501058,2026-03-25,MIN vs. HOU
0022501054,2026-03-25,BOS vs. OKC
0022501051,2026-03-25,DET vs. ATL
0022501050,2026-03-24,DEN @ PHX
0022501047,2026-03-24,SAC @ CHA
0022501049,2026-03-24,ORL @ CLE
0022501048,2026-03-24,NOP @ NYK
0022501044,2026-03-23,GSW @ DAL
0022501040,2026-03-23,OKC @ PHI
0022501037,2026-03-23,ATL vs. MEM
0022501038,2026-03-23,DET vs. LAL
0022501039,2026-03-23,IND @ ORL
0022501046,2026-03-23,LAC vs. MIL
0022501045,2026-03-23,POR vs. BKN
0022501042,2026-03-23,CHI vs. HOU
0022501043,2026-03-23,UTA vs. TOR
0022501041,2026-03-23,SAS @ MIA
0022501033,2026-03-22,BKN @ SAC
0022501034,2026-03-22,WAS @ NYK
0022501035,2026-03-22,MIN @ BOS
0022501032,2026-03-22,POR @ DEN
0022501036,2026-03-22,TOR @ PHX
0022501031,2026-03-21,MIL @ PHX
0022501025,2026-03-21,CLE @ NOP
0022501029,2026-03-21,DAL vs. LAC
0022501030,2026-03-21,UTA vs. PHI
0022501028,2026-03-21,SAS vs. IND
0022501027,2026-03-21,HOU vs. MIA
0022501023,2026-03-21,CHA vs. MEM
0022501026,2026-03-21,ATL vs. GSW
0022501024,2026-03-21,LAL @ ORL
0022501022,2026-03-21,OKC @ WAS
0022501021,2026-03-20,TOR @ DEN
0022501018,2026-03-20,HOU vs. ATL
0022501017,2026-03-20,GSW @ DET
0022501020,2026-03-20,MIN vs. POR
0022501016,2026-03-20,BKN vs. NYK
0022501019,2026-03-20,MEM vs. BOS
0022501012,2026-03-19,LAC @ NOP
0022501013,2026-03-19,PHX @ SAS
0022501014,2026-03-19,MIL @ UTA
0022501009,2026-03-19,DET @ WAS
0022501010,2026-03-19,MIA vs. LAL
0022501015,2026-03-19,PHI @ SAC
0022501008,2026-03-19,CHA vs. ORL
0022501011,2026-03-19,CHI vs. CLE
0022500999,2026-03-18,BOS vs. GSW
0022501002,2026-03-18,CHI vs. TOR
0022501006,2026-03-18,DAL vs. ATL
0022500651,2026-03-18,DEN @ MEM
0022501000,2026-03-18,OKC @ BKN
0022501004,2026-03-18,UTA @ MIN
0022501005,2026-03-18,LAC @ NOP
0022501007,2026-03-18,HOU vs. LAL
0022501001,2026-03-18,IND vs. POR
0022500998,2026-03-17,SAS @ SAC
0022500996,2026-03-17,PHX @ MIN
0022500991,2026-03-17,MIA @ CHA
0022500995,2026-03-17,CLE @ MIL
0022500994,2026-03-17,NYK vs. IND
0022500993,2026-03-17,DET @ WAS
0022500997,2026-03-17,DEN vs. PHI
0022500992,2026-03-17,OKC @ ORL
0022500986,2026-03-16,PHX @ BOS
0022500988,2026-03-16,DAL @ NOP
0022500985,2026-03-16,POR @ BKN
0022500990,2026-03-16,SAS @ LAC
0022500983,2026-03-16,ORL @ ATL
0022500984,2026-03-16,WAS vs. GSW
0022500989,2026-03-16,LAL @ HOU
0022500987,2026-03-16,MEM @ CHI
0022500976,2026-03-15,MIN @ OKC
0022500978,2026-03-15,DET @ TOR
0022500982,2026-03-15,UTA @ SAC
0022500981,2026-03-15,GSW @ NYK
0022500980,2026-03-15,POR @ PHI
0022500979,2026-03-15,MIL vs. IND
0022500977,2026-03-15,DAL @ CLE
0022500975,2026-03-14,SAC @ LAC
0022500970,2026-03-14,MIL @ ATL
0022500973,2026-03-14,SAS vs. CHA
0022500969,2026-03-14,PHI vs. BKN
0022500971,2026-03-14,BOS vs. WAS
0022500972,2026-03-14,ORL @ MIA
0022500974,2026-03-14,LAL vs. DEN
0022500961,2026-03-13,DET vs. MEM
0022500966,2026-03-13,GSW vs. MIN
0022500965,2026-03-13,CLE @ DAL
0022500964,2026-03-13,NOP @ HOU
0022500968,2026-03-13,CHI @ LAC
0022500963,2026-03-13,TOR vs. PHX
0022500962,2026-03-13,NYK @ IND
0022500967,2026-03-13,UTA @ POR
0022500957,2026-03-12,MIL @ MIA
0022500958,2026-03-12,SAS vs. DEN
0022500959,2026-03-12,BOS @ OKC
0022500955,2026-03-12,ORL vs. WAS
0022500953,2026-03-12,PHI @ DET
0022501111,2026-03-12,DAL @ MEM
0022500954,2026-03-12,IND vs. PHX
0022500956,2026-03-12,ATL vs. BKN
0022500960,2026-03-12,LAL vs. CHI
0022500948,2026-03-11,NOP vs. TOR
0022500949,2026-03-11,NYK @ UTA
0022500950,2026-03-11,HOU @ DEN
0022500952,2026-03-11,MIN @ LAC
0022500947,2026-03-11,CLE @ ORL
0022500951,2026-03-11,SAC vs. CHA
0022500937,2026-03-10,BKN vs. DET
0022500943,2026-03-10,CHI @ GSW
0022500942,2026-03-10,BOS @ SAS
0022500938,2026-03-10,WAS @ MIA
0022500941,2026-03-10,MIL vs. PHX
0022500939,2026-03-10,ATL vs. DAL
0022500946,2026-03-10,LAL vs. MIN
0022500940,2026-03-10,HOU vs. TOR
0022500936,2026-03-10,MEM @ PHI
0022500945,2026-03-10,IND @ SAC
0022500944,2026-03-10,POR vs. CHA
0022500932,2026-03-09,BKN vs. MEM
0022500933,2026-03-09,DEN @ OKC
0022500931,2026-03-09,PHI @ CLE
0022500935,2026-03-09,LAC vs. NYK
0022500934,2026-03-09,UTA vs. GSW
0022500928,2026-03-08,PHX vs. CHA
0022500922,2026-03-08,LAL vs. NYK
0022500927,2026-03-08,SAS vs. HOU
0022500923,2026-03-08,MIA vs. DET
0022500924,2026-03-08,DAL @ TOR
0022500925,2026-03-08,NOP vs. WAS
0022500921,2026-03-08,CLE vs. BOS
0022500929,2026-03-08,POR vs. IND
0022500926,2026-03-08,ORL @ MIL
0022500930,2026-03-08,CHI @ SAC
0022500918,2026-03-07,MEM vs. LAC
0022500919,2026-03-07,UTA @ MIL
0022500917,2026-03-07,ATL vs. PHI
0022500920,2026-03-07,OKC vs. GSW
0022500916,2026-03-07,BKN @ DET
0022500915,2026-03-07,MIN vs. ORL
0022500913,2026-03-06,SAS vs. LAC
0022500909,2026-03-06,CHA vs. MIA
0022500910,2026-03-06,HOU vs. POR
0022500912,2026-03-06,NOP @ PHX
0022500908,2026-03-06,BOS vs. DAL
0022500914,2026-03-06,LAL vs. IND
0022500911,2026-03-06,NYK @ DEN
0022500905,2026-03-05,PHX vs. CHI
0022500901,2026-03-05,BKN @ MIA
0022500907,2026-03-05,NOP @ SAC
0022500903,2026-03-05,MIN vs. TOR
0022500906,2026-03-05,LAL @ DEN
0022500902,2026-03-05,GSW @ HOU
0022500899,2026-03-05,ORL vs. DAL
0022500904,2026-03-05,SAS vs. DET
0022500900,2026-03-05,WAS vs. UTA
0022500894,2026-03-04,BOS vs. CHA
0022500898,2026-03-04,LAC vs. IND
0022500897,2026-03-04,ATL @ MIL
0022500896,2026-03-04,POR @ MEM
0022500895,2026-03-04,PHI vs. UTA
0022500893,2026-03-04,OKC @ NYK
0022500891,2026-03-03,NOP @ LAL
0022500888,2026-03-03,PHI vs. SAS
0022500883,2026-03-03,DAL @ CHA
0022500889,2026-03-03,CHI vs. OKC
0022500887,2026-03-03,NYK @ TOR
0022500884,2026-03-03,CLE vs. DET
0022500885,2026-03-03,ORL vs. WAS
0022500890,2026-03-03,MEM @ MIN
0022500892,2026-03-03,SAC vs. PHX
0022500886,2026-03-03,BKN @ MIA
0022500882,2026-03-02,LAC @ GSW
0022500880,2026-03-02,BOS @ MIL
0022500879,2026-03-02,WAS vs. HOU
0022500881,2026-03-02,UTA vs. DEN
0022500876,2026-03-01,OKC @ DAL
0022500870,2026-03-01,CHI vs. MIL
0022500872,2026-03-01,IND vs. MEM
0022500875,2026-03-01,ORL vs. DET
0022500874,2026-03-01,PHI @ BOS
0022500873,2026-03-01,POR @ ATL
0022500869,2026-03-01,BKN vs. CLE
0022500868,2026-03-01,NYK vs. SAS
0022500877,2026-03-01,LAC vs. NOP
0022500878,2026-03-01,SAC @ LAL
0022500871,2026-03-01,MIN @ DEN
0022500865,2026-02-28,TOR @ WAS
0022500867,2026-02-28,UTA vs. NOP
0022500863,2026-02-28,CHA vs. POR
0022500866,2026-02-28,LAL @ GSW
0022500864,2026-02-28,MIA vs. HOU
0022500858,2026-02-27,DET vs. CLE
0022500860,2026-02-27,NYK @ MIL
0022500861,2026-02-27,DAL vs. MEM
0022500862,2026-02-27,OKC vs. DEN
0022500859,2026-02-27,BOS vs. BKN
0022500854,2026-02-26,DAL vs. SAC
0022500849,2026-02-26,MIA @ PHI
0022500851,2026-02-26,BKN vs. SAS
0022500852,2026-02-26,HOU @ ORL
0022500857,2026-02-26,MIN @ LAC
0022500848,2026-02-26,IND vs. CHA
0022500853,2026-02-26,CHI vs. POR
0022500856,2026-02-26,NOP @ UTA
0022500850,2026-02-26,ATL vs. WAS
0022500855,2026-02-26,PHX vs. LAL
0022500846,2026-02-25,CLE @ MIL
0022500844,2026-02-25,GSW @ MEM
0022500842,2026-02-25,OKC @ DET
0022500843,2026-02-25,TOR vs. SAS
0022500845,2026-02-25,SAC @ HOU
0022500847,2026-02-25,DEN vs. BOS
0022500840,2026-02-24,ORL @ LAL
0022500837,2026-02-24,MIA @ MIL
0022500831,2026-02-24,PHI @ IND
0022500841,2026-02-24,POR vs. MIN
0022500839,2026-02-24,BOS @ PHX
0022500835,2026-02-24,CLE vs. NYK
0022500832,2026-02-24,ATL vs. WAS
0022500834,2026-02-24,OKC @ TOR
0022500838,2026-02-24,NOP vs. GSW
0022500836,2026-02-24,CHA @ CHI
0022500833,2026-02-24,DAL @ BKN
0022500828,2026-02-23,SAS @ DET
0022500830,2026-02-23,UTA @ HOU
0022500829,2026-02-23,SAC @ MEM
0022500824,2026-02-22,MIN vs. PHI
0022500827,2026-02-22,ORL @ LAC
0022500819,2026-02-22,MIL vs. TOR
0022500818,2026-02-22,ATL vs. BKN
0022500820,2026-02-22,DEN @ GSW
0022500826,2026-02-22,POR @ PHX
0022500823,2026-02-22,BOS @ LAL
0022500817,2026-02-22,OKC vs. CLE
0022500822,2026-02-22,CHA @ WAS
0022500825,2026-02-22,CHI vs. NYK
0022500821,2026-02-22,IND vs. DAL
0022500811,2026-02-21,PHX vs. ORL
0022500816,2026-02-21,NYK vs. HOU
0022500813,2026-02-21,MEM @ MIA
0022500815,2026-02-21,SAC @ SAS
0022500814,2026-02-21,DET @ CHI
0022500812,2026-02-21,NOP vs. PHI
0022500809,2026-02-20,LAC @ LAL
0022500805,2026-02-20,ATL vs. MIA
0022500810,2026-02-20,DEN @ POR
0022500804,2026-02-20,MEM vs. UTA
0022500807,2026-02-20,NOP vs. MIL
0022500803,2026-02-20,IND @ WAS
0022500802,2026-02-20,CHA vs. CLE
0022500806,2026-02-20,MIN vs. DAL
0022500808,2026-02-20,OKC vs. BKN
0022500801,2026-02-19,LAC vs. DEN
0022500796,2026-02-19,DET @ NYK
0022500794,2026-02-19,PHI vs. ATL
0022500800,2026-02-19,ORL @ SAC
0022500795,2026-02-19,WAS vs. IND
0022500793,2026-02-19,BKN @ CLE
0022500799,2026-02-19,BOS @ GSW
0022500792,2026-02-19,CHA vs. HOU
0022500797,2026-02-19,TOR @ CHI
0022500798,2026-02-19,PHX @ SAS
0022500791,2026-02-12,LAL vs. DAL
0022500790,2026-02-12,POR @ UTA
0022500789,2026-02-12,OKC vs. MIL
0022500775,2026-02-11,CHA vs. ATL
0022500778,2026-02-11,BOS vs. CHI
0022500780,2026-02-11,PHI vs. NYK
0022500784,2026-02-11,NOP vs. MIA
0022500783,2026-02-11,POR @ MIN
0022500781,2026-02-11,DET @ TOR
0022500779,2026-02-11,IND @ BKN
0022500787,2026-02-11,DEN vs. MEM
0022500788,2026-02-11,GSW vs. SAS
0022500786,2026-02-11,UTA vs. SAC
0022500785,2026-02-11,PHX vs. OKC
0022500776,2026-02-11,CLE vs. WAS
0022500782,2026-02-11,HOU vs. LAC
0022500777,2026-02-11,ORL vs. MIL
0022500771,2026-02-10,IND @ NYK
0022500772,2026-02-10,HOU vs. LAC
0022500774,2026-02-10,SAS @ LAL
0022500773,2026-02-10,PHX vs. DAL
0022500763,2026-02-09,UTA @ MIA
0022500761,2026-02-09,DET @ CHA
0022500765,2026-02-09,MIN vs. ATL
0022500764,2026-02-09,MIL @ ORL
0022500769,2026-02-09,LAL vs. OKC
0022500768,2026-02-09,GSW vs. MEM
0022500770,2026-02-09,POR vs. PHI
0022500766,2026-02-09,SAC @ NOP
0022500762,2026-02-09,CHI @ BKN
0022500767,2026-02-09,CLE @ DEN
0022500758,2026-02-08,MIA @ WAS
0022500757,2026-02-08,BOS vs. NYK
0022500759,2026-02-08,IND @ TOR
0022500760,2026-02-08,MIN vs. LAC
0022500750,2026-02-07,ORL vs. UTA
0022500755,2026-02-07,MEM @ POR
0022500756,2026-02-07,SAC vs. CLE
0022500754,2026-02-07,PHI @ PHX
0022500753,2026-02-07,LAL vs. GSW
0022500752,2026-02-07,CHI vs. DEN
0022500748,2026-02-07,OKC vs. HOU
0022500751,2026-02-07,ATL vs. CHA
0022500747,2026-02-07,WAS @ BKN
0022500749,2026-02-07,DAL @ SAS
0022500741,2026-02-06,MIA @ BOS
0022500746,2026-02-06,LAC @ SAC
0022500742,2026-02-06,NYK @ DET
0022500745,2026-02-06,POR vs. MEM
0022500744,2026-02-06,NOP @ MIN
0022500743,2026-02-06,MIL vs. IND
0022500739,2026-02-05,PHX vs. GSW
0022500737,2026-02-05,HOU vs. CHA
0022500733,2026-02-05,WAS @ DET
0022500738,2026-02-05,SAS @ DAL
0022500734,2026-02-05,ORL vs. BKN
0022500735,2026-02-05,UTA @ ATL
0022500736,2026-02-05,CHI @ TOR
0022500740,2026-02-05,LAL vs. PHI
0022500732,2026-02-04,CLE @ LAC
0022500730,2026-02-04,SAS vs. OKC
0022500726,2026-02-04,DEN @ NYK
0022500729,2026-02-04,NOP @ MIL
0022500731,2026-02-04,MEM @ SAC
0022500728,2026-02-04,HOU vs. BOS
0022500727,2026-02-04,MIN @ TOR
0022500722,2026-02-03,MIL vs. CHI
0022500719,2026-02-03,LAL @ BKN
0022500720,2026-02-03,ATL @ MIA
0022500725,2026-02-03,POR vs. PHX
0022500716,2026-02-03,DEN @ DET
0022500723,2026-02-03,OKC vs. ORL
0022500717,2026-02-03,IND vs. UTA
0022500721,2026-02-03,DAL vs. BOS
0022500724,2026-02-03,GSW vs. PHI
0022500718,2026-02-03,WAS vs. NYK
0022500715,2026-02-02,PHI @ LAC
0022500713,2026-02-02,HOU @ IND
0022500714,2026-02-02,MEM vs. MIN
0022500712,2026-02-02,NOP @ CHA
0022500707,2026-02-01,WAS vs. SAC
0022500704,2026-02-01,DET vs. BKN
0022500703,2026-02-01,SAS vs. ORL
0022500706,2026-02-01,UTA @ TOR
0022500702,2026-02-01,BOS vs. MIL
0022500710,2026-02-01,CLE @ POR
0022500709,2026-02-01,PHX vs. LAC
0022500711,2026-02-01,DEN vs. OKC
0022500708,2026-02-01,LAL @ NYK
0022500705,2026-02-01,CHI @ MIA
0022500692,2026-01-31,MIA vs. CHI
0022500698,2026-01-31,ATL @ IND
0022500697,2026-01-31,CHA vs. SAS
0022500699,2026-01-31,NOP @ PHI
0022500700,2026-01-31,MEM vs. MIN
0022500701,2026-01-31,DAL @ HOU
0022500691,2026-01-30,NOP vs. MEM
0022500688,2026-01-30,LAL @ WAS
0022500693,2026-01-30,PHX vs. CLE
0022500690,2026-01-30,NYK vs. POR
0022500696,2026-01-30,GSW vs. DET
0022500687,2026-01-30,ORL vs. TOR
0022500695,2026-01-30,DEN vs. LAC
0022500694,2026-01-30,UTA vs. BKN
0022500689,2026-01-30,BOS vs. SAC
0022500686,2026-01-29,MIN vs. OKC
0022500680,2026-01-29,SAC @ PHI
0022500683,2026-01-29,CHA @ DAL
0022500529,2026-01-29,CHI vs. MIA
0022500681,2026-01-29,WAS vs. MIL
0022500685,2026-01-29,PHX vs. DET
0022500682,2026-01-29,ATL vs. HOU
0022500684,2026-01-29,DEN vs. BKN
0022500679,2026-01-28,SAS @ HOU
0022500672,2026-01-28,CHI @ IND
0022500674,2026-01-28,MIA vs. ORL
0022500675,2026-01-28,TOR vs. NYK
0022500678,2026-01-28,GSW @ UTA
0022500671,2026-01-28,LAL @ CLE
0022500677,2026-01-28,DAL vs. MIN
0022500676,2026-01-28,CHA @ MEM
0022500673,2026-01-28,ATL @ BOS
0022500669,2026-01-27,PHX vs. BKN
0022500667,2026-01-27,OKC vs. NOP
0022500664,2026-01-27,WAS vs. POR
0022500665,2026-01-27,SAC @ NYK
0022500666,2026-01-27,MIL @ PHI
0022500668,2026-01-27,DET @ DEN
0022500670,2026-01-27,LAC @ UTA
0022500658,2026-01-26,CLE vs. ORL
0022500661,2026-01-26,LAL @ CHI
0022500657,2026-01-26,PHI @ CHA
0022500662,2026-01-26,HOU vs. MEM
0022500663,2026-01-26,MIN vs. GSW
0022500660,2026-01-26,POR @ BOS
0022500659,2026-01-26,ATL vs. IND
0022500655,2026-01-25,PHX vs. MIA
0022500654,2026-01-25,NOP @ SAS
0022500656,2026-01-25,BKN @ LAC
0022500644,2026-01-25,MIN vs. GSW
0022500653,2026-01-25,OKC vs. TOR
0022500650,2026-01-25,SAC @ DET
0022500649,2026-01-24,UTA vs. MIA
0022500647,2026-01-24,BOS @ CHI
0022500643,2026-01-24,NYK @ PHI
0022500646,2026-01-24,CLE @ ORL
0022500648,2026-01-24,LAL @ DAL
0022500645,2026-01-24,WAS @ CHA
0022500640,2026-01-23,MIL vs. DEN
0022500639,2026-01-23,MEM vs. NOP
0022500638,2026-01-23,CLE vs. SAC
0022500641,2026-01-23,IND @ OKC
0022500635,2026-01-23,HOU @ DET
0022500642,2026-01-23,TOR @ POR
0022500636,2026-01-23,ATL vs. PHX
0022500637,2026-01-23,BKN vs. BOS
0022500627,2026-01-22,ORL vs. CHA
0022500630,2026-01-22,DAL vs. GSW
0022500629,2026-01-22,WAS vs. DEN
0022500633,2026-01-22,LAC vs. LAL
0022500634,2026-01-22,MIA @ POR
0022500632,2026-01-22,UTA vs. SAS
0022500628,2026-01-22,HOU @ PHI
0022500631,2026-01-22,CHI @ MIN
0022500626,2026-01-21,SAC vs. TOR
0022500620,2026-01-21,CHA vs. CLE
0022500622,2026-01-21,BKN @ NYK
0022500623,2026-01-21,ATL @ MEM
0022500625,2026-01-21,MIL vs. OKC
0022500621,2026-01-21,IND @ BOS
0022500624,2026-01-21,NOP vs. DET
0022500618,2026-01-20,TOR @ GSW
0022500616,2026-01-20,MIN @ UTA
0022500615,2026-01-20,SAS @ HOU
0022500617,2026-01-20,DEN vs. LAL
0022500613,2026-01-20,PHI vs. PHX
0022500614,2026-01-20,LAC @ CHI
0022500619,2026-01-20,MIA @ SAC
0022500017,2026-01-19,DET vs. BOS
0022500612,2026-01-19,GSW vs. MIA
0022500014,2026-01-19,MIL @ ATL
0022500611,2026-01-19,SAS vs. UTA
0022500609,2026-01-19,IND @ PHI
0022500016,2026-01-19,NYK vs. DAL
0022500015,2026-01-19,CLE vs. OKC
0022500608,2026-01-19,WAS vs. LAC
0022500610,2026-01-19,PHX @ BKN
0022500603,2026-01-18,BKN @ CHI
0022500607,2026-01-18,TOR @ LAL
0022500605,2026-01-18,CHA @ DEN
0022500602,2026-01-18,ORL @ MEM
0022500604,2026-01-18,NOP @ HOU
0022500606,2026-01-18,SAC vs. POR
0022500599,2026-01-17,CHA @ GSW
0022500594,2026-01-17,ATL vs. BOS
0022500598,2026-01-17,MIN @ SAS
0022500596,2026-01-17,NYK vs. PHX
0022500601,2026-01-17,POR vs. LAL
0022500595,2026-01-17,IND @ DET
0022500593,2026-01-17,UTA @ DAL
0022500600,2026-01-17,WAS @ DEN
0022500597,2026-01-17,MIA vs. OKC
0022500588,2026-01-16,NOP @ IND
0022500590,2026-01-16,TOR vs. LAC
0022500592,2026-01-16,WAS @ SAC
0022500587,2026-01-16,CHI @ BKN
0022500591,2026-01-16,MIN @ HOU
0022500589,2026-01-16,PHI vs. CLE
0022500582,2026-01-15,MIL @ SAS
0022500585,2026-01-15,POR vs. ATL
0022500586,2026-01-15,LAL vs. CHA
0022500579,2026-01-15,PHX @ DET
0022500578,2026-01-15,MEM @ ORL
0022500580,2026-01-15,BOS @ MIA
0022500581,2026-01-15,OKC @ HOU
0022500584,2026-01-15,GSW vs. NYK
0022500583,2026-01-15,UTA @ DAL
0022500577,2026-01-14,LAC vs. WAS
0022500574,2026-01-14,NOP vs. BKN
0022500572,2026-01-14,PHI vs. CLE
0022500576,2026-01-14,NYK @ SAC
0022500571,2026-01-14,IND vs. TOR
0022500575,2026-01-14,DAL vs. DEN
0022500573,2026-01-14,CHI vs. UTA
0022500564,2026-01-13,PHX @ MIA
0022500566,2026-01-13,MIN @ MIL
0022500565,2026-01-13,HOU vs. CHI
0022500567,2026-01-13,NOP vs. DEN
0022500569,2026-01-13,LAL vs. ATL
0022500570,2026-01-13,GSW vs. POR
0022500568,2026-01-13,SAS @ OKC
0022500558,2026-01-12,CLE vs. UTA
0022500560,2026-01-12,TOR vs. PHI
0022500563,2026-01-12,LAC vs. CHA
0022500561,2026-01-12,DAL vs. BKN
0022500562,2026-01-12,LAL @ SAC
0022500559,2026-01-12,BOS @ IND
0022500548,2026-01-11,ORL vs. NOP
0022500551,2026-01-11,POR vs. NYK
0022500554,2026-01-11,MIL @ DEN
0022500553,2026-01-11,MIA @ OKC
0022500557,2026-01-11,SAC vs. HOU
0022500550,2026-01-11,PHI @ TOR
