GAME_ID,GAME_DATE,MATCHUP
0021700299,2017-11-28,CHI vs. PHX
0021700298,2017-11-28,CLE vs. MIA
0021700301,2017-11-28,UTA vs. DEN
0021700300,2017-11-28,MIN vs. WAS
0021700302,2017-11-28,SAC vs. MIL
0021700308,2017-11-29,HOU vs. IND
0021700307,2017-11-29,TOR vs. CHA
0021700303,2017-11-29,DET vs. PHX
0021700304,2017-11-29,ORL vs. OKC
0021700309,2017-11-29,NOP vs. MIN
0021700311,2017-11-29,SAS vs. MEM
0021700306,2017-11-29,NYK vs. MIA
0021700312,2017-11-29,LAL vs. GSW
0021700310,2017-11-29,DAL vs. BKN
0021700305,2017-11-29,PHI vs. WAS
0021700315,2017-11-30,DEN vs. CHI
0021700313,2017-11-30,ATL vs. CLE
0021700314,2017-11-30,BOS vs. PHI
0021700317,2017-11-30,LAC vs. UTA
0021700316,2017-11-30,POR vs. MIL
0021700324,2017-12-01,OKC vs. MIN
0021700325,2017-12-01,UTA vs. NOP
0021700320,2017-12-01,WAS vs. DET
0021700321,2017-12-01,MIA vs. CHA
0021700319,2017-12-01,TOR vs. IND
0021700323,2017-12-01,MEM vs. SAS
0021700318,2017-12-01,ORL vs. GSW
0021700322,2017-12-01,CHI vs. SAC
0021700326,2017-12-02,BOS vs. PHX
0021700329,2017-12-02,CLE vs. MEM
0021700328,2017-12-02,BKN vs. ATL
0021700333,2017-12-02,POR vs. NOP
0021700330,2017-12-02,PHI vs. DET
0021700327,2017-12-02,DAL vs. LAC
0021700331,2017-12-02,MIL vs. SAC
0021700332,2017-12-02,DEN vs. LAL
0021700335,2017-12-03,MIA vs. GSW
0021700336,2017-12-03,MIN vs. LAC
0021700337,2017-12-03,OKC vs. SAS
0021700334,2017-12-03,NYK vs. ORL
0021700338,2017-12-03,LAL vs. HOU
0021700342,2017-12-04,ATL vs. BKN
0021700346,2017-12-04,NOP vs. GSW
0021700347,2017-12-04,DAL vs. DEN
0021700341,2017-12-04,PHI vs. PHX
0021700348,2017-12-04,SAS vs. DET
0021700340,2017-12-04,IND vs. NYK
0021700343,2017-12-04,BOS vs. MIL
0021700344,2017-12-04,CHI vs. CLE
0021700339,2017-12-04,CHA vs. ORL
0021700345,2017-12-04,MEM vs. MIN
0021700349,2017-12-04,UTA vs. WAS
0021700350,2017-12-05,TOR vs. PHX
0021700352,2017-12-05,POR vs. WAS
0021700351,2017-12-05,OKC vs. UTA
0021700353,2017-12-06,CLE vs. SAC
0021700361,2017-12-06,SAS vs. MIA
0021700355,2017-12-06,ORL vs. ATL
0021700354,2017-12-06,IND vs. CHI
0021700359,2017-12-06,MIL vs. DET
0021700357,2017-12-06,NYK vs. MEM
0021700360,2017-12-06,NOP vs. DEN
0021700358,2017-12-06,CHA vs. GSW
0021700362,2017-12-06,LAC vs. MIN
0021700356,2017-12-06,BOS vs. DAL
0021700366,2017-12-07,UTA vs. HOU
0021700363,2017-12-07,PHI vs. LAL
0021700365,2017-12-07,BKN vs. OKC
0021700364,2017-12-07,PHX vs. WAS
0021700368,2017-12-08,DET vs. GSW
0021700374,2017-12-08,SAS vs. BOS
0021700367,2017-12-08,CHA vs. CHI
0021700371,2017-12-08,MEM vs. TOR
0021700369,2017-12-08,IND vs. CLE
0021700370,2017-12-08,ORL vs. DEN
0021700373,2017-12-08,NOP vs. SAC
0021700372,2017-12-08,MIL vs. DAL
0021700384,2017-12-09,POR vs. HOU
0021700376,2017-12-09,BKN vs. MIA
0021700378,2017-12-09,ATL vs. ORL
0021700379,2017-12-09,CLE vs. PHI
0021700375,2017-12-09,LAC vs. WAS
0021700382,2017-12-09,MEM vs. OKC
0021700380,2017-12-09,CHI vs. NYK
0021700381,2017-12-09,MIL vs. UTA
0021700377,2017-12-09,CHA vs. LAL
0021700383,2017-12-09,PHX vs. SAS
0021700386,2017-12-10,DET vs. BOS
0021700389,2017-12-10,NOP vs. PHI
0021700385,2017-12-10,SAC vs. TOR
0021700388,2017-12-10,MIN vs. DAL
0021700387,2017-12-10,IND vs. DEN
0021700390,2017-12-10,NYK vs. ATL
0021700393,2017-12-11,MEM vs. MIA
0021700396,2017-12-11,LAC vs. TOR
0021700391,2017-12-11,CHI vs. BOS
0021700392,2017-12-11,HOU vs. NOP
0021700395,2017-12-11,GSW vs. POR
0021700394,2017-12-11,OKC vs. CHA
0021700399,2017-12-12,NYK vs. LAL
0021700403,2017-12-12,SAC vs. PHX
0021700401,2017-12-12,MIN vs. PHI
0021700402,2017-12-12,DAL vs. SAS
0021700400,2017-12-12,BKN vs. WAS
0021700397,2017-12-12,CLE vs. ATL
0021700398,2017-12-12,DET vs. DEN
0021700406,2017-12-13,WAS vs. MEM
0021700410,2017-12-13,NOP vs. MIL
0021700405,2017-12-13,ORL vs. LAC
0021700407,2017-12-13,BOS vs. DEN
0021700412,2017-12-13,HOU vs. CHA
0021700411,2017-12-13,PHX vs. TOR
0021700409,2017-12-13,CHI vs. UTA
0021700404,2017-12-13,IND vs. OKC
0021700408,2017-12-13,MIA vs. POR
0021700413,2017-12-14,ATL vs. DET
0021700414,2017-12-14,BKN vs. NYK
0021700417,2017-12-14,GSW vs. DAL
0021700416,2017-12-14,MIN vs. SAC
0021700415,2017-12-14,CLE vs. LAL
0021700427,2017-12-15,DEN vs. NOP
0021700418,2017-12-15,CHA vs. MIA
0021700425,2017-12-15,MEM vs. ATL
0021700419,2017-12-15,IND vs. DET
0021700422,2017-12-15,WAS vs. LAC
0021700421,2017-12-15,PHI vs. OKC
0021700424,2017-12-15,TOR vs. BKN
0021700423,2017-12-15,BOS vs. UTA
0021700420,2017-12-15,ORL vs. POR
0021700426,2017-12-15,MIL vs. CHI
0021700428,2017-12-15,HOU vs. SAS
0021700433,2017-12-16,HOU vs. MIL
0021700429,2017-12-16,CHA vs. POR
0021700435,2017-12-16,SAS vs. DAL
0021700434,2017-12-16,MIN vs. PHX
0021700436,2017-12-16,MEM vs. BOS
0021700430,2017-12-16,CLE vs. UTA
0021700431,2017-12-16,NYK vs. OKC
0021700432,2017-12-16,MIA vs. LAC
0021700439,2017-12-17,BKN vs. IND
0021700437,2017-12-17,TOR vs. SAC
0021700440,2017-12-17,WAS vs. CLE
0021700438,2017-12-17,DET vs. ORL
0021700448,2017-12-18,DAL vs. PHX
0021700450,2017-12-18,LAL vs. GSW
0021700445,2017-12-18,HOU vs. UTA
0021700446,2017-12-18,MIN vs. POR
0021700441,2017-12-18,CHA vs. NYK
0021700449,2017-12-18,SAS vs. LAC
0021700442,2017-12-18,IND vs. BOS
0021700447,2017-12-18,OKC vs. DEN
0021700444,2017-12-18,CHI vs. PHI
0021700443,2017-12-18,ATL vs. MIA
0021700453,2017-12-19,MIL vs. CLE
0021700452,2017-12-19,WAS vs. NOP
0021700451,2017-12-19,PHI vs. SAC
0021700457,2017-12-20,BKN vs. SAC
0021700458,2017-12-20,CHI vs. ORL
0021700454,2017-12-20,CHA vs. TOR
0021700464,2017-12-20,GSW vs. MEM
0021700456,2017-12-20,BOS vs. MIA
0021700460,2017-12-20,OKC vs. UTA
0021700455,2017-12-20,ATL vs. IND
0021700461,2017-12-20,DAL vs. DET
0021700459,2017-12-20,HOU vs. LAL
0021700463,2017-12-20,POR vs. SAS
0021700462,2017-12-20,DEN vs. MIN
0021700465,2017-12-20,LAC vs. PHX
0021700469,2017-12-21,PHX vs. MEM
0021700470,2017-12-21,UTA vs. SAS
0021700468,2017-12-21,NYK vs. BOS
0021700467,2017-12-21,PHI vs. TOR
0021700466,2017-12-21,CLE vs. CHI
0021700472,2017-12-22,ORL vs. NOP
0021700479,2017-12-22,GSW vs. LAL
0021700476,2017-12-22,MIL vs. CHA
0021700475,2017-12-22,HOU vs. LAC
0021700474,2017-12-22,MIA vs. DAL
0021700478,2017-12-22,POR vs. DEN
0021700471,2017-12-22,DET vs. NYK
0021700473,2017-12-22,BKN vs. WAS
0021700477,2017-12-22,OKC vs. ATL
0021700491,2017-12-23,LAL vs. POR
0021700480,2017-12-23,TOR vs. PHI
0021700483,2017-12-23,WAS vs. ORL
0021700492,2017-12-23,SAC vs. SAS
0021700487,2017-12-23,MEM vs. LAC
0021700486,2017-12-23,MIA vs. NOP
0021700484,2017-12-23,ATL vs. DAL
0021700485,2017-12-23,BOS vs. CHI
0021700488,2017-12-23,UTA vs. OKC
0021700482,2017-12-23,IND vs. BKN
0021700490,2017-12-23,PHX vs. MIN
0021700481,2017-12-23,CHA vs. MIL
0021700489,2017-12-23,GSW vs. DEN
0021700497,2017-12-25,LAL vs. MIN
0021700495,2017-12-25,BOS vs. WAS
0021700494,2017-12-25,GSW vs. CLE
0021700493,2017-12-25,NYK vs. PHI
0021700496,2017-12-25,OKC vs. HOU
0021700501,2017-12-26,MIL vs. CHI
0021700505,2017-12-26,LAC vs. SAC
0021700503,2017-12-26,DEN vs. UTA
0021700504,2017-12-26,PHX vs. MEM
0021700502,2017-12-26,SAS vs. BKN
0021700498,2017-12-26,DET vs. IND
0021700500,2017-12-26,MIA vs. ORL
0021700499,2017-12-26,DAL vs. TOR
0021700512,2017-12-27,OKC vs. TOR
0021700515,2017-12-27,LAL vs. MEM
0021700508,2017-12-27,ATL vs. WAS
0021700506,2017-12-27,CHA vs. BOS
0021700513,2017-12-27,SAC vs. CLE
0021700509,2017-12-27,CHI vs. NYK
0021700507,2017-12-27,IND vs. DAL
0021700510,2017-12-27,MIN vs. DEN
0021700511,2017-12-27,NOP vs. BKN
0021700514,2017-12-27,GSW vs. UTA
0021700516,2017-12-28,ORL vs. DET
0021700520,2017-12-28,POR vs. PHI
0021700519,2017-12-28,SAS vs. NYK
0021700517,2017-12-28,BOS vs. HOU
0021700518,2017-12-28,MIL vs. MIN
0021700522,2017-12-29,TOR vs. ATL
0021700528,2017-12-29,GSW vs. CHA
0021700527,2017-12-29,SAC vs. PHX
0021700524,2017-12-29,CHI vs. IND
0021700526,2017-12-29,OKC vs. MIL
0021700521,2017-12-29,WAS vs. HOU
0021700525,2017-12-29,NOP vs. DAL
0021700523,2017-12-29,MIA vs. BKN
0021700529,2017-12-29,LAL vs. LAC
0021700536,2017-12-30,DEN vs. PHI
0021700533,2017-12-30,ATL vs. POR
0021700535,2017-12-30,GSW vs. MEM
0021700531,2017-12-30,ORL vs. MIA
0021700530,2017-12-30,DET vs. SAS
0021700532,2017-12-30,NOP vs. NYK
0021700534,2017-12-30,UTA vs. CLE
0021700541,2017-12-31,OKC vs. DAL
0021700543,2017-12-31,SAC vs. MEM
0021700542,2017-12-31,LAC vs. CHA
0021700538,2017-12-31,IND vs. MIN
0021700537,2017-12-31,WAS vs. CHI
0021700540,2017-12-31,HOU vs. LAL
0021700544,2017-12-31,PHX vs. PHI
0021700539,2017-12-31,BOS vs. BKN
0021700548,2018-01-01,MIN vs. LAL
0021700545,2018-01-01,BKN vs. ORL
0021700546,2018-01-01,TOR vs. MIL
0021700547,2018-01-01,CHI vs. POR
0021700549,2018-01-02,CLE vs. POR
0021700550,2018-01-02,NYK vs. SAS
0021700551,2018-01-02,PHX vs. ATL
0021700553,2018-01-02,LAC vs. MEM
0021700552,2018-01-02,SAC vs. CHA
0021700562,2018-01-03,DAL vs. GSW
0021700556,2018-01-03,WAS vs. NYK
0021700554,2018-01-03,ORL vs. HOU
0021700557,2018-01-03,BKN vs. MIN
0021700555,2018-01-03,PHI vs. SAS
0021700563,2018-01-03,DEN vs. PHX
0021700559,2018-01-03,BOS vs. CLE
0021700561,2018-01-03,MIL vs. IND
0021700564,2018-01-03,UTA vs. NOP
0021700558,2018-01-03,MIA vs. DET
0021700565,2018-01-03,LAL vs. OKC
0021700560,2018-01-03,CHI vs. TOR
0021700567,2018-01-04,LAC vs. OKC
0021700566,2018-01-04,HOU vs. GSW
0021700570,2018-01-05,BOS vs. MIN
0021700571,2018-01-05,MIL vs. TOR
0021700577,2018-01-05,LAL vs. CHA
0021700569,2018-01-05,PHI vs. DET
0021700572,2018-01-05,DAL vs. CHI
0021700574,2018-01-05,DEN vs. UTA
0021700568,2018-01-05,MIA vs. NYK
0021700573,2018-01-05,SAS vs. PHX
0021700576,2018-01-05,POR vs. ATL
0021700575,2018-01-05,MEM vs. WAS
0021700583,2018-01-06,WAS vs. MIL
0021700581,2018-01-06,IND vs. CHI
0021700584,2018-01-06,MIN vs. NOP
0021700579,2018-01-06,BKN vs. BOS
0021700578,2018-01-06,LAC vs. GSW
0021700585,2018-01-06,SAC vs. DEN
0021700580,2018-01-06,DET vs. HOU
0021700582,2018-01-06,ORL vs. CLE
0021700590,2018-01-07,LAL vs. ATL
0021700586,2018-01-07,MIA vs. UTA
0021700589,2018-01-07,POR vs. SAS
0021700588,2018-01-07,PHX vs. OKC
0021700587,2018-01-07,DAL vs. NYK
0021700591,2018-01-08,IND vs. MIL
0021700594,2018-01-08,MIN vs. CLE
0021700598,2018-01-08,LAC vs. ATL
0021700592,2018-01-08,BKN vs. TOR
0021700593,2018-01-08,CHI vs. HOU
0021700596,2018-01-08,SAC vs. SAS
0021700595,2018-01-08,NOP vs. DET
0021700597,2018-01-08,GSW vs. DEN
0021700599,2018-01-09,TOR vs. MIA
0021700600,2018-01-09,OKC vs. POR
0021700601,2018-01-09,DAL vs. ORL
0021700602,2018-01-09,LAL vs. SAC
0021700605,2018-01-10,WAS vs. UTA
0021700607,2018-01-10,NYK vs. CHI
0021700604,2018-01-10,IND vs. MIA
0021700613,2018-01-10,GSW vs. LAC
0021700603,2018-01-10,CHA vs. DAL
0021700610,2018-01-10,MIL vs. ORL
0021700611,2018-01-10,MIN vs. OKC
0021700612,2018-01-10,DEN vs. ATL
0021700606,2018-01-10,BKN vs. DET
0021700608,2018-01-10,HOU vs. POR
0021700609,2018-01-10,MEM vs. NOP
0021700616,2018-01-11,SAC vs. LAC
0021700614,2018-01-11,PHI vs. BOS
0021700615,2018-01-11,TOR vs. CLE
0021700617,2018-01-11,LAL vs. SAS
0021700621,2018-01-12,ATL vs. BKN
0021700626,2018-01-12,PHX vs. HOU
0021700620,2018-01-12,WAS vs. ORL
0021700618,2018-01-12,CHA vs. UTA
0021700623,2018-01-12,MIN vs. NYK
0021700624,2018-01-12,NOP vs. POR
0021700622,2018-01-12,MIL vs. GSW
0021700619,2018-01-12,IND vs. CLE
0021700625,2018-01-12,DEN vs. MEM
0021700631,2018-01-13,TOR vs. GSW
0021700633,2018-01-13,SAS vs. DEN
0021700629,2018-01-13,CHA vs. OKC
0021700627,2018-01-13,DAL vs. LAL
0021700628,2018-01-13,LAC vs. SAC
0021700632,2018-01-13,CHI vs. DET
0021700630,2018-01-13,WAS vs. BKN
0021700634,2018-01-14,MIA vs. MIL
0021700635,2018-01-14,NYK vs. NOP
0021700636,2018-01-14,PHX vs. IND
0021700637,2018-01-14,MIN vs. POR
0021700642,2018-01-15,BKN vs. NYK
0021700643,2018-01-15,OKC vs. SAC
0021700647,2018-01-15,UTA vs. IND
