GAME_ID,GAME_DATE,MATCHUP
0022000991,2021-05-05,CLE vs. POR
0022000993,2021-05-05,SAC @ IND
0022000235,2021-05-05,MIL vs. WAS
0022000995,2021-05-05,DEN vs. NYK
0022000996,2021-05-05,SAS @ UTA
0022000994,2021-05-05,PHI @ HOU
0022000990,2021-05-05,BOS @ ORL
0022000183,2021-05-05,MIN vs. MEM
0022000992,2021-05-05,PHX @ ATL
0022000988,2021-05-04,SAC @ OKC
0022000985,2021-05-04,BKN @ MIL
0022000986,2021-05-04,DAL @ MIA
0022000983,2021-05-04,PHX @ CLE
0022000989,2021-05-04,TOR @ LAC
0022000987,2021-05-04,NOP vs. GSW
0022000984,2021-05-04,DET vs. CHA
0022000981,2021-05-03,UTA vs. SAS
0022000980,2021-05-03,NYK @ MEM
0022000979,2021-05-03,CHI vs. PHI
0022000978,2021-05-03,ATL vs. POR
0022000977,2021-05-03,GSW @ NOP
0022000975,2021-05-03,DET vs. ORL
0022000982,2021-05-03,LAL vs. DEN
0022000976,2021-05-03,WAS vs. IND
0022000967,2021-05-02,BKN @ MIL
0022000973,2021-05-02,PHI @ SAS
0022000972,2021-05-02,OKC vs. PHX
0022000968,2021-05-02,POR @ BOS
0022000971,2021-05-02,HOU vs. NYK
0022000970,2021-05-02,DAL vs. SAC
0022000969,2021-05-02,CHA vs. MIA
0022000974,2021-05-02,LAL vs. TOR
0022000962,2021-05-01,MIN vs. NOP
0022000957,2021-05-01,DET @ CHA
0022000959,2021-05-01,ATL vs. CHI
0022000966,2021-05-01,LAC vs. DEN
0022000963,2021-05-01,OKC vs. IND
0022000965,2021-05-01,TOR @ UTA
0022000961,2021-05-01,MEM @ ORL
0022000964,2021-05-01,WAS @ DAL
0022000958,2021-05-01,GSW @ HOU
0022000960,2021-05-01,CLE vs. MIA
0022000949,2021-04-30,PHI vs. ATL
0022000955,2021-04-30,UTA @ PHX
0022000953,2021-04-30,MEM vs. ORL
0022000954,2021-04-30,CHI vs. MIL
0022000951,2021-04-30,CLE vs. WAS
0022000956,2021-04-30,SAC @ LAL
0022000950,2021-04-30,BOS vs. SAS
0022000952,2021-04-30,BKN vs. POR
0022000948,2021-04-29,TOR @ DEN
0022000947,2021-04-29,NOP @ OKC
0022000944,2021-04-29,IND vs. BKN
0022000943,2021-04-29,DET vs. DAL
0022000946,2021-04-29,MIN vs. GSW
0022000945,2021-04-29,MIL @ HOU
0022000936,2021-04-28,CHA @ BOS
0022000937,2021-04-28,NYK vs. CHI
0022000935,2021-04-28,WAS vs. LAL
0022000942,2021-04-28,SAC vs. UTA
0022000940,2021-04-28,DEN vs. NOP
0022000933,2021-04-28,ORL @ CLE
0022000934,2021-04-28,PHI vs. ATL
0022000941,2021-04-28,PHX vs. LAC
0022000939,2021-04-28,POR @ MEM
0022000938,2021-04-28,SAS @ MIA
0022000931,2021-04-27,HOU vs. MIN
0022000932,2021-04-27,DAL @ GSW
0022000928,2021-04-27,MIL @ CHA
0022000929,2021-04-27,IND vs. POR
0022000930,2021-04-27,BKN @ TOR
0022000927,2021-04-27,BOS vs. OKC
0022000919,2021-04-26,WAS vs. SAS
0022000917,2021-04-26,LAL @ ORL
0022000921,2021-04-26,TOR vs. CLE
0022000925,2021-04-26,MEM @ DEN
0022000926,2021-04-26,SAC vs. DAL
0022000916,2021-04-26,DET vs. ATL
0022000918,2021-04-26,PHI vs. OKC
0022000924,2021-04-26,LAC @ NOP
0022000922,2021-04-26,CHI @ MIA
0022000923,2021-04-26,MIN vs. UTA
0022000920,2021-04-26,NYK vs. PHX
0022000913,2021-04-25,ATL vs. MIL
0022000911,2021-04-25,CHA vs. BOS
0022000240,2021-04-25,MEM @ POR
0022000912,2021-04-25,PHX @ BKN
0022000197,2021-04-25,WAS vs. CLE
0022000915,2021-04-25,SAC @ GSW
0022000914,2021-04-25,ORL vs. IND
0022000906,2021-04-24,DET @ IND
0022000908,2021-04-24,LAL @ DAL
0022000905,2021-04-24,MIL vs. PHI
0022000909,2021-04-24,UTA vs. MIN
0022000264,2021-04-24,NOP vs. SAS
0022000904,2021-04-24,NYK vs. TOR
0022000910,2021-04-24,HOU @ DEN
0022000907,2021-04-24,MIA vs. CHI
0022000901,2021-04-23,LAC @ HOU
0022000900,2021-04-23,CLE @ CHA
0022000899,2021-04-23,BOS @ BKN
0022000902,2021-04-23,WAS @ OKC
0022000903,2021-04-23,DEN @ GSW
0022000898,2021-04-23,ATL vs. MIA
0022000225,2021-04-23,POR vs. MEM
0022000893,2021-04-22,NOP @ ORL
0022000897,2021-04-22,LAL @ DAL
0022000894,2021-04-22,PHI @ MIL
0022000895,2021-04-22,DET @ SAS
0022000892,2021-04-22,BOS vs. PHX
0022000896,2021-04-22,CHI vs. CHA
0022000885,2021-04-21,WAS vs. GSW
0022000891,2021-04-21,SAC vs. MIN
0022000887,2021-04-21,UTA @ HOU
0022000886,2021-04-21,NYK vs. ATL
0022000883,2021-04-21,PHX @ PHI
0022000882,2021-04-21,IND vs. OKC
0022000881,2021-04-21,CHI @ CLE
0022000884,2021-04-21,BKN @ TOR
0022000442,2021-04-21,DAL vs. DET
0022000890,2021-04-21,POR vs. DEN
0022000889,2021-04-21,MEM @ LAC
0022000888,2021-04-21,SAS vs. MIA
0022000878,2021-04-20,BKN @ NOP
0022000879,2021-04-20,LAC @ POR
0022000880,2021-04-20,SAC vs. MIN
0022000876,2021-04-20,ORL @ ATL
0022000877,2021-04-20,NYK vs. CHA
0022000868,2021-04-19,DET vs. CLE
0022000473,2021-04-19,IND vs. SAS
0022000869,2021-04-19,BOS vs. CHI
0022000874,2021-04-19,DEN vs. MEM
0022000871,2021-04-19,MIA vs. HOU
0022000872,2021-04-19,WAS vs. OKC
0022000875,2021-04-19,UTA @ LAL
0022000873,2021-04-19,MIL vs. PHX
0022000870,2021-04-19,GSW @ PHI
0022000863,2021-04-18,MIA vs. BKN
0022000865,2021-04-18,TOR vs. OKC
0022000862,2021-04-18,NYK vs. NOP
0022000867,2021-04-18,LAC vs. MIN
0022000861,2021-04-18,IND @ ATL
0022000866,2021-04-18,SAC @ DAL
0022000864,2021-04-18,HOU @ ORL
0022000362,2021-04-18,POR @ CHA
0022000857,2021-04-17,CLE @ CHI
0022000860,2021-04-17,PHX vs. SAS
0022000859,2021-04-17,MIL vs. MEM
0022000858,2021-04-17,BOS vs. GSW
0022000855,2021-04-17,UTA @ LAL
0022000856,2021-04-17,WAS vs. DET
0022000849,2021-04-16,TOR vs. ORL
0022000852,2021-04-16,MIN vs. MIA
0022000853,2021-04-16,POR @ SAS
0022000851,2021-04-16,HOU vs. DEN
0022000845,2021-04-16,DET vs. OKC
0022000847,2021-04-16,NOP @ WAS
0022000846,2021-04-16,PHI vs. LAC
0022000850,2021-04-16,MEM @ CHI
0022000848,2021-04-16,BKN vs. CHA
0022000844,2021-04-16,UTA vs. IND
0022000854,2021-04-16,NYK @ DAL
0022000842,2021-04-15,LAL vs. BOS
0022000843,2021-04-15,SAC @ PHX
0022000841,2021-04-15,GSW @ CLE
0022000840,2021-04-15,ATL vs. MIL
0022000837,2021-04-14,MEM vs. DAL
0022000832,2021-04-14,LAC @ DET
0022000839,2021-04-14,SAC vs. WAS
0022000829,2021-04-14,CHA vs. CLE
0022000833,2021-04-14,CHI vs. ORL
0022000834,2021-04-14,MIN vs. MIL
0022000835,2021-04-14,NYK @ NOP
0022000838,2021-04-14,DEN vs. MIA
0022000461,2021-04-14,IND @ HOU
0022000830,2021-04-14,BKN @ PHI
0022000831,2021-04-14,SAS @ TOR
0022000836,2021-04-14,OKC vs. GSW
0022000824,2021-04-13,ATL @ TOR
0022000828,2021-04-13,BOS @ POR
0022000826,2021-04-13,OKC @ UTA
0022000817,2021-04-13,BKN @ MIN
0022000827,2021-04-13,MIA @ PHX
0022000825,2021-04-13,LAL @ CHA
0022000823,2021-04-13,IND vs. LAC
0022000815,2021-04-12,NYK vs. LAL
0022000822,2021-04-12,HOU @ PHX
0022000820,2021-04-12,UTA vs. WAS
0022000278,2021-04-12,MEM vs. CHI
0022000821,2021-04-12,GSW vs. DEN
0022000819,2021-04-12,NOP vs. SAC
0022000818,2021-04-12,DAL vs. PHI
0022000816,2021-04-12,ORL vs. SAS
0022000808,2021-04-11,MIL @ ORL
0022000806,2021-04-11,BOS @ DEN
0022000811,2021-04-11,MEM vs. IND
0022000810,2021-04-11,DAL vs. SAS
0022000813,2021-04-11,DET @ LAC
0022000805,2021-04-11,CHA vs. ATL
0022000809,2021-04-11,NYK vs. TOR
0022000812,2021-04-11,CHI @ MIN
0022000807,2021-04-11,CLE vs. NOP
0022000814,2021-04-11,POR vs. MIA
0022000802,2021-04-10,HOU @ GSW
0022000801,2021-04-10,UTA vs. SAC
0022000794,2021-04-10,TOR @ CLE
0022000804,2021-04-10,DET @ POR
0022000800,2021-04-10,LAL @ BKN
0022000803,2021-04-10,WAS @ PHX
0022000199,2021-04-10,PHI @ OKC
0022000792,2021-04-09,MIN @ BOS
0022000791,2021-04-09,CHI @ ATL
0022000793,2021-04-09,MEM @ NYK
0022000797,2021-04-09,SAS @ DEN
0022000798,2021-04-09,GSW vs. WAS
0022000796,2021-04-09,MIL vs. CHA
0022000790,2021-04-09,IND @ ORL
0022000795,2021-04-09,PHI @ NOP
0022000799,2021-04-09,LAC vs. HOU
0022000788,2021-04-08,PHX @ LAC
0022000523,2021-04-08,TOR vs. CHI
0022000784,2021-04-08,MIA vs. LAL
0022000787,2021-04-08,POR @ UTA
0022000786,2021-04-08,DAL vs. MIL
0022000789,2021-04-08,DET @ SAC
0022000785,2021-04-08,OKC vs. CLE
0022000779,2021-04-07,BKN vs. NOP
0022000777,2021-04-07,WAS @ ORL
0022000782,2021-04-07,DEN vs. SAS
0022000783,2021-04-07,UTA @ PHX
0022000778,2021-04-07,BOS vs. NYK
0022000780,2021-04-07,ATL vs. MEM
0022000781,2021-04-07,CHA @ OKC
0022000456,2021-04-07,DAL @ HOU
0022000776,2021-04-07,IND vs. MIN
0022000771,2021-04-06,PHI @ BOS
0022000770,2021-04-06,NOP @ ATL
0022000772,2021-04-06,LAL @ TOR
0022000773,2021-04-06,MEM @ MIA
0022000775,2021-04-06,LAC vs. POR
0022000321,2021-04-06,DET @ DEN
0022000774,2021-04-06,GSW vs. MIL
0022000769,2021-04-06,CHI @ IND
0022000762,2021-04-05,NYK @ BKN
0022000766,2021-04-05,OKC vs. DET
0022000767,2021-04-05,CLE @ SAS
0022000768,2021-04-05,HOU vs. PHX
0022000764,2021-04-05,UTA @ DAL
0022000763,2021-04-05,WAS @ TOR
0022000765,2021-04-05,SAC @ MIN
0022000756,2021-04-04,LAL @ LAC
0022000761,2021-04-04,DEN vs. ORL
0022000755,2021-04-04,BKN @ CHI
0022000760,2021-04-04,HOU vs. NOP
0022000759,2021-04-04,GSW @ ATL
0022000758,2021-04-04,PHI vs. MEM
0022000757,2021-04-04,BOS vs. CHA
0022000753,2021-04-03,POR vs. OKC
0022000750,2021-04-03,MIN @ PHI
0022000754,2021-04-03,MIL @ SAC
0022000752,2021-04-03,UTA vs. ORL
0022000749,2021-04-03,CLE @ MIA
0022000748,2021-04-03,DET vs. NYK
0022000751,2021-04-03,IND @ SAS
0022000747,2021-04-03,WAS vs. DAL
0022000742,2021-04-02,NOP vs. ATL
0022000745,2021-04-02,MIL @ POR
0022000741,2021-04-02,MIN @ MEM
0022000744,2021-04-02,PHX vs. OKC
0022000737,2021-04-02,GSW @ TOR
0022000738,2021-04-02,HOU @ BOS
0022000739,2021-04-02,DAL @ NYK
0022000746,2021-04-02,LAL @ SAC
0022000740,2021-04-02,CHA @ IND
0022000743,2021-04-02,UTA vs. CHI
0022000179,2021-04-01,WAS @ DET
0022000735,2021-04-01,ATL @ SAS
0022000736,2021-04-01,DEN @ LAC
0022000733,2021-04-01,MIA vs. GSW
0022000734,2021-04-01,NOP vs. ORL
0022000731,2021-04-01,CLE vs. PHI
0022000732,2021-04-01,CHA @ BKN
0022000722,2021-03-31,MIA @ IND
0022000728,2021-03-31,SAC @ SAS
0022000727,2021-03-31,TOR @ OKC
0022000721,2021-03-31,DET vs. POR
0022000726,2021-03-31,NYK @ MIN
0022000723,2021-03-31,BOS vs. DAL
0022000724,2021-03-31,BKN vs. HOU
0022000729,2021-03-31,LAL vs. MIL
0022000725,2021-03-31,UTA @ MEM
0022000730,2021-03-31,CHI @ PHX
0022000171,2021-03-30,ATL @ PHX
0022000720,2021-03-30,LAC vs. ORL
0022000719,2021-03-30,DEN vs. PHI
0022000718,2021-03-30,WAS vs. CHA
0022000712,2021-03-29,HOU vs. MEM
0022000707,2021-03-29,IND @ WAS
0022000714,2021-03-29,SAC @ SAS
0022000711,2021-03-29,DET vs. TOR
0022000713,2021-03-29,OKC vs. DAL
0022000709,2021-03-29,BKN vs. MIN
0022000708,2021-03-29,NOP @ BOS
0022000716,2021-03-29,CHI @ GSW
0022000710,2021-03-29,NYK vs. MIA
0022000717,2021-03-29,MIL @ LAC
0022000715,2021-03-29,UTA vs. CLE
0022000703,2021-03-28,CHA vs. PHX
0022000705,2021-03-28,DEN vs. ATL
0022000706,2021-03-28,LAL vs. ORL
0022000704,2021-03-28,TOR vs. POR
0022000697,2021-03-27,SAS vs. CHI
0022000701,2021-03-27,LAC vs. PHI
0022000700,2021-03-27,UTA vs. MEM
0022000702,2021-03-27,CLE @ SAC
0022000695,2021-03-27,MIL vs. NYK
0022000696,2021-03-27,MIN vs. HOU
0022000699,2021-03-27,OKC vs. BOS
0022000698,2021-03-27,NOP vs. DAL
0022000694,2021-03-27,WAS vs. DET
0022000686,2021-03-26,MIA @ CHA
0022000692,2021-03-26,GSW vs. ATL
0022000683,2021-03-26,DET vs. BKN
0022000685,2021-03-26,MIL vs. BOS
0022000687,2021-03-26,POR @ ORL
0022000684,2021-03-26,PHX @ TOR
0022000688,2021-03-26,MIN vs. HOU
0022000690,2021-03-26,DAL vs. IND
0022000693,2021-03-26,CLE @ LAL
0022000691,2021-03-26,MEM @ UTA
0022000689,2021-03-26,DEN @ NOP
0022000682,2021-03-25,SAC vs. GSW
0022000679,2021-03-25,WAS @ NYK
0022000678,2021-03-25,MIA vs. POR
0022000681,2021-03-25,LAL vs. PHI
0022000680,2021-03-25,LAC @ SAS
0022000673,2021-03-24,DAL @ MIN
0022000670,2021-03-24,PHX @ ORL
0022000676,2021-03-24,UTA vs. BKN
0022000667,2021-03-24,IND vs. DET
0022000674,2021-03-24,MEM @ OKC
0022000672,2021-03-24,CHA @ HOU
0022000669,2021-03-24,BOS @ MIL
0022000675,2021-03-24,LAC @ SAS
0022000668,2021-03-24,DEN @ TOR
0022000677,2021-03-24,ATL @ SAC
0022000671,2021-03-24,CHI vs. CLE
0022000665,2021-03-23,GSW vs. PHI
0022000663,2021-03-23,NOP vs. LAL
0022000661,2021-03-23,ORL vs. DEN
0022000664,2021-03-23,MIA vs. PHX
0022000662,2021-03-23,WAS @ NYK
0022000666,2021-03-23,POR vs. BKN
0022000654,2021-03-22,MIN vs. OKC
0022000656,2021-03-22,CHI vs. UTA
0022000655,2021-03-22,SAS vs. CHA
0022000657,2021-03-22,HOU vs. TOR
0022000659,2021-03-22,IND @ MIL
0022000660,2021-03-22,ATL @ LAC
0022000658,2021-03-22,BOS @ MEM
0022000653,2021-03-22,CLE vs. SAC
0022000167,2021-03-21,ORL @ BOS
0022000646,2021-03-21,NOP @ DEN
0022000650,2021-03-21,NYK vs. PHI
0022000651,2021-03-21,LAL @ PHX
0022000647,2021-03-21,WAS @ BKN
0022000645,2021-03-21,IND @ MIA
0022000649,2021-03-21,CHI @ DET
0022000652,2021-03-21,POR vs. DAL
0022000016,2021-03-21,OKC @ HOU
0022000648,2021-03-21,CLE vs. TOR
0022000644,2021-03-20,CHA @ LAC
0022000641,2021-03-20,SAC @ PHI
0022000640,2021-03-20,LAL vs. ATL
0022000643,2021-03-20,SAS @ MIL
0022000642,2021-03-20,GSW @ MEM
0022000435,2021-03-19,CLE vs. SAS
0022000639,2021-03-19,POR vs. DAL
0022000633,2021-03-19,BKN @ ORL
0022000631,2021-03-19,BOS vs. SAC
0022000636,2021-03-19,GSW @ MEM
0022000632,2021-03-19,MIA vs. IND
0022000638,2021-03-19,PHX vs. MIN
0022000637,2021-03-19,CHI @ DEN
0022000634,2021-03-19,UTA @ TOR
0022000635,2021-03-19,HOU vs. DET
0022000626,2021-03-18,ATL vs. OKC
0022000627,2021-03-18,NYK vs. ORL
0022000629,2021-03-18,NOP @ POR
0022000628,2021-03-18,MIN @ PHX
0022000166,2021-03-18,WAS vs. UTA
0022000630,2021-03-18,CHA @ LAL
0022000620,2021-03-17,CLE vs. BOS
0022000624,2021-03-17,CHA @ DEN
0022000621,2021-03-17,CHI vs. SAS
0022000617,2021-03-17,BKN @ IND
0022000618,2021-03-17,MIL @ PHI
0022000622,2021-03-17,HOU vs. GSW
0022000619,2021-03-17,WAS vs. SAC
0022000623,2021-03-17,MEM vs. MIA
0022000616,2021-03-17,DET vs. TOR
0022000625,2021-03-17,DAL vs. LAC
0022000615,2021-03-16,LAL vs. MIN
0022000613,2021-03-16,ATL @ HOU
0022000610,2021-03-16,MIA vs. CLE
0022000612,2021-03-16,CHI vs. OKC
0022000614,2021-03-16,POR vs. NOP
0022000609,2021-03-16,BOS vs. UTA
0022000611,2021-03-16,PHI vs. NYK
0022000606,2021-03-15,DEN vs. IND
0022000604,2021-03-15,BKN vs. NYK
0022000607,2021-03-15,MEM @ PHX
0022000602,2021-03-15,CHA vs. SAC
0022000428,2021-03-15,DET vs. SAS
0022000608,2021-03-15,LAL @ GSW
0022000605,2021-03-15,DAL vs. LAC
0022000603,2021-03-15,WAS vs. MIL
0022000598,2021-03-14,BOS @ HOU
0022000595,2021-03-14,PHI vs. SAS
0022000600,2021-03-14,TOR @ CHI
0022000597,2021-03-14,ATL vs. CLE
0022000601,2021-03-14,NOP vs. LAC
0022000596,2021-03-14,ORL vs. MIA
0022000594,2021-03-14,GSW vs. UTA
0022000593,2021-03-14,MEM @ OKC
0022000599,2021-03-14,MIN vs. POR
0022000586,2021-03-13,NYK @ OKC
0022000194,2021-03-13,IND @ PHX
0022000589,2021-03-13,MIL @ WAS
0022000587,2021-03-13,BKN vs. DET
0022000592,2021-03-13,DEN vs. DAL
0022000588,2021-03-13,TOR @ CHA
0022000590,2021-03-13,ATL vs. SAC
0022000591,2021-03-13,POR @ MIN
0022000580,2021-03-12,DEN @ MEM
0022000582,2021-03-12,CHI vs. MIA
0022000583,2021-03-12,ORL @ SAS
0022000581,2021-03-12,CLE @ NOP
0022000585,2021-03-12,IND @ LAL
0022000579,2021-03-12,WAS vs. PHI
0022000584,2021-03-12,HOU @ UTA
0022000570,2021-03-11,ATL @ TOR
0022000569,2021-03-11,BKN vs. BOS
0022000576,2021-03-11,GSW @ LAC
0022000577,2021-03-11,PHX @ POR
0022000574,2021-03-11,NOP vs. MIN
0022000568,2021-03-11,DET @ CHA
0022000578,2021-03-11,SAC vs. HOU
0022000575,2021-03-11,OKC vs. DAL
0022000572,2021-03-11,CHI vs. PHI
0022000573,2021-03-11,NYK @ MIL
0022000571,2021-03-11,MIA vs. ORL
0022000566,2021-03-10,MEM vs. WAS
0022000567,2021-03-10,SAS @ DAL
0022000557,2021-03-04,MIA @ NOP
0022000556,2021-03-04,SAS vs. OKC
0022000552,2021-03-04,TOR @ BOS
0022000185,2021-03-04,GSW @ PHX
0022000554,2021-03-04,WAS vs. LAC
0022000555,2021-03-04,MIL @ MEM
0022000553,2021-03-04,DEN @ IND
0022000558,2021-03-04,SAC @ POR
0022000565,2021-03-04,DET @ NYK
0022000550,2021-03-03,POR vs. GSW
0022000546,2021-03-03,HOU vs. BKN
0022000549,2021-03-03,OKC @ DAL
0022000551,2021-03-03,SAC vs. LAL
0022000543,2021-03-03,IND @ CLE
0022000539,2021-03-03,TOR vs. DET
0022000548,2021-03-03,CHI @ NOP
0022000545,2021-03-03,UTA @ PHI
0022000544,2021-03-03,ORL vs. ATL
0022000547,2021-03-03,MIN vs. CHA
0022000542,2021-03-02,LAL vs. PHX
0022000540,2021-03-02,DEN @ MIL
0022000538,2021-03-02,ATL @ MIA
0022000541,2021-03-02,SAS vs. NYK
0022000537,2021-03-02,LAC @ BOS
0022000536,2021-03-02,WAS vs. MEM
0022000531,2021-03-01,CHI vs. DEN
0022000529,2021-03-01,DAL @ ORL
0022000535,2021-03-01,CHA @ POR
0022000533,2021-03-01,UTA @ NOP
0022000534,2021-03-01,BKN @ SAS
0022000530,2021-03-01,PHI vs. IND
0022000532,2021-03-01,CLE @ HOU
0022000520,2021-02-28,LAC @ MIL
0022000525,2021-02-28,HOU vs. MEM
0022000528,2021-02-28,SAC vs. CHA
0022000524,2021-02-28,WAS @ BOS
0022000527,2021-02-28,LAL vs. GSW
0022000526,2021-02-28,PHX @ MIN
0022000522,2021-02-28,ATL @ MIA
0022000521,2021-02-28,DET vs. NYK
0022000517,2021-02-27,MIN @ WAS
0022000518,2021-02-27,DEN @ OKC
0022000514,2021-02-27,SAS vs. NOP
0022000513,2021-02-27,CLE @ PHI
0022000515,2021-02-27,IND @ NYK
0022000519,2021-02-27,BKN vs. DAL
0022000516,2021-02-27,UTA @ ORL
0022000512,2021-02-26,LAL vs. POR
0022000507,2021-02-26,UTA @ MIA
0022000511,2021-02-26,GSW vs. CHA
0022000505,2021-02-26,BOS vs. IND
0022000504,2021-02-26,DET vs. SAC
0022000509,2021-02-26,MEM vs. LAC
0022000508,2021-02-26,PHX @ CHI
0022000506,2021-02-26,TOR vs. HOU
0022000510,2021-02-26,ATL @ OKC
0022000500,2021-02-25,SAC @ NYK
0022000503,2021-02-25,NOP @ MIL
0022000502,2021-02-25,DEN vs. WAS
0022000498,2021-02-25,PHI vs. DAL
0022000499,2021-02-25,ORL @ BKN
0022000501,2021-02-25,LAC @ MEM
0022000496,2021-02-24,CHA @ PHX
0022000493,2021-02-24,MIN @ CHI
0022000490,2021-02-24,BOS @ ATL
0022000497,2021-02-24,UTA vs. LAL
0022000494,2021-02-24,NOP vs. DET
0022000495,2021-02-24,SAS @ OKC
0022000489,2021-02-24,IND vs. GSW
0022000491,2021-02-24,CLE vs. HOU
0022000492,2021-02-24,MIA vs. TOR
0022000482,2021-02-23,BKN vs. SAC
0022000480,2021-02-23,ATL @ CLE
0022000488,2021-02-23,WAS @ LAC
0022000481,2021-02-23,DET @ ORL
0022000483,2021-02-23,NYK vs. GSW
0022000485,2021-02-23,BOS @ DAL
0022000486,2021-02-23,MIN @ MIL
0022000484,2021-02-23,PHI @ TOR
0022000487,2021-02-23,POR @ DEN
0022000479,2021-02-22,WAS @ LAL
0022000476,2021-02-22,DAL vs. MEM
0022000477,2021-02-22,POR @ PHX
0022000474,2021-02-22,CHI @ HOU
0022000478,2021-02-22,CHA @ UTA
0022000475,2021-02-22,MIA @ OKC
0022000467,2021-02-21,ORL vs. DET
0022000471,2021-02-21,SAC @ MIL
0022000468,2021-02-21,PHI @ TOR
0022000470,2021-02-21,DEN @ ATL
0022000472,2021-02-21,LAC vs. BKN
0022000469,2021-02-21,MIN @ NYK
0022000465,2021-02-21,NOP vs. BOS
0022000466,2021-02-21,OKC @ CLE
0022000460,2021-02-20,CHI vs. SAC
0022000459,2021-02-20,GSW @ CHA
0022000463,2021-02-20,LAL vs. MIA
0022000464,2021-02-20,POR vs. WAS
0022000462,2021-02-20,MEM vs. PHX
0022000563,2021-02-19,CLE vs. DEN
0022000451,2021-02-19,ATL @ BOS
0022000452,2021-02-19,DET @ MEM
0022000457,2021-02-19,UTA @ LAC
0022000454,2021-02-19,TOR @ MIN
0022000450,2021-02-19,PHI vs. CHI
0022000449,2021-02-19,GSW @ ORL
0022000453,2021-02-19,MIL vs. OKC
0022000455,2021-02-19,NOP vs. PHX
