GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021800842,1610612761,Toronto,Raptors,TOR,raptors,240:00,50,92,0.543,9,31,0.29,18,20,0.9,5,35,40,32,12,3,13,16,127,2.0
0021800842,1610612751,Brooklyn,Nets,BKN,nets,240:00,46,88,0.523,20,41,0.488,13,18,0.722,5,26,31,33,6,3,14,18,125,-2.0
