GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0022200479,1610612759,Spurs,SAS,San Antonio,240:00,18.85,32,46,75,446,2,2,319,28,19,39,0.487,25,58,0.431,0.454,21,33,0.636,0022200479
0022200479,1610612753,Magic,ORL,Orlando,240:00,18.78,20,59,77,398,2,1,274,30,21,37,0.568,29,50,0.58,0.575,19,29,0.655,0022200479
