GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022000100,1610612754,IND,Indiana,1628988,Aaron Holiday,Aaron,F,,19.000000:35,1.0,5.0,0.2,1.0,4.0,0.25,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,-15.0
0022000100,1610612754,IND,Indiana,1627734,Domantas Sabonis,Domantas,F,,35.000000:02,9.0,16.0,0.563,1.0,3.0,0.333,0.0,0.0,0.0,1.0,10.0,11.0,7.0,0.0,2.0,5.0,6.0,19.0,-13.0
0022000100,1610612754,IND,Indiana,1626167,Myles Turner,Myles,C,,22.000000:35,7.0,11.0,0.636,2.0,3.0,0.667,1.0,2.0,0.5,0.0,2.0,2.0,0.0,1.0,3.0,1.0,6.0,17.0,-2.0
0022000100,1610612754,IND,Indiana,203506,Victor Oladipo,Victor,G,,35.000000:58,8.0,17.0,0.471,5.0,11.0,0.455,4.0,6.0,0.667,0.0,5.0,5.0,6.0,2.0,0.0,2.0,1.0,25.0,8.0
0022000100,1610612754,IND,Indiana,1627763,Malcolm Brogdon,Malcolm,G,,45.000000:45,8.0,18.0,0.444,4.0,9.0,0.444,1.0,2.0,0.5,0.0,7.0,7.0,11.0,3.0,1.0,0.0,1.0,21.0,9.0
0022000100,1610612754,IND,Indiana,203200,Justin Holiday,Justin,,,44.000000:56,3.0,9.0,0.333,3.0,6.0,0.5,0.0,0.0,0.0,3.0,4.0,7.0,5.0,1.0,1.0,3.0,5.0,9.0,11.0
0022000100,1610612754,IND,Indiana,203926,Doug McDermott,Doug,,,28.000000:39,4.0,9.0,0.444,3.0,7.0,0.429,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,11.0,14.0
0022000100,1610612754,IND,Indiana,204456,T.J. McConnell,T.J.,,,23.000000:31,3.0,5.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,3.0,0.0,0.0,1.0,6.0,-1.0
0022000100,1610612754,IND,Indiana,203960,JaKarr Sampson,JaKarr,,,8.000000:59,2.0,3.0,0.667,0.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,7.0,-1.0
0022000100,1610612754,IND,Indiana,1629665,Jalen Lecque,Jalen,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000100,1610612754,IND,Indiana,1629103,Kelan Martin,Kelan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000100,1610612754,IND,Indiana,1630199,Cassius Stanley,Cassius,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000100,1610612754,IND,Indiana,1628410,Edmond Sumner,Edmond,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000100,1610612740,NOP,New Orleans,1627742,Brandon Ingram,Brandon,F,,39.000000:59,12.0,31.0,0.387,1.0,6.0,0.167,6.0,6.0,1.0,1.0,3.0,4.0,8.0,1.0,2.0,1.0,0.0,31.0,-6.0
