GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022000073,1610612749,Bucks,MIL,Milwaukee,240.000000:00,42,85,0.494,22,45,0.489,20,30,0.667,5,39,44,27,16,6,17,19,126,30.0
0022000073,1610612741,Bulls,CHI,Chicago,240.000000:00,38,87,0.437,6,26,0.231,14,20,0.7,6,36,42,18,10,6,20,21,96,-30.0
