GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0022500031,1610612751,Nets,BKN,Brooklyn,240:00,17.12,25,35,57,426,2,3,306,26,17,29,0.586,18,52,0.346,0.425,30,38,0.789,0022500031
0022500031,1610612765,Pistons,DET,Detroit,240:00,16.88,25,58,81,391,4,3,267,32,23,30,0.767,26,56,0.464,0.576,8,12,0.667,0022500031
