GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021900396,1610612759,Spurs,SAS,San Antonio,240.000000:00,39,91,0.429,12,33,0.364,17,20,0.85,8,45,53,23,5,4,18,22,107,-2.0
0021900396,1610612745,Rockets,HOU,Houston,240.000000:00,40,98,0.408,11,43,0.256,18,27,0.667,14,44,58,20,9,6,12,19,109,2.0
