GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0022400423,1610612763,Grizzlies,MEM,Memphis,240:00,19.82,25,64,89,418,2,4,288,30,15,37,0.405,27,52,0.519,0.472,22,28,0.786,0022400423
0022400423,1610612740,Pelicans,NOP,New Orleans,240:00,19.58,39,58,95,400,2,1,270,30,18,37,0.486,25,59,0.424,0.448,11,20,0.55,0022400423
