GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022400648,1610612747,Lakers,LAL,Los Angeles,240:00,44,86,0.512,6,28,0.214,18,24,0.75,12,36,48,22,9,5,16,18,112,5
0022400648,1610612766,Hornets,CHA,Charlotte,240:00,39,87,0.448,14,36,0.389,15,18,0.833,10,24,34,26,11,3,14,19,107,-5
