GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022001027,1610612754,Pacers,IND,Indiana,240.000000:00,44,88,0.5,11,27,0.407,12,16,0.75,10,37,47,32,7,13,11,21,111,9.0
0022001027,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,33,93,0.355,13,39,0.333,23,30,0.767,15,35,50,21,8,2,10,13,102,-9.0
