GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0022500143,1610612750,MIN,Minnesota,1630183,Jaden McDaniels,F,,31:53,4.74,2.33,0,9,9,51,0,0,38,6,2,4,0.5,4,6,0.667,0.6,1,1,1.0,0022500143
0022500143,1610612750,MIN,Minnesota,203944,Julius Randle,F,,32:17,3.98,2.0,1,7,8,66,0,0,42,4,6,9,0.667,6,10,0.6,0.632,3,3,1.0,0022500143
0022500143,1610612750,MIN,Minnesota,203497,Rudy Gobert,C,,35:20,4.4,2.44,7,18,25,53,0,0,40,5,6,8,0.75,0,1,0.0,0.667,2,5,0.4,0022500143
0022500143,1610612750,MIN,Minnesota,1628978,Donte DiVincenzo,G,,31:19,4.56,2.23,2,4,6,55,1,0,40,4,1,4,0.25,5,10,0.5,0.429,0,0,0.0,0022500143
0022500143,1610612750,MIN,Minnesota,201144,Mike Conley,G,,28:55,4.79,2.14,0,5,5,66,1,0,55,6,1,2,0.5,2,4,0.5,0.5,1,1,1.0,0022500143
0022500143,1610612750,MIN,Minnesota,1642265,Rob Dillingham,,,15:31,4.84,1.21,1,1,2,37,2,1,27,4,2,4,0.5,0,1,0.0,0.4,0,0,0.0,0022500143
0022500143,1610612750,MIN,Minnesota,1629675,Naz Reid,,,21:55,4.33,1.48,0,5,5,61,0,0,47,1,2,4,0.5,5,9,0.556,0.538,1,1,1.0,0022500143
0022500143,1610612750,MIN,Minnesota,1630545,Terrence Shannon Jr,,,11:36,4.37,0.84,1,1,1,9,0,0,5,0,0,0,0.0,0,1,0.0,0.0,0,0,0.0,0022500143
0022500143,1610612750,MIN,Minnesota,1641740,Jaylen Clark,,,19:02,4.52,1.35,1,2,3,14,0,0,8,0,3,3,1.0,0,3,0.0,0.5,1,1,1.0,0022500143
0022500143,1610612750,MIN,Minnesota,1630538,Bones Hyland,,,9:58,4.37,0.69,0,3,3,25,0,0,22,1,1,1,1.0,0,2,0.0,0.333,0,0,0.0,0022500143
0022500143,1610612750,MIN,Minnesota,1642866,Joan Beringer,,,1:16,4.99,0.11,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022500143
0022500143,1610612750,MIN,Minnesota,1630548,Johnny Juzang,,,0:58,4.58,0.08,0,0,0,3,0,0,2,0,0,0,0.0,1,1,1.0,1.0,0,0,0.0,0022500143
0022500143,1610612750,MIN,Minnesota,204060,Joe Ingles,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022500143
0022500143,1610612750,MIN,Minnesota,1631159,Leonard Miller,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022500143
0022500143,1610612766,CHA,Charlotte,1642851,Kon Knueppel,F,,30:57,4.81,2.32,2,13,15,48,1,0,32,2,0,0,0.0,1,9,0.111,0.111,2,5,0.4,0022500143
0022500143,1610612766,CHA,Charlotte,1628970,Miles Bridges,F,,36:41,4.27,2.45,2,12,13,79,1,1,58,4,2,4,0.5,8,12,0.667,0.625,2,4,0.5,0022500143
0022500143,1610612766,CHA,Charlotte,1641750,Ryan Kalkbrenner,C,,29:27,4.58,2.08,9,5,14,24,0,0,18,0,2,3,0.667,0,1,0.0,0.5,1,4,0.25,0022500143
0022500143,1610612766,CHA,Charlotte,1629012,Collin Sexton,G,,19:58,4.76,1.48,1,2,3,40,1,0,27,2,2,4,0.5,0,3,0.0,0.286,1,1,1.0,0022500143
0022500143,1610612766,CHA,Charlotte,1630163,LaMelo Ball,G,,33:28,4.61,2.41,2,6,8,90,1,1,65,8,5,9,0.556,2,10,0.2,0.368,4,4,1.0,0022500143
0022500143,1610612766,CHA,Charlotte,1642883,Sion James,,,27:25,4.36,1.91,1,3,4,31,0,0,25,0,0,1,0.0,2,2,1.0,0.667,1,2,0.5,0022500143
0022500143,1610612766,CHA,Charlotte,1630544,Tre Mann,,,22:36,4.61,1.66,2,2,4,48,0,1,29,5,1,3,0.333,5,12,0.417,0.4,1,2,0.5,0022500143
0022500143,1610612766,CHA,Charlotte,1631217,Moussa Diabaté,,,18:33,4.71,1.41,10,6,16,34,0,0,24,1,3,4,0.75,0,1,0.0,0.6,3,5,0.6,0022500143
0022500143,1610612766,CHA,Charlotte,1642862,Liam McNeeley,,,9:36,4.59,0.69,2,0,2,12,0,0,7,0,0,0,0.0,0,3,0.0,0.0,1,1,1.0,0022500143
0022500143,1610612766,CHA,Charlotte,1642275,Tidjane Salaün,,,11:19,4.69,0.85,0,2,2,18,0,0,13,1,0,0,0.0,1,5,0.2,0.2,0,0,0.0,0022500143
0022500143,1610612766,CHA,Charlotte,1626192,Pat Connaughton,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022500143
0022500143,1610612766,CHA,Charlotte,203486,Mason Plumlee,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022500143
