GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022000675,1610612759,Spurs,SAS,San Antonio,240.000000:00,97.7,99.0,128.6,131.4,-30.9,-32.4,0.564,1.38,16.7,0.17,0.822,0.489,15.48,15.7,0.5,0.541,1.0,0.198,103.78,102.0,85.0,102,0.377
0022000675,1610612746,Clippers,LAC,LA,240.000000:00,128.6,131.4,97.7,99.0,30.9,32.4,0.469,2.88,17.4,0.178,0.83,0.511,7.678,7.8,0.653,0.662,1.0,0.198,103.78,102.0,85.0,102,0.623
