GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021700415,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,43,86,0.5,15,36,0.417,20,25,0.8,8,31,39,32,10,5,14,16,121,9.0
0021700415,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,47,95,0.495,9,31,0.29,9,14,0.643,16,33,49,33,7,3,18,20,112,-9.0
