GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,PLAYER_ID,firstName,familyName,NICKNAME,playerSlug,START_POSITION,COMMENT,jerseyNum,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,PLAYER_NAME
0021800263,1610612762,Utah,Jazz,UTA,jazz,204060,Joe,Ingles,J. Ingles,joe-ingles,F,,,37:15,3,9,0.333,2,7,0.286,4,7,0.571,0,3,3,7,2,0,3,4,12,-2.0,Joe Ingles
0021800263,1610612762,Utah,Jazz,UTA,jazz,202324,Derrick,Favors,D. Favors,derrick-favors,F,,,21:37,4,7,0.571,0,2,0.0,0,0,0.0,7,5,12,1,1,2,3,2,8,-16.0,Derrick Favors
0021800263,1610612762,Utah,Jazz,UTA,jazz,203497,Rudy,Gobert,R. Gobert,rudy-gobert,C,,,34:46,4,7,0.571,0,0,0.0,5,8,0.625,4,11,15,1,1,2,0,2,13,-3.0,Rudy Gobert
0021800263,1610612762,Utah,Jazz,UTA,jazz,1628378,Donovan,Mitchell,D. Mitchell,donovan-mitchell,G,,,32:29,13,23,0.565,4,9,0.444,5,5,1.0,0,2,2,3,0,1,1,5,35,-8.0,Donovan Mitchell
0021800263,1610612762,Utah,Jazz,UTA,jazz,201937,Ricky,Rubio,R. Rubio,ricky-rubio,G,,,29:55,4,15,0.267,3,7,0.429,2,3,0.667,0,3,3,7,1,1,1,2,13,-4.0,Ricky Rubio
0021800263,1610612762,Utah,Jazz,UTA,jazz,203109,Jae,Crowder,J. Crowder,jae-crowder,,,,36:55,5,14,0.357,2,10,0.2,4,6,0.667,0,5,5,1,1,1,1,1,16,-4.0,Jae Crowder
0021800263,1610612762,Utah,Jazz,UTA,jazz,202692,Alec,Burks,A. Burks,alec-burks,,,,16:34,3,6,0.5,1,3,0.333,0,0,0.0,0,2,2,0,0,0,0,2,7,-2.0,Alec Burks
0021800263,1610612762,Utah,Jazz,UTA,jazz,203957,Danté,Exum,D. Exum,danté-exum,,,,14:15,1,4,0.25,0,1,0.0,2,2,1.0,0,1,1,0,0,0,1,1,4,-4.0,Danté Exum
0021800263,1610612762,Utah,Jazz,UTA,jazz,203526,Raul,Neto,R. Neto,raul-neto,,,,1:44,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-3.0,Raul Neto
0021800263,1610612762,Utah,Jazz,UTA,jazz,1626220,Royce,O'Neale,R. O'Neale,royce-oneale,,,,14:30,1,3,0.333,0,0,0.0,0,0,0.0,1,2,3,1,1,0,0,1,2,1.0,Royce O'Neale
0021800263,1610612762,Utah,Jazz,UTA,jazz,1627777,Georges,Niang,G. Niang,georges-niang,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Georges Niang
0021800263,1610612762,Utah,Jazz,UTA,jazz,200757,Thabo,Sefolosha,T. Sefolosha,thabo-sefolosha,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Thabo Sefolosha
0021800263,1610612762,Utah,Jazz,UTA,jazz,202327,Ekpe,Udoh,E. Udoh,ekpe-udoh,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Ekpe Udoh
0021800263,1610612758,Sacramento,Kings,SAC,kings,202697,Iman,Shumpert,I. Shumpert,iman-shumpert,F,,,29:14,4,6,0.667,2,3,0.667,2,2,1.0,1,2,3,2,1,1,0,5,12,2.0,Iman Shumpert
0021800263,1610612758,Sacramento,Kings,SAC,kings,202357,Nemanja,Bjelica,N. Bjelica,nemanja-bjelica,F,,,24:32,7,9,0.778,3,3,1.0,1,1,1.0,3,5,8,2,0,1,2,4,18,2.0,Nemanja Bjelica
0021800263,1610612758,Sacramento,Kings,SAC,kings,1626161,Willie,Cauley-Stein,W. Cauley-Stein,willie-cauley-stein,C,,,34:16,11,15,0.733,0,0,0.0,1,4,0.25,0,7,7,1,2,0,0,6,23,7.0,Willie Cauley-Stein
