GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021801032,1610612759,San Antonio,Spurs,SAS,spurs,240:00,567.7,113.5,436.8,87.4,130.9,26.2,0.66,3.1,23.0,0.214,0.774,0.526,10.417,10.4,0.574,0.59,1.0,0.971,19.1,95.5,79.58,96.0,0.663
0021801032,1610612752,New York,Knicks,NYK,knicks,240:00,436.8,87.4,567.7,113.5,-130.9,-26.2,0.6,1.31,16.5,0.226,0.786,0.474,16.842,16.8,0.453,0.461,1.0,1.0,19.1,95.5,79.58,95.0,0.337
