GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,PLAYER_ID,firstName,familyName,NICKNAME,playerSlug,START_POSITION,COMMENT,jerseyNum,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,PLAYER_NAME
0021800943,1610612762,Utah,Jazz,UTA,jazz,204060,Joe,Ingles,J. Ingles,joe-ingles,F,,,31:45,6,12,0.5,2,3,0.667,0,0,0.0,1,2,3,8,2,0,3,4,14,-12.0,Joe Ingles
0021800943,1610612762,Utah,Jazz,UTA,jazz,202324,Derrick,Favors,D. Favors,derrick-favors,F,,,31:39,10,12,0.833,0,0,0.0,3,4,0.75,5,13,18,0,1,3,2,4,23,29.0,Derrick Favors
0021800943,1610612762,Utah,Jazz,UTA,jazz,203497,Rudy,Gobert,R. Gobert,rudy-gobert,C,,,19:33,2,9,0.222,0,0,0.0,1,8,0.125,5,4,9,1,0,1,1,2,5,-36.0,Rudy Gobert
0021800943,1610612762,Utah,Jazz,UTA,jazz,1628378,Donovan,Mitchell,D. Mitchell,donovan-mitchell,G,,,39:12,15,32,0.469,5,10,0.5,11,14,0.786,2,1,3,6,2,1,3,3,46,10.0,Donovan Mitchell
0021800943,1610612762,Utah,Jazz,UTA,jazz,201937,Ricky,Rubio,R. Rubio,ricky-rubio,G,,,19:58,2,8,0.25,2,5,0.4,0,0,0.0,1,2,3,3,3,0,0,1,6,-26.0,Ricky Rubio
0021800943,1610612762,Utah,Jazz,UTA,jazz,203109,Jae,Crowder,J. Crowder,jae-crowder,,,,31:55,2,7,0.286,0,4,0.0,0,0,0.0,1,4,5,4,3,0,1,5,4,12.0,Jae Crowder
0021800943,1610612762,Utah,Jazz,UTA,jazz,2594,Kyle,Korver,K. Korver,kyle-korver,,,,35:08,2,7,0.286,1,4,0.25,0,0,0.0,1,6,7,0,2,0,1,0,5,30.0,Kyle Korver
0021800943,1610612762,Utah,Jazz,UTA,jazz,1626220,Royce,O'Neale,R. O'Neale,royce-oneale,,,,19:35,3,4,0.75,1,1,1.0,0,0,0.0,0,3,3,0,0,2,2,3,7,9.0,Royce O'Neale
0021800943,1610612762,Utah,Jazz,UTA,jazz,200757,Thabo,Sefolosha,T. Sefolosha,thabo-sefolosha,,,,11:15,2,5,0.4,1,2,0.5,0,0,0.0,0,2,2,0,0,0,0,1,5,4.0,Thabo Sefolosha
0021800943,1610612762,Utah,Jazz,UTA,jazz,1628960,Grayson,Allen,G. Allen,grayson-allen,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Grayson Allen
0021800943,1610612762,Utah,Jazz,UTA,jazz,1628513,Naz,Mitrou-Long,N. Mitrou-Long,naz-mitrou-long,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Naz Mitrou-Long
0021800943,1610612762,Utah,Jazz,UTA,jazz,1627777,Georges,Niang,G. Niang,georges-niang,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Georges Niang
0021800943,1610612762,Utah,Jazz,UTA,jazz,202327,Ekpe,Udoh,E. Udoh,ekpe-udoh,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Ekpe Udoh
0021800943,1610612749,Milwaukee,Bucks,MIL,bucks,202703,Nikola,Mirotic,N. Mirotic,nikola-mirotic,F,,,27:12,1,7,0.143,1,6,0.167,0,0,0.0,0,6,6,1,1,0,1,2,3,16.0,Nikola Mirotic
0021800943,1610612749,Milwaukee,Bucks,MIL,bucks,101141,Ersan,Ilyasova,E. Ilyasova,ersan-ilyasova,F,,,19:42,2,8,0.25,1,3,0.333,0,0,0.0,3,0,3,0,1,0,0,5,5,3.0,Ersan Ilyasova
0021800943,1610612749,Milwaukee,Bucks,MIL,bucks,201572,Brook,Lopez,B. Lopez,brook-lopez,C,,,29:34,6,8,0.75,4,4,1.0,0,0,0.0,1,7,8,0,1,7,1,3,16,16.0,Brook Lopez
0021800943,1610612749,Milwaukee,Bucks,MIL,bucks,203507,Giannis,Antetokounmpo,G. Antetokounmpo,giannis-antetokounmpo,G,,,31:57,15,26,0.577,2,3,0.667,11,19,0.579,3,11,14,8,2,1,4,3,43,19.0,Giannis Antetokounmpo
0021800943,1610612749,Milwaukee,Bucks,MIL,bucks,203114,Khris,Middleton,K. Middleton,khris-middleton,G,,,35:35,8,24,0.333,4,8,0.5,9,9,1.0,3,6,9,6,1,0,5,2,29,3.0,Khris Middleton
0021800943,1610612749,Milwaukee,Bucks,MIL,bucks,1626192,Pat,Connaughton,P. Connaughton,pat-connaughton,,,,35:41,2,7,0.286,0,4,0.0,2,2,1.0,3,3,6,3,0,2,1,3,6,-20.0,Pat Connaughton
0021800943,1610612749,Milwaukee,Bucks,MIL,bucks,1628391,D.J.,Wilson,D. Wilson,dj-wilson,,,,16:25,0,6,0.0,0,4,0.0,0,0,0.0,2,2,4,0,0,0,2,1,0,-12.0,D.J. Wilson
