gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,matchupMinutes,partialPossessions,switchesOn,playerPoints,defensiveRebounds,matchupAssists,matchupTurnovers,steals,blocks,matchupFieldGoalsMade,matchupFieldGoalsAttempted,matchupFieldGoalPercentage,matchupThreePointersMade,matchupThreePointersAttempted,matchupThreePointerPercentage
0022500757,1610612752,New York,Knicks,NYK,knicks,1628969,Mikal,Bridges,M. Bridges,mikal-bridges,F,,25,12:47,60.1,0,9,3,5,1,0,1,4,10,0.4,1,4,0.25
0022500757,1610612752,New York,Knicks,NYK,knicks,1628404,Josh,Hart,J. Hart,josh-hart,F,,3,11:06,50.9,0,16,6,1,0,0,0,7,15,0.467,2,5,0.4
0022500757,1610612752,New York,Knicks,NYK,knicks,1626157,Karl-Anthony,Towns,K. Towns,karl-anthony-towns,C,,32,11:54,57.3,0,16,10,1,2,1,0,7,16,0.438,1,8,0.125
0022500757,1610612752,New York,Knicks,NYK,knicks,1629013,Landry,Shamet,L. Shamet,landry-shamet,G,,44,11:00,52.2,0,6,3,2,0,1,0,2,6,0.333,0,1,0.0
0022500757,1610612752,New York,Knicks,NYK,knicks,1628973,Jalen,Brunson,J. Brunson,jalen-brunson,G,,11,14:20,66.7,0,7,2,2,2,0,0,3,16,0.188,1,11,0.091
0022500757,1610612752,New York,Knicks,NYK,knicks,1642885,Mohamed,Diawara,M. Diawara,mohamed-diawara,,,51,11:15,50.1,0,6,3,2,1,1,0,3,9,0.333,0,2,0.0
0022500757,1610612752,New York,Knicks,NYK,knicks,203903,Jordan,Clarkson,J. Clarkson,jordan-clarkson,,,00,3:31,16.1,0,2,0,0,0,0,1,1,4,0.25,0,1,0.0
0022500757,1610612752,New York,Knicks,NYK,knicks,1629011,Mitchell,Robinson,M. Robinson,mitchell-robinson,,,23,7:07,30.9,0,13,7,4,2,0,0,5,11,0.455,2,5,0.4
0022500757,1610612752,New York,Knicks,NYK,knicks,1630631,Jose,Alvarado,J. Alvarado,jose-alvarado,,,5,10:34,47.2,0,6,2,3,2,2,1,3,7,0.429,0,3,0.0
0022500757,1610612752,New York,Knicks,NYK,knicks,1641755,Kevin,McCullar Jr.,K. McCullar Jr.,kevin-mccullar-jr,,,9,1:48,6.9,0,2,0,0,0,0,0,0,3,0.0,0,1,0.0
0022500757,1610612752,New York,Knicks,NYK,knicks,1642278,Tyler,Kolek,T. Kolek,tyler-kolek,,,13,1:48,6.9,0,2,0,0,0,0,0,1,2,0.5,0,1,0.0
0022500757,1610612752,New York,Knicks,NYK,knicks,1630574,Ariel,Hukporti,A. Hukporti,ariel-hukporti,,,55,1:48,7.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
0022500757,1610612752,New York,Knicks,NYK,knicks,1642359,Pacôme,Dadiet,P. Dadiet,pacôme-dadiet,,,4,1:48,7.0,0,0,2,0,1,0,0,0,1,0.0,0,0,0.0
0022500757,1610612752,New York,Knicks,NYK,knicks,1641998,Trey,Jemison III,T. Jemison III,trey-jemison-iii,,,50,1:26,5.7,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0
0022500757,1610612738,Boston,Celtics,BOS,celtics,1627759,Jaylen,Brown,J. Brown,jaylen-brown,F,,7,12:12,65.4,0,15,2,3,0,1,1,6,13,0.462,1,5,0.2
0022500757,1610612738,Boston,Celtics,BOS,celtics,1630568,Luka,Garza,L. Garza,luka-garza,F,,52,5:31,29.6,0,7,2,1,0,0,0,2,4,0.5,1,2,0.5
0022500757,1610612738,Boston,Celtics,BOS,celtics,1629674,Neemias,Queta,N. Queta,neemias-queta,C,,88,8:55,41.8,0,18,2,3,3,0,0,6,11,0.545,3,7,0.429
0022500757,1610612738,Boston,Celtics,BOS,celtics,1631248,Baylor,Scheierman,B. Scheierman,baylor-scheierman,G,,55,11:15,55.0,0,10,11,3,1,0,0,3,7,0.429,1,2,0.5
0022500757,1610612738,Boston,Celtics,BOS,celtics,1628401,Derrick,White,D. White,derrick-white,G,,9,12:49,63.8,0,11,1,3,1,0,0,5,10,0.5,1,4,0.25
0022500757,1610612738,Boston,Celtics,BOS,celtics,1630202,Payton,Pritchard,P. Pritchard,payton-pritchard,,,11,11:28,57.9,0,9,0,2,0,2,0,4,7,0.571,1,3,0.333
0022500757,1610612738,Boston,Celtics,BOS,celtics,202696,Nikola,Vučević,N. Vučević,nikola-vučević,,,4,8:12,43.8,0,20,5,2,1,0,1,7,12,0.583,3,3,1.0
0022500757,1610612738,Boston,Celtics,BOS,celtics,1631199,Ron,Harper Jr.,R. Harper Jr.,ron-harper-jr,,,13,7:01,39.0,0,4,2,0,1,0,1,2,6,0.333,0,0,0.0
0022500757,1610612738,Boston,Celtics,BOS,celtics,1642864,Hugo,González,H. González,hugo-gonzález,,,28,3:53,22.5,0,4,1,1,0,0,0,2,8,0.25,0,4,0.0
0022500757,1610612738,Boston,Celtics,BOS,celtics,1641775,Jordan,Walsh,J. Walsh,jordan-walsh,,,27,4:01,22.5,0,15,3,0,1,1,0,6,9,0.667,3,4,0.75
0022500757,1610612738,Boston,Celtics,BOS,celtics,1642873,Amari,Williams,A. Williams,amari-williams,,,77,1:26,8.4,0,3,1,0,0,0,0,1,1,1.0,1,1,1.0
