GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0021900076,1610612759,SAS,San Antonio,201942,DeMar DeRozan,F,,29:18,4.28,2.2,3,6,8,54,0,2,39,11,4,5,0.8,0,2,0.0,0.57,3,3,1.0,0021900076
0021900076,1610612759,SAS,San Antonio,200746,LaMarcus Aldridge,F,,26:04,4.1,1.88,7,5,12,49,0,0,30,0,4,6,0.667,4,9,0.444,0.533,2,4,0.5,0021900076
0021900076,1610612759,SAS,San Antonio,1626168,Trey Lyles,C,,28:10,4.32,2.14,2,17,19,52,0,0,48,3,0,0,0.0,0,4,0.0,0.0,1,2,0.5,0021900076
0021900076,1610612759,SAS,San Antonio,1628401,Derrick White,G,,25:59,4.6,2.11,2,4,6,50,2,0,37,1,1,4,0.25,3,7,0.429,0.363,2,2,1.0,0021900076
0021900076,1610612759,SAS,San Antonio,1627854,Bryn Forbes,G,,26:24,4.3,2.0,0,2,2,40,0,1,25,1,2,2,1.0,3,11,0.273,0.385,1,1,1.0,0021900076
0021900076,1610612759,SAS,San Antonio,201158,Marco Belinelli,,,21:36,4.51,1.76,0,0,0,25,0,0,15,1,0,3,0.0,2,3,0.667,0.333,0,0,0.0,0021900076
0021900076,1610612759,SAS,San Antonio,200752,Rudy Gay,,,17:52,4.11,1.33,1,7,8,36,0,0,24,1,2,3,0.667,5,6,0.833,0.778,2,2,1.0,0021900076
0021900076,1610612759,SAS,San Antonio,201988,Patty Mills,,,22:01,4.6,1.82,2,3,5,44,0,0,25,2,3,3,1.0,7,13,0.538,0.625,0,0,0.0,0021900076
0021900076,1610612759,SAS,San Antonio,1627751,Jakob Poeltl,,,18:07,4.33,1.41,6,7,13,40,0,0,32,1,3,5,0.6,0,0,0.0,0.599,2,5,0.4,0021900076
0021900076,1610612759,SAS,San Antonio,201960,DeMarre Carroll,,,16:31,4.18,1.25,2,2,4,15,0,0,12,2,0,1,0.0,1,2,0.5,0.333,0,1,0.0,0021900076
0021900076,1610612759,SAS,San Antonio,1629002,Chimezie Metu,,,3:49,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0021900076
0021900076,1610612759,SAS,San Antonio,1629022,Lonnie Walker IV,,,2:11,4.3,0.18,0,0,0,5,0,0,3,0,0,1,0.0,0,0,0.0,0.0,0,0,0.0,0021900076
0021900076,1610612759,SAS,San Antonio,1629234,Drew Eubanks,,,1:58,4.79,0.18,2,1,3,5,0,0,1,0,0,2,0.0,0,0,0.0,0.0,1,1,1.0,0021900076
0021900076,1610612744,GSW,Golden State,203922,Glenn Robinson III,F,,26:39,4.7,2.2,4,3,7,20,0,0,18,1,1,1,1.0,1,1,1.0,1.0,0,0,0.0,0021900076
0021900076,1610612744,GSW,Golden State,203110,Draymond Green,F,,34:26,3.83,2.32,3,11,14,71,0,1,64,7,0,2,0.0,2,5,0.4,0.285,3,4,0.75,0021900076
0021900076,1610612744,GSW,Golden State,1626161,Willie Cauley-Stein,C,,17:01,4.4,1.31,1,7,7,28,0,0,20,0,3,5,0.6,0,2,0.0,0.428,2,4,0.5,0021900076
0021900076,1610612744,GSW,Golden State,1626156,D'Angelo Russell,G,,33:02,4.22,2.5,1,6,7,89,1,1,58,8,5,14,0.357,4,10,0.4,0.375,0,0,0.0,0021900076
0021900076,1610612744,GSW,Golden State,1629673,Jordan Poole,G,,28:38,4.16,2.1,0,0,0,38,0,0,19,1,2,4,0.5,5,9,0.556,0.538,2,3,0.667,0021900076
0021900076,1610612744,GSW,Golden State,1627814,Damion Lee,,,25:15,4.89,2.22,1,5,6,40,0,1,26,2,3,5,0.6,3,4,0.75,0.667,0,0,0.0,0021900076
0021900076,1610612744,GSW,Golden State,1627737,Marquese Chriss,,,19:20,4.15,1.45,6,8,13,37,0,0,31,2,2,3,0.667,0,1,0.0,0.5,3,8,0.375,0021900076
0021900076,1610612744,GSW,Golden State,202692,Alec Burks,,,15:36,4.17,1.18,0,1,1,22,0,0,11,0,1,2,0.5,4,7,0.571,0.556,0,0,0.0,0021900076
0021900076,1610612744,GSW,Golden State,1629672,Eric Paschall,,,20:03,4.44,1.6,3,2,5,47,0,0,39,1,0,0,0.0,2,3,0.667,0.667,2,2,1.0,0021900076
0021900076,1610612744,GSW,Golden State,1629065,Ky Bowman,,,14:58,4.79,1.28,1,3,4,37,0,0,31,2,1,2,0.5,0,4,0.0,0.167,1,2,0.5,0021900076
0021900076,1610612744,GSW,Golden State,1629016,Omari Spellman,,,5:02,4.53,0.42,1,4,5,5,0,0,4,1,0,0,0.0,0,0,0.0,0.0,0,1,0.0,0021900076
