GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0022200360,1610612747,LAL,Los Angeles,1629022,Lonnie Walker IV,F,,24:35,4.16,1.8,1,1,2,27,0,0,16,3,2,2,1.0,1,8,0.125,0.299,5,5,1.0,0022200360
0022200360,1610612747,LAL,Los Angeles,2544,LeBron James,F,,35:37,3.67,2.29,5,16,21,84,0,1,61,4,1,7,0.143,7,10,0.7,0.47,3,5,0.6,0022200360
0022200360,1610612747,LAL,Los Angeles,203076,Anthony Davis,C,,8:07,3.7,0.51,1,5,6,18,0,0,16,2,0,0,0.0,0,0,0.0,0.0,1,1,1.0,0022200360
0022200360,1610612747,LAL,Los Angeles,201976,Patrick Beverley,G,,21:28,4.31,1.61,1,4,5,17,0,0,11,2,0,0,0.0,1,5,0.2,0.2,0,0,0.0,0022200360
0022200360,1610612747,LAL,Los Angeles,203471,Dennis Schröder,G,,26:47,4.17,1.92,1,3,4,44,0,0,26,0,3,3,1.0,3,10,0.3,0.462,1,2,0.5,0022200360
0022200360,1610612747,LAL,Los Angeles,201566,Russell Westbrook,,,26:03,3.99,1.85,4,4,8,54,0,0,33,3,4,7,0.571,2,6,0.333,0.462,4,5,0.8,0022200360
0022200360,1610612747,LAL,Los Angeles,1628972,Troy Brown Jr.,,,21:21,3.96,1.52,2,4,6,18,0,0,12,1,0,1,0.0,2,4,0.5,0.4,2,2,1.0,0022200360
0022200360,1610612747,LAL,Los Angeles,1630559,Austin Reaves,,,25:58,3.95,1.82,1,0,1,33,0,0,22,0,3,3,1.0,0,5,0.0,0.333,3,3,1.0,0022200360
0022200360,1610612747,LAL,Los Angeles,1628418,Thomas Bryant,,,28:10,4.03,1.99,8,9,17,37,0,0,23,1,6,7,0.857,2,5,0.4,0.667,3,3,1.0,0022200360
0022200360,1610612747,LAL,Los Angeles,1627745,Damian Jones,,,11:52,3.75,0.81,4,4,8,10,0,0,7,0,0,0,0.0,0,0,0.0,0.0,1,1,1.0,0022200360
0022200360,1610612747,LAL,Los Angeles,1629134,Kendrick Nunn,,,6:41,3.93,0.47,0,1,1,11,1,0,6,0,0,1,0.0,0,3,0.0,0.0,0,1,0.0,0022200360
0022200360,1610612747,LAL,Los Angeles,1629308,Juan Toscano-Anderson,,,3:21,3.23,0.2,0,0,0,3,0,0,2,0,1,1,1.0,0,0,0.0,1.0,0,0,0.0,0022200360
0022200360,1610612739,CLE,Cleveland,1630205,Lamar Stevens,F,,26:23,4.22,1.95,1,11,12,26,0,0,20,1,1,2,0.5,0,3,0.0,0.2,2,2,1.0,0022200360
0022200360,1610612739,CLE,Cleveland,1630596,Evan Mobley,F,,29:46,4.17,2.2,7,11,16,40,0,0,31,2,1,2,0.5,2,4,0.5,0.5,6,7,0.857,0022200360
0022200360,1610612739,CLE,Cleveland,1628386,Jarrett Allen,C,,38:25,4.12,2.76,7,14,21,58,0,0,41,1,7,8,0.875,4,6,0.667,0.786,4,5,0.8,0022200360
0022200360,1610612739,CLE,Cleveland,1628378,Donovan Mitchell,G,,39:32,3.85,2.65,2,7,9,68,0,1,32,5,7,13,0.538,10,14,0.714,0.63,1,1,1.0,0022200360
0022200360,1610612739,CLE,Cleveland,1629636,Darius Garland,G,,37:52,4.17,2.77,4,4,8,72,0,2,52,11,3,6,0.5,5,12,0.417,0.444,1,1,1.0,0022200360
0022200360,1610612739,CLE,Cleveland,201567,Kevin Love,,,8:47,3.98,0.62,1,2,3,12,0,0,9,0,1,1,1.0,0,2,0.0,0.333,2,2,1.0,0022200360
0022200360,1610612739,CLE,Cleveland,1627747,Caris LeVert,,,23:11,4.27,1.76,1,3,4,35,0,0,26,4,0,1,0.0,3,7,0.429,0.375,1,1,1.0,0022200360
0022200360,1610612739,CLE,Cleveland,1626224,Cedi Osman,,,22:51,4.05,1.66,2,0,2,22,0,0,10,1,1,4,0.25,2,6,0.333,0.299,2,3,0.667,0022200360
0022200360,1610612739,CLE,Cleveland,1630171,Isaac Okoro,,,9:47,3.69,0.64,1,1,2,7,1,0,5,0,0,1,0.0,1,1,1.0,0.5,2,2,1.0,0022200360
0022200360,1610612739,CLE,Cleveland,203526,Raul Neto,,,1:43,3.28,0.11,0,1,1,4,0,0,3,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022200360
0022200360,1610612739,CLE,Cleveland,1629603,Mamadi Diakite,,,1:43,3.26,0.1,0,1,1,4,0,0,3,0,0,0,0.0,0,0,0.0,0.0,1,1,1.0,0022200360
0022200360,1610612739,CLE,Cleveland,201577,Robin Lopez,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022200360
