GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022000890,1610612757,Trail Blazers,POR,Portland,240.000000:00,40,87,0.46,12,36,0.333,13,15,0.867,9,32,41,21,7,2,11,16,105,-1.0
0022000890,1610612743,Nuggets,DEN,Denver,240.000000:00,39,88,0.443,13,39,0.333,15,17,0.882,16,30,46,24,7,5,13,16,106,1.0
