GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,PLAYER_ID,firstName,familyName,NICKNAME,playerSlug,position,comment,jerseyNum,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,PLAYER_NAME
0021700329,1610612763,Memphis,Grizzlies,MEM,grizzlies,1628415,Dillon,Brooks,D. Brooks,dillon-brooks,F,,,27:47,126.4,126.4,129.6,129.6,-3.2,-3.2,0.091,0.67,20.0,0.0,0.238,0.114,30.0,0.875,0.922,0.133,0.133,92.43,92.43,77.02,53.0,0.067,Dillon Brooks
0021700329,1610612763,Memphis,Grizzlies,MEM,grizzlies,203210,JaMychal,Green,J. Green,jamychal-green,F,,,31:45,121.3,121.3,146.7,146.7,-25.4,-25.4,0.1,1.0,11.8,0.111,0.19,0.146,11.8,0.615,0.615,0.214,0.214,91.46,91.46,76.22,61.0,0.092,JaMychal Green
0021700329,1610612763,Memphis,Grizzlies,MEM,grizzlies,201188,Marc,Gasol,M. Gasol,marc-gasol,C,,,40:47,124.4,124.4,112.7,112.7,11.7,11.7,0.16,1.33,12.9,0.0,0.194,0.092,9.7,0.543,0.555,0.318,0.318,92.39,92.39,76.99,78.0,0.129,Marc Gasol
0021700329,1610612763,Memphis,Grizzlies,MEM,grizzlies,203463,Ben,McLemore,B. McLemore,ben-mclemore,G,,,25:38,115.7,115.7,130.2,130.2,-14.5,-14.5,0.227,5.0,50.0,0.0,0.105,0.049,10.0,0.625,0.625,0.088,0.088,97.37,97.37,81.14,51.0,0.036,Ben McLemore
0021700329,1610612763,Memphis,Grizzlies,MEM,grizzlies,201936,Tyreke,Evans,T. Evans,tyreke-evans,G,,,39:02,125.7,125.7,132.4,132.4,-6.8,-6.8,0.462,12.0,34.3,0.03,0.222,0.117,2.9,0.625,0.685,0.274,0.274,91.0,91.0,75.83,74.0,0.201,Tyreke Evans
0021700329,1610612763,Memphis,Grizzlies,MEM,grizzlies,1626185,Jarell,Martin,J. Martin,jarell-martin,,,,20:41,104.9,104.9,111.9,111.9,-7.0,-7.0,0.063,1.0,12.5,0.0,0.267,0.105,12.5,0.583,0.583,0.149,0.149,96.35,96.35,80.29,41.0,0.043,Jarell Martin
0021700329,1610612763,Memphis,Grizzlies,MEM,grizzlies,201596,Mario,Chalmers,M. Chalmers,mario-chalmers,,,,15:52,96.9,96.9,125.0,125.0,-28.1,-28.1,0.182,0.0,22.2,0.0,0.154,0.067,0.0,0.286,0.286,0.2,0.2,96.81,96.81,80.67,32.0,0.007,Mario Chalmers
0021700329,1610612763,Memphis,Grizzlies,MEM,grizzlies,203516,James,Ennis III,J. Ennis III,james-ennis-iii,,,,20:13,107.3,107.3,115.0,115.0,-7.7,-7.7,0.056,1.0,33.3,0.1,0.0,0.059,33.3,0.0,0.0,0.044,0.044,96.16,96.16,80.13,41.0,-0.01,James Ennis III
0021700329,1610612763,Memphis,Grizzlies,MEM,grizzlies,1626150,Andrew,Harrison,A. Harrison,andrew-harrison,,,,18:16,130.6,130.6,94.3,94.3,36.3,36.3,0.167,0.0,22.2,0.0,0.071,0.033,0.0,0.833,0.82,0.179,0.179,93.33,93.33,77.77,36.0,0.183,Andrew Harrison
0021700329,1610612763,Memphis,Grizzlies,MEM,grizzlies,1627738,Deyonta,Davis,D. Davis,deyonta-davis,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deyonta Davis
0021700329,1610612763,Memphis,Grizzlies,MEM,grizzlies,1626205,Vincent,Hunter,V. Hunter,vincent-hunter,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vincent Hunter
0021700329,1610612763,Memphis,Grizzlies,MEM,grizzlies,1628397,Ivan,Rabb,I. Rabb,ivan-rabb,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ivan Rabb
0021700329,1610612763,Memphis,Grizzlies,MEM,grizzlies,1628424,Kobi,Simmons,K. Simmons,kobi-simmons,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kobi Simmons
0021700329,1610612739,Cleveland,Cavaliers,CLE,cavaliers,2544,LeBron,James,L. James,lebron-james,F,,,39:09,118.9,118.9,124.0,124.0,-5.1,-5.1,0.632,2.4,29.3,0.0,0.059,0.031,12.2,0.591,0.666,0.382,0.382,91.34,91.34,76.12,74.0,0.183,LeBron James
0021700329,1610612739,Cleveland,Cavaliers,CLE,cavaliers,203109,Jae,Crowder,J. Crowder,jae-crowder,F,,,22:06,134.1,134.1,133.3,133.3,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.512,0.122,0.122,90.14,90.14,75.11,41.0,0.024,Jae Crowder
0021700329,1610612739,Cleveland,Cavaliers,CLE,cavaliers,201567,Kevin,Love,K. Love,kevin-love,C,,,30:04,126.3,126.3,129.1,129.1,-2.8,-2.8,0.118,2.0,12.5,0.0,0.407,0.22,6.3,0.708,0.751,0.237,0.237,89.42,89.42,74.52,57.0,0.173,Kevin Love
0021700329,1610612739,Cleveland,Cavaliers,CLE,cavaliers,2747,JR,Smith,J. Smith,jr-smith,G,,,33:46,132.8,132.8,122.2,122.2,10.6,10.6,0.083,1.0,15.4,0.0,0.161,0.091,15.4,1.0,0.957,0.167,0.167,90.27,90.27,75.22,64.0,0.131,JR Smith
0021700329,1610612739,Cleveland,Cavaliers,CLE,cavaliers,101181,Jose,Calderon,J. Calderon,jose-calderon,G,,,13:41,107.7,107.7,157.7,157.7,-50.0,-50.0,0.1,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.038,91.21,91.21,76.0,26.0,-0.012,Jose Calderon
