GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021900150,1610612743,Nuggets,DEN,Denver,240.000000:00,46,104,0.442,11,41,0.268,18,22,0.818,15,25,40,31,7,5,3,24,121,-4.0
0021900150,1610612737,Hawks,ATL,Atlanta,240.000000:00,44,83,0.53,15,34,0.441,22,34,0.647,10,35,45,30,1,5,14,21,125,4.0
