GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022400053,1610612753,Magic,ORL,Orlando,240.000000:00,101.0,105.0,112.2,118.6,-11.3,-13.7,0.526,1.25,14.9,0.269,0.738,0.479,15.238,15.8,0.489,0.541,1.0,0.198,106.4,101.5,84.58,101,0.43
0022400053,1610612752,Knicks,NYK,New York,240.000000:00,112.2,118.6,101.0,105.0,11.3,13.7,0.698,1.58,21.0,0.262,0.731,0.521,17.625,18.6,0.594,0.645,1.0,0.193,106.4,101.5,84.58,102,0.57
